age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,tbalc,0,10,0,0,0,5,female_tbalc,North East England
1,female,0,0,0,1e-8,14431,tbalc,0,10,0,0,0,5,female_tbalc,North East England
2,female,0,0,0,1e-8,14431,tbalc,0,10,0,0,0,5,female_tbalc,North East England
3,female,0,0,0,1e-8,14431,tbalc,0,10,0,0,0,5,female_tbalc,North East England
4,female,0,0,0,1e-8,14431,tbalc,0,10,0,0,0,5,female_tbalc,North East England
5,female,0,0,0,1e-8,15200,tbalc,0,10,5,0,0,5,female_tbalc,North East England
6,female,0,0,0,1e-8,15200,tbalc,0,10,5,0,0,5,female_tbalc,North East England
7,female,0,0,0,1e-8,15200,tbalc,0,10,5,0,0,5,female_tbalc,North East England
8,female,0,0,0,1e-8,15200,tbalc,0,10,5,0,0,5,female_tbalc,North East England
9,female,0,0,0,1e-8,15200,tbalc,0,10,5,0,0,5,female_tbalc,North East England
10,female,0,0,0,1e-8,14104,tbalc,0,50,10,0,0,5,female_tbalc,North East England
11,female,0,0,0,1e-8,14104,tbalc,0,50,10,0,0,5,female_tbalc,North East England
12,female,0,0,0,1e-8,14104,tbalc,0,50,10,0,0,5,female_tbalc,North East England
13,female,0,0,0,1e-8,14104,tbalc,0,50,10,0,0,5,female_tbalc,North East England
14,female,0,0,0,1e-8,14104,tbalc,0,50,10,0,0,5,female_tbalc,North East England
15,female,4.2256889095763623e-7,1.5209987736718288e-7,7.472197649277095e-7,5.716689660770061e-7,14531,tbalc,0,50,15,0,0,5,female_tbalc,North East England
16,female,4.2256889095763623e-7,1.5209987736718288e-7,7.472197649277095e-7,5.716689660770061e-7,14531,tbalc,0,50,15,0,0,5,female_tbalc,North East England
17,female,4.2256889095763623e-7,1.5209987736718288e-7,7.472197649277095e-7,5.716689660770061e-7,14531,tbalc,0,50,15,0,0,5,female_tbalc,North East England
18,female,4.2256889095763623e-7,1.5209987736718288e-7,7.472197649277095e-7,5.716689660770061e-7,14531,tbalc,0,50,15,0,0,5,female_tbalc,North East England
19,female,4.2256889095763623e-7,1.5209987736718288e-7,7.472197649277095e-7,5.716689660770061e-7,14531,tbalc,0,50,15,0,0,5,female_tbalc,North East England
20,female,6.589688392466036e-7,2.9992937879988194e-7,1.843402207853891e-6,1.0361927950127884e-6,16711,tbalc,0,50,20,0,0,5,female_tbalc,North East England
21,female,6.589688392466036e-7,2.9992937879988194e-7,1.843402207853891e-6,1.0361927950127884e-6,16711,tbalc,0,50,20,0,0,5,female_tbalc,North East England
22,female,6.589688392466036e-7,2.9992937879988194e-7,1.843402207853891e-6,1.0361927950127884e-6,16711,tbalc,0,50,20,0,0,5,female_tbalc,North East England
23,female,6.589688392466036e-7,2.9992937879988194e-7,1.843402207853891e-6,1.0361927950127884e-6,16711,tbalc,0,50,20,0,0,5,female_tbalc,North East England
24,female,6.589688392466036e-7,2.9992937879988194e-7,1.843402207853891e-6,1.0361927950127884e-6,16711,tbalc,0,50,20,0,0,5,female_tbalc,North East England
25,female,2.3712462570607164e-6,1.2899588900930196e-6,8.502014623142043e-6,4.32235450460278e-6,18190,tbalc,0,50,25,0,0,5,female_tbalc,North East England
26,female,2.3712462570607164e-6,1.2899588900930196e-6,8.502014623142043e-6,4.32235450460278e-6,18190,tbalc,0,50,25,0,0,5,female_tbalc,North East England
27,female,2.3712462570607164e-6,1.2899588900930196e-6,8.502014623142043e-6,4.32235450460278e-6,18190,tbalc,0,50,25,0,0,5,female_tbalc,North East England
28,female,2.3712462570607164e-6,1.2899588900930196e-6,8.502014623142043e-6,4.32235450460278e-6,18190,tbalc,0,50,25,0,0,5,female_tbalc,North East England
29,female,2.3712462570607164e-6,1.2899588900930196e-6,8.502014623142043e-6,4.32235450460278e-6,18190,tbalc,0,50,25,0,0,5,female_tbalc,North East England
30,female,1.0020888936091504e-5,4.679432329873345e-6,2.753407184392636e-5,1.6475028034836084e-5,17395,tbalc,0,50,30,0,0,5,female_tbalc,North East England
31,female,1.0020888936091504e-5,4.679432329873345e-6,2.753407184392636e-5,1.6475028034836084e-5,17395,tbalc,0,50,30,0,0,5,female_tbalc,North East England
32,female,1.0020888936091504e-5,4.679432329873345e-6,2.753407184392636e-5,1.6475028034836084e-5,17395,tbalc,0,50,30,0,0,5,female_tbalc,North East England
33,female,1.0020888936091504e-5,4.679432329873345e-6,2.753407184392636e-5,1.6475028034836084e-5,17395,tbalc,0,50,30,0,0,5,female_tbalc,North East England
34,female,1.0020888936091504e-5,4.679432329873345e-6,2.753407184392636e-5,1.6475028034836084e-5,17395,tbalc,0,50,30,0,0,5,female_tbalc,North East England
