age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,185455,carc,0,10,0,0,0,5,female_carc,Greater London
1,female,0,0,0,1e-8,185455,carc,0,10,0,0,0,5,female_carc,Greater London
2,female,0,0,0,1e-8,185455,carc,0,10,0,0,0,5,female_carc,Greater London
3,female,0,0,0,1e-8,185455,carc,0,10,0,0,0,5,female_carc,Greater London
4,female,0,0,0,1e-8,185455,carc,0,10,0,0,0,5,female_carc,Greater London
5,female,0,0,0,1e-8,175468,carc,0,10,5,0,0,5,female_carc,Greater London
6,female,0,0,0,1e-8,175468,carc,0,10,5,0,0,5,female_carc,Greater London
7,female,0,0,0,1e-8,175468,carc,0,10,5,0,0,5,female_carc,Greater London
8,female,0,0,0,1e-8,175468,carc,0,10,5,0,0,5,female_carc,Greater London
9,female,0,0,0,1e-8,175468,carc,0,10,5,0,0,5,female_carc,Greater London
10,female,0,0,0,1e-8,150695,carc,0,50,10,0,0,5,female_carc,Greater London
11,female,0,0,0,1e-8,150695,carc,0,50,10,0,0,5,female_carc,Greater London
12,female,0,0,0,1e-8,150695,carc,0,50,10,0,0,5,female_carc,Greater London
13,female,0,0,0,1e-8,150695,carc,0,50,10,0,0,5,female_carc,Greater London
14,female,0,0,0,1e-8,150695,carc,0,50,10,0,0,5,female_carc,Greater London
15,female,2.0009048580739758e-7,8.427260819040283e-7,7.63301660845828e-6,1.0722157689816613e-6,141648,carc,0,50,15,0,0,5,female_carc,Greater London
16,female,2.0009048580739758e-7,8.427260819040283e-7,7.63301660845828e-6,1.0722157689816613e-6,141648,carc,0,50,15,0,0,5,female_carc,Greater London
17,female,2.0009048580739758e-7,8.427260819040283e-7,7.63301660845828e-6,1.0722157689816613e-6,141648,carc,0,50,15,0,0,5,female_carc,Greater London
18,female,2.0009048580739758e-7,8.427260819040283e-7,7.63301660845828e-6,1.0722157689816613e-6,141648,carc,0,50,15,0,0,5,female_carc,Greater London
19,female,2.0009048580739758e-7,8.427260819040283e-7,7.63301660845828e-6,1.0722157689816613e-6,141648,carc,0,50,15,0,0,5,female_carc,Greater London
20,female,9.360406891788411e-7,4.4574586000052235e-6,4.203718079893808e-5,5.822786469243118e-6,182368,carc,0,50,20,0,0,5,female_carc,Greater London
21,female,9.360406891788411e-7,4.4574586000052235e-6,4.203718079893808e-5,5.822786469243118e-6,182368,carc,0,50,20,0,0,5,female_carc,Greater London
22,female,9.360406891788411e-7,4.4574586000052235e-6,4.203718079893808e-5,5.822786469243118e-6,182368,carc,0,50,20,0,0,5,female_carc,Greater London
23,female,9.360406891788411e-7,4.4574586000052235e-6,4.203718079893808e-5,5.822786469243118e-6,182368,carc,0,50,20,0,0,5,female_carc,Greater London
24,female,9.360406891788411e-7,4.4574586000052235e-6,4.203718079893808e-5,5.822786469243118e-6,182368,carc,0,50,20,0,0,5,female_carc,Greater London
25,female,2.1289672346978957e-6,9.045482522455484e-6,8.902233176982395e-5,1.2349177127677383e-5,250647,carc,0,50,25,0,1,5,female_carc,Greater London
26,female,2.1289672346978957e-6,9.045482522455484e-6,8.902233176982395e-5,1.2349177127677383e-5,250647,carc,0,50,25,0,1,5,female_carc,Greater London
27,female,2.1289672346978957e-6,9.045482522455484e-6,8.902233176982395e-5,1.2349177127677383e-5,250647,carc,0,50,25,0,1,5,female_carc,Greater London
28,female,2.1289672346978957e-6,9.045482522455484e-6,8.902233176982395e-5,1.2349177127677383e-5,250647,carc,0,50,25,0,1,5,female_carc,Greater London
29,female,2.1289672346978957e-6,9.045482522455484e-6,8.902233176982395e-5,1.2349177127677383e-5,250647,carc,0,50,25,0,1,5,female_carc,Greater London
30,female,5.471792754826926e-6,2.19461221581195e-5,2.3394037431478753e-4,3.261174736090701e-5,263972,carc,0,50,30,0,1,5,female_carc,Greater London
31,female,5.471792754826926e-6,2.19461221581195e-5,2.3394037431478753e-4,3.261174736090701e-5,263972,carc,0,50,30,0,1,5,female_carc,Greater London
32,female,5.471792754826926e-6,2.19461221581195e-5,2.3394037431478753e-4,3.261174736090701e-5,263972,carc,0,50,30,0,1,5,female_carc,Greater London
33,female,5.471792754826926e-6,2.19461221581195e-5,2.3394037431478753e-4,3.261174736090701e-5,263972,carc,0,50,30,0,1,5,female_carc,Greater London
34,female,5.471792754826926e-6,2.19461221581195e-5,2.3394037431478753e-4,3.261174736090701e-5,263972,carc,0,50,30,0,1,5,female_carc,Greater London
35,female,1.0382477683034685e-5,3.717780085024265e-5,4.1416886637059134e-4,5.72004938143365e-5,237491,carc,0,50,35,0,2,5,female_carc,Greater London
36,female,1.0382477683034685e-5,3.717780085024265e-5,4.1416886637059134e-4,5.72004938143365e-5,237491,carc,0,50,35,0,2,5,female_carc,Greater London
37,female,1.0382477683034685e-5,3.717780085024265e-5,4.1416886637059134e-4,5.72004938143365e-5,237491,carc,0,50,35,0,2,5,female_carc,Greater London
38,female,1.0382477683034685e-5,3.717780085024265e-5,4.1416886637059134e-4,5.72004938143365e-5,237491,carc,0,50,35,0,2,5,female_carc,Greater London
39,female,1.0382477683034685e-5,3.717780085024265e-5,4.1416886637059134e-4,5.72004938143365e-5,237491,carc,0,50,35,0,2,5,female_carc,Greater London
40,female,2.462465994352063e-5,8.111927674092101e-5,9.380515259905564e-4,1.2996184795211144e-4,189048,carc,0,50,40,0,5,5,female_carc,Greater London
41,female,2.462465994352063e-5,8.111927674092101e-5,9.380515259905564e-4,1.2996184795211144e-4,189048,carc,0,50,40,0,5,5,female_carc,Greater London
42,female,2.462465994352063e-5,8.111927674092101e-5,9.380515259905564e-4,1.2996184795211144e-4,189048,carc,0,50,40,0,5,5,female_carc,Greater London
43,female,2.462465994352063e-5,8.111927674092101e-5,9.380515259905564e-4,1.2996184795211144e-4,189048,carc,0,50,40,0,5,5,female_carc,Greater London
44,female,2.462465994352063e-5,8.111927674092101e-5,9.380515259905564e-4,1.2996184795211144e-4,189048,carc,0,50,40,0,5,5,female_carc,Greater London
45,female,5.113926238915066e-5,1.3043615942898775e-4,0.0015261355755231043,2.172847099791866e-4,178212,carc,0,50,45,0,9,5,female_carc,Greater London
46,female,5.113926238915066e-5,1.3043615942898775e-4,0.0015261355755231043,2.172847099791866e-4,178212,carc,0,50,45,0,9,5,female_carc,Greater London
47,female,5.113926238915066e-5,1.3043615942898775e-4,0.0015261355755231043,2.172847099791866e-4,178212,carc,0,50,45,0,9,5,female_carc,Greater London
48,female,5.113926238915066e-5,1.3043615942898775e-4,0.0015261355755231043,2.172847099791866e-4,178212,carc,0,50,45,0,9,5,female_carc,Greater London
49,female,5.113926238915066e-5,1.3043615942898775e-4,0.0015261355755231043,2.172847099791866e-4,178212,carc,0,50,45,0,9,5,female_carc,Greater London
50,female,9.621001038645807e-5,2.2732265276306286e-4,0.0027370302686434305,3.9205201201017003e-4,165893,carc,0,50,50,0,16,5,female_carc,Greater London
51,female,9.621001038645807e-5,2.2732265276306286e-4,0.0027370302686434305,3.9205201201017003e-4,165893,carc,0,50,50,0,16,5,female_carc,Greater London
52,female,9.621001038645807e-5,2.2732265276306286e-4,0.0027370302686434305,3.9205201201017003e-4,165893,carc,0,50,50,0,16,5,female_carc,Greater London
53,female,9.621001038645807e-5,2.2732265276306286e-4,0.0027370302686434305,3.9205201201017003e-4,165893,carc,0,50,50,0,16,5,female_carc,Greater London
54,female,9.621001038645807e-5,2.2732265276306286e-4,0.0027370302686434305,3.9205201201017003e-4,165893,carc,0,50,50,0,16,5,female_carc,Greater London
55,female,1.6323600572533636e-4,3.586798015513699e-4,0.004344899008216915,6.299704396723691e-4,136890,carc,0,50,55,0,22,5,female_carc,Greater London
56,female,1.6323600572533636e-4,3.586798015513699e-4,0.004344899008216915,6.299704396723691e-4,136890,carc,0,50,55,0,22,5,female_carc,Greater London
57,female,1.6323600572533636e-4,3.586798015513699e-4,0.004344899008216915,6.299704396723691e-4,136890,carc,0,50,55,0,22,5,female_carc,Greater London
58,female,1.6323600572533636e-4,3.586798015513699e-4,0.004344899008216915,6.299704396723691e-4,136890,carc,0,50,55,0,22,5,female_carc,Greater London
59,female,1.6323600572533636e-4,3.586798015513699e-4,0.004344899008216915,6.299704396723691e-4,136890,carc,0,50,55,0,22,5,female_carc,Greater London
60,female,2.307444114328615e-4,4.6046928422406125e-4,0.005550671863965806,8.187935572901104e-4,109533,carc,0,50,60,0,25,5,female_carc,Greater London
61,female,2.307444114328615e-4,4.6046928422406125e-4,0.005550671863965806,8.187935572901104e-4,109533,carc,0,50,60,0,25,5,female_carc,Greater London
62,female,2.307444114328615e-4,4.6046928422406125e-4,0.005550671863965806,8.187935572901104e-4,109533,carc,0,50,60,0,25,5,female_carc,Greater London
63,female,2.307444114328615e-4,4.6046928422406125e-4,0.005550671863965806,8.187935572901104e-4,109533,carc,0,50,60,0,25,5,female_carc,Greater London
64,female,2.307444114328615e-4,4.6046928422406125e-4,0.005550671863965806,8.187935572901104e-4,109533,carc,0,50,60,0,25,5,female_carc,Greater London
65,female,3.803251620660938e-4,7.270327193127695e-4,0.008768209097235595,0.0013130326763220858,93469,carc,0,50,65,0,36,5,female_carc,Greater London
66,female,3.803251620660938e-4,7.270327193127695e-4,0.008768209097235595,0.0013130326763220858,93469,carc,0,50,65,0,36,5,female_carc,Greater London
67,female,3.803251620660938e-4,7.270327193127695e-4,0.008768209097235595,0.0013130326763220858,93469,carc,0,50,65,0,36,5,female_carc,Greater London
68,female,3.803251620660938e-4,7.270327193127695e-4,0.008768209097235595,0.0013130326763220858,93469,carc,0,50,65,0,36,5,female_carc,Greater London
69,female,3.803251620660938e-4,7.270327193127695e-4,0.008768209097235595,0.0013130326763220858,93469,carc,0,50,65,0,36,5,female_carc,Greater London
70,female,5.710533255049269e-4,9.685080775945163e-4,0.011435195166670046,0.0017849114658006447,78154,carc,0,50,70,1,45,5,female_carc,Greater London
71,female,5.710533255049269e-4,9.685080775945163e-4,0.011435195166670046,0.0017849114658006447,78154,carc,0,50,70,1,45,5,female_carc,Greater London
72,female,5.710533255049269e-4,9.685080775945163e-4,0.011435195166670046,0.0017849114658006447,78154,carc,0,50,70,1,45,5,female_carc,Greater London
73,female,5.710533255049269e-4,9.685080775945163e-4,0.011435195166670046,0.0017849114658006447,78154,carc,0,50,70,1,45,5,female_carc,Greater London
74,female,5.710533255049269e-4,9.685080775945163e-4,0.011435195166670046,0.0017849114658006447,78154,carc,0,50,70,1,45,5,female_carc,Greater London
75,female,9.323327006871072e-4,0.0013397080026410469,0.015261794438545103,0.002550752290819919,59878,carc,0,50,75,1,56,5,female_carc,Greater London
76,female,9.323327006871072e-4,0.0013397080026410469,0.015261794438545103,0.002550752290819919,59878,carc,0,50,75,1,56,5,female_carc,Greater London
77,female,9.323327006871072e-4,0.0013397080026410469,0.015261794438545103,0.002550752290819919,59878,carc,0,50,75,1,56,5,female_carc,Greater London
78,female,9.323327006871072e-4,0.0013397080026410469,0.015261794438545103,0.002550752290819919,59878,carc,0,50,75,1,56,5,female_carc,Greater London
79,female,9.323327006871072e-4,0.0013397080026410469,0.015261794438545103,0.002550752290819919,59878,carc,0,50,75,1,56,5,female_carc,Greater London
