age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,51136,stmc,0,10,0,0,0,5,female_stmc,South East England
1,female,0,0,0,1e-8,51136,stmc,0,10,0,0,0,5,female_stmc,South East England
2,female,0,0,0,1e-8,51136,stmc,0,10,0,0,0,5,female_stmc,South East England
3,female,0,0,0,1e-8,51136,stmc,0,10,0,0,0,5,female_stmc,South East England
4,female,0,0,0,1e-8,51136,stmc,0,10,0,0,0,5,female_stmc,South East England
5,female,0,0,0,1e-8,55096,stmc,0,10,5,0,0,5,female_stmc,South East England
6,female,0,0,0,1e-8,55096,stmc,0,10,5,0,0,5,female_stmc,South East England
7,female,0,0,0,1e-8,55096,stmc,0,10,5,0,0,5,female_stmc,South East England
8,female,0,0,0,1e-8,55096,stmc,0,10,5,0,0,5,female_stmc,South East England
9,female,0,0,0,1e-8,55096,stmc,0,10,5,0,0,5,female_stmc,South East England
10,female,0,0,0,1e-8,51918,stmc,0,50,10,0,0,5,female_stmc,South East England
11,female,0,0,0,1e-8,51918,stmc,0,50,10,0,0,5,female_stmc,South East England
12,female,0,0,0,1e-8,51918,stmc,0,50,10,0,0,5,female_stmc,South East England
13,female,0,0,0,1e-8,51918,stmc,0,50,10,0,0,5,female_stmc,South East England
14,female,0,0,0,1e-8,51918,stmc,0,50,10,0,0,5,female_stmc,South East England
15,female,9.859708988948176e-8,1.1710749243703424e-7,1.138398034568846e-6,3.194654478253089e-7,51053,stmc,0,50,15,0,0,5,female_stmc,South East England
16,female,9.859708988948176e-8,1.1710749243703424e-7,1.138398034568846e-6,3.194654478253089e-7,51053,stmc,0,50,15,0,0,5,female_stmc,South East England
17,female,9.859708988948176e-8,1.1710749243703424e-7,1.138398034568846e-6,3.194654478253089e-7,51053,stmc,0,50,15,0,0,5,female_stmc,South East England
18,female,9.859708988948176e-8,1.1710749243703424e-7,1.138398034568846e-6,3.194654478253089e-7,51053,stmc,0,50,15,0,0,5,female_stmc,South East England
19,female,9.859708988948176e-8,1.1710749243703424e-7,1.138398034568846e-6,3.194654478253089e-7,51053,stmc,0,50,15,0,0,5,female_stmc,South East England
