age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,7.156291373924282e-7,2.7860768386217844e-5,1.945152199757572e-4,7.782623274395476e-5,17920,iscs,0,10,0,0,0,5,female_iscs,greatermanchester
1,female,7.156291373924282e-7,2.7860768386217844e-5,1.945152199757572e-4,7.782623274395476e-5,17920,iscs,0,10,0,0,0,5,female_iscs,greatermanchester
2,female,7.156291373924282e-7,2.7860768386217844e-5,1.945152199757572e-4,7.782623274395476e-5,17920,iscs,0,10,0,0,0,5,female_iscs,greatermanchester
3,female,7.156291373924282e-7,2.7860768386217844e-5,1.945152199757572e-4,7.782623274395476e-5,17920,iscs,0,10,0,0,0,5,female_iscs,greatermanchester
4,female,7.156291373924282e-7,2.7860768386217844e-5,1.945152199757572e-4,7.782623274395476e-5,17920,iscs,0,10,0,0,0,5,female_iscs,greatermanchester
5,female,9.8549137985452e-8,7.018445556944804e-5,4.988613123468256e-4,3.722881721766389e-5,18647,iscs,0,10,5,0,0,5,female_iscs,greatermanchester
6,female,9.8549137985452e-8,7.018445556944804e-5,4.988613123468256e-4,3.722881721766389e-5,18647,iscs,0,10,5,0,0,5,female_iscs,greatermanchester
7,female,9.8549137985452e-8,7.018445556944804e-5,4.988613123468256e-4,3.722881721766389e-5,18647,iscs,0,10,5,0,0,5,female_iscs,greatermanchester
8,female,9.8549137985452e-8,7.018445556944804e-5,4.988613123468256e-4,3.722881721766389e-5,18647,iscs,0,10,5,0,0,5,female_iscs,greatermanchester
9,female,9.8549137985452e-8,7.018445556944804e-5,4.988613123468256e-4,3.722881721766389e-5,18647,iscs,0,10,5,0,0,5,female_iscs,greatermanchester
10,female,1.1647211742195828e-7,1.058415610263479e-4,7.546448191215494e-4,3.390379711566704e-5,16775,iscs,0,50,10,0,0,5,female_iscs,greatermanchester
11,female,1.1647211742195828e-7,1.058415610263479e-4,7.546448191215494e-4,3.390379711566704e-5,16775,iscs,0,50,10,0,0,5,female_iscs,greatermanchester
12,female,1.1647211742195828e-7,1.058415610263479e-4,7.546448191215494e-4,3.390379711566704e-5,16775,iscs,0,50,10,0,0,5,female_iscs,greatermanchester
13,female,1.1647211742195828e-7,1.058415610263479e-4,7.546448191215494e-4,3.390379711566704e-5,16775,iscs,0,50,10,0,0,5,female_iscs,greatermanchester
14,female,1.1647211742195828e-7,1.058415610263479e-4,7.546448191215494e-4,3.390379711566704e-5,16775,iscs,0,50,10,0,0,5,female_iscs,greatermanchester
15,female,3.249680911619601e-7,1.3818890740858417e-4,0.001000006819292479,3.020694462895429e-5,16204,iscs,0,50,15,0,0,5,female_iscs,greatermanchester
16,female,3.249680911619601e-7,1.3818890740858417e-4,0.001000006819292479,3.020694462895429e-5,16204,iscs,0,50,15,0,0,5,female_iscs,greatermanchester
17,female,3.249680911619601e-7,1.3818890740858417e-4,0.001000006819292479,3.020694462895429e-5,16204,iscs,0,50,15,0,0,5,female_iscs,greatermanchester
18,female,3.249680911619601e-7,1.3818890740858417e-4,0.001000006819292479,3.020694462895429e-5,16204,iscs,0,50,15,0,0,5,female_iscs,greatermanchester
19,female,3.249680911619601e-7,1.3818890740858417e-4,0.001000006819292479,3.020694462895429e-5,16204,iscs,0,50,15,0,0,5,female_iscs,greatermanchester
20,female,5.364446722854505e-7,1.745523711258227e-4,0.001255076741145483,3.559345203362349e-5,18708,iscs,0,50,20,0,0,5,female_iscs,greatermanchester
21,female,5.364446722854505e-7,1.745523711258227e-4,0.001255076741145483,3.559345203362349e-5,18708,iscs,0,50,20,0,0,5,female_iscs,greatermanchester
22,female,5.364446722854505e-7,1.745523711258227e-4,0.001255076741145483,3.559345203362349e-5,18708,iscs,0,50,20,0,0,5,female_iscs,greatermanchester
23,female,5.364446722854505e-7,1.745523711258227e-4,0.001255076741145483,3.559345203362349e-5,18708,iscs,0,50,20,0,0,5,female_iscs,greatermanchester
24,female,5.364446722854505e-7,1.745523711258227e-4,0.001255076741145483,3.559345203362349e-5,18708,iscs,0,50,20,0,0,5,female_iscs,greatermanchester
25,female,8.605671975724074e-7,2.0685445652518796e-4,0.0015583714949734292,5.006215475555375e-5,22105,iscs,0,50,25,0,0,5,female_iscs,greatermanchester
26,female,8.605671975724074e-7,2.0685445652518796e-4,0.0015583714949734292,5.006215475555375e-5,22105,iscs,0,50,25,0,0,5,female_iscs,greatermanchester
27,female,8.605671975724074e-7,2.0685445652518796e-4,0.0015583714949734292,5.006215475555375e-5,22105,iscs,0,50,25,0,0,5,female_iscs,greatermanchester
28,female,8.605671975724074e-7,2.0685445652518796e-4,0.0015583714949734292,5.006215475555375e-5,22105,iscs,0,50,25,0,0,5,female_iscs,greatermanchester
29,female,8.605671975724074e-7,2.0685445652518796e-4,0.0015583714949734292,5.006215475555375e-5,22105,iscs,0,50,25,0,0,5,female_iscs,greatermanchester
30,female,1.5926529243743737e-6,2.5867129568159323e-4,0.0019694064285383406,8.7855565230813e-5,21601,iscs,0,50,30,0,0,5,female_iscs,greatermanchester
31,female,1.5926529243743737e-6,2.5867129568159323e-4,0.0019694064285383406,8.7855565230813e-5,21601,iscs,0,50,30,0,0,5,female_iscs,greatermanchester
32,female,1.5926529243743737e-6,2.5867129568159323e-4,0.0019694064285383406,8.7855565230813e-5,21601,iscs,0,50,30,0,0,5,female_iscs,greatermanchester
33,female,1.5926529243743737e-6,2.5867129568159323e-4,0.0019694064285383406,8.7855565230813e-5,21601,iscs,0,50,30,0,0,5,female_iscs,greatermanchester
34,female,1.5926529243743737e-6,2.5867129568159323e-4,0.0019694064285383406,8.7855565230813e-5,21601,iscs,0,50,30,0,0,5,female_iscs,greatermanchester
35,female,2.4524738112080434e-6,3.503765959426459e-4,0.0027049137299581315,1.4906116830328602e-4,19614,iscs,0,50,35,0,0,5,female_iscs,greatermanchester
36,female,2.4524738112080434e-6,3.503765959426459e-4,0.0027049137299581315,1.4906116830328602e-4,19614,iscs,0,50,35,0,0,5,female_iscs,greatermanchester
37,female,2.4524738112080434e-6,3.503765959426459e-4,0.0027049137299581315,1.4906116830328602e-4,19614,iscs,0,50,35,0,0,5,female_iscs,greatermanchester
38,female,2.4524738112080434e-6,3.503765959426459e-4,0.0027049137299581315,1.4906116830328602e-4,19614,iscs,0,50,35,0,0,5,female_iscs,greatermanchester
39,female,2.4524738112080434e-6,3.503765959426459e-4,0.0027049137299581315,1.4906116830328602e-4,19614,iscs,0,50,35,0,0,5,female_iscs,greatermanchester
40,female,4.642481198529288e-6,4.967164321096887e-4,0.003871774766980678,2.3930924624833595e-4,17730,iscs,0,50,40,0,0,5,female_iscs,greatermanchester
41,female,4.642481198529288e-6,4.967164321096887e-4,0.003871774766980678,2.3930924624833595e-4,17730,iscs,0,50,40,0,0,5,female_iscs,greatermanchester
42,female,4.642481198529288e-6,4.967164321096887e-4,0.003871774766980678,2.3930924624833595e-4,17730,iscs,0,50,40,0,0,5,female_iscs,greatermanchester
43,female,4.642481198529288e-6,4.967164321096887e-4,0.003871774766980678,2.3930924624833595e-4,17730,iscs,0,50,40,0,0,5,female_iscs,greatermanchester
44,female,4.642481198529288e-6,4.967164321096887e-4,0.003871774766980678,2.3930924624833595e-4,17730,iscs,0,50,40,0,0,5,female_iscs,greatermanchester
45,female,9.33152211561459e-6,7.194044164668534e-4,0.0057210938750173555,3.5852984980626606e-4,19811,iscs,0,50,45,0,0,5,female_iscs,greatermanchester
46,female,9.33152211561459e-6,7.194044164668534e-4,0.0057210938750173555,3.5852984980626606e-4,19811,iscs,0,50,45,0,0,5,female_iscs,greatermanchester
47,female,9.33152211561459e-6,7.194044164668534e-4,0.0057210938750173555,3.5852984980626606e-4,19811,iscs,0,50,45,0,0,5,female_iscs,greatermanchester
48,female,9.33152211561459e-6,7.194044164668534e-4,0.0057210938750173555,3.5852984980626606e-4,19811,iscs,0,50,45,0,0,5,female_iscs,greatermanchester
49,female,9.33152211561459e-6,7.194044164668534e-4,0.0057210938750173555,3.5852984980626606e-4,19811,iscs,0,50,45,0,0,5,female_iscs,greatermanchester
50,female,1.4174760216929995e-5,0.0010734540862403826,0.008440332934901125,5.535991902337219e-4,19394,iscs,0,50,50,0,0,5,female_iscs,greatermanchester
51,female,1.4174760216929995e-5,0.0010734540862403826,0.008440332934901125,5.535991902337219e-4,19394,iscs,0,50,50,0,0,5,female_iscs,greatermanchester
52,female,1.4174760216929995e-5,0.0010734540862403826,0.008440332934901125,5.535991902337219e-4,19394,iscs,0,50,50,0,0,5,female_iscs,greatermanchester
53,female,1.4174760216929995e-5,0.0010734540862403826,0.008440332934901125,5.535991902337219e-4,19394,iscs,0,50,50,0,0,5,female_iscs,greatermanchester
54,female,1.4174760216929995e-5,0.0010734540862403826,0.008440332934901125,5.535991902337219e-4,19394,iscs,0,50,50,0,0,5,female_iscs,greatermanchester
55,female,2.4960303872654105e-5,0.001659884864135343,0.012516895856586375,8.245361370110686e-4,16604,iscs,0,50,55,1,0,5,female_iscs,greatermanchester
56,female,2.4960303872654105e-5,0.001659884864135343,0.012516895856586375,8.245361370110686e-4,16604,iscs,0,50,55,1,0,5,female_iscs,greatermanchester
57,female,2.4960303872654105e-5,0.001659884864135343,0.012516895856586375,8.245361370110686e-4,16604,iscs,0,50,55,1,0,5,female_iscs,greatermanchester
58,female,2.4960303872654105e-5,0.001659884864135343,0.012516895856586375,8.245361370110686e-4,16604,iscs,0,50,55,1,0,5,female_iscs,greatermanchester
59,female,2.4960303872654105e-5,0.001659884864135343,0.012516895856586375,8.245361370110686e-4,16604,iscs,0,50,55,1,0,5,female_iscs,greatermanchester
60,female,7.463455722746596e-5,0.0024845741130286045,0.018283265182127525,0.0012607282116415056,13567,iscs,0,50,60,1,1,5,female_iscs,greatermanchester
61,female,7.463455722746596e-5,0.0024845741130286045,0.018283265182127525,0.0012607282116415056,13567,iscs,0,50,60,1,1,5,female_iscs,greatermanchester
62,female,7.463455722746596e-5,0.0024845741130286045,0.018283265182127525,0.0012607282116415056,13567,iscs,0,50,60,1,1,5,female_iscs,greatermanchester
63,female,7.463455722746596e-5,0.0024845741130286045,0.018283265182127525,0.0012607282116415056,13567,iscs,0,50,60,1,1,5,female_iscs,greatermanchester
64,female,7.463455722746596e-5,0.0024845741130286045,0.018283265182127525,0.0012607282116415056,13567,iscs,0,50,60,1,1,5,female_iscs,greatermanchester
65,female,1.5030163367865613e-4,0.0037007728251371276,0.026603977064288974,0.0018621722989684904,13518,iscs,0,50,65,1,2,5,female_iscs,greatermanchester
66,female,1.5030163367865613e-4,0.0037007728251371276,0.026603977064288974,0.0018621722989684904,13518,iscs,0,50,65,1,2,5,female_iscs,greatermanchester
67,female,1.5030163367865613e-4,0.0037007728251371276,0.026603977064288974,0.0018621722989684904,13518,iscs,0,50,65,1,2,5,female_iscs,greatermanchester
68,female,1.5030163367865613e-4,0.0037007728251371276,0.026603977064288974,0.0018621722989684904,13518,iscs,0,50,65,1,2,5,female_iscs,greatermanchester
69,female,1.5030163367865613e-4,0.0037007728251371276,0.026603977064288974,0.0018621722989684904,13518,iscs,0,50,65,1,2,5,female_iscs,greatermanchester
70,female,4.2903744812263037e-4,0.005716390843333729,0.037701493926662055,0.0026484613987441067,11627,iscs,0,50,70,2,5,5,female_iscs,greatermanchester
71,female,4.2903744812263037e-4,0.005716390843333729,0.037701493926662055,0.0026484613987441067,11627,iscs,0,50,70,2,5,5,female_iscs,greatermanchester
72,female,4.2903744812263037e-4,0.005716390843333729,0.037701493926662055,0.0026484613987441067,11627,iscs,0,50,70,2,5,5,female_iscs,greatermanchester
73,female,4.2903744812263037e-4,0.005716390843333729,0.037701493926662055,0.0026484613987441067,11627,iscs,0,50,70,2,5,5,female_iscs,greatermanchester
74,female,4.2903744812263037e-4,0.005716390843333729,0.037701493926662055,0.0026484613987441067,11627,iscs,0,50,70,2,5,5,female_iscs,greatermanchester
75,female,0.001004762969753326,0.008727749013037191,0.051775895895718176,0.003619380550894289,8768,iscs,0,50,75,3,9,5,female_iscs,greatermanchester
76,female,0.001004762969753326,0.008727749013037191,0.051775895895718176,0.003619380550894289,8768,iscs,0,50,75,3,9,5,female_iscs,greatermanchester
77,female,0.001004762969753326,0.008727749013037191,0.051775895895718176,0.003619380550894289,8768,iscs,0,50,75,3,9,5,female_iscs,greatermanchester
78,female,0.001004762969753326,0.008727749013037191,0.051775895895718176,0.003619380550894289,8768,iscs,0,50,75,3,9,5,female_iscs,greatermanchester
79,female,0.001004762969753326,0.008727749013037191,0.051775895895718176,0.003619380550894289,8768,iscs,0,50,75,3,9,5,female_iscs,greatermanchester
80,female,0.003166890898300436,0.01246121409465299,0.06846242454952708,0.005875904591695441,6502,iscs,0,20,80,1,21,5,female_iscs,greatermanchester
81,female,0.003166890898300436,0.01246121409465299,0.06846242454952708,0.005875904591695441,6502,iscs,0,20,80,1,21,5,female_iscs,greatermanchester
82,female,0.003166890898300436,0.01246121409465299,0.06846242454952708,0.005875904591695441,6502,iscs,0,20,80,1,21,5,female_iscs,greatermanchester
83,female,0.003166890898300436,0.01246121409465299,0.06846242454952708,0.005875904591695441,6502,iscs,0,20,80,1,21,5,female_iscs,greatermanchester
84,female,0.003166890898300436,0.01246121409465299,0.06846242454952708,0.005875904591695441,6502,iscs,0,20,80,1,21,5,female_iscs,greatermanchester
85,female,0.00720399389345612,0.016877445713739923,0.08754157977216906,0.009400583474819662,4056,iscs,0,20,85,2,29,5,female_iscs,greatermanchester
86,female,0.00720399389345612,0.016877445713739923,0.08754157977216906,0.009400583474819662,4056,iscs,0,20,85,2,29,5,female_iscs,greatermanchester
87,female,0.00720399389345612,0.016877445713739923,0.08754157977216906,0.009400583474819662,4056,iscs,0,20,85,2,29,5,female_iscs,greatermanchester
88,female,0.00720399389345612,0.016877445713739923,0.08754157977216906,0.009400583474819662,4056,iscs,0,20,85,2,29,5,female_iscs,greatermanchester
89,female,0.00720399389345612,0.016877445713739923,0.08754157977216906,0.009400583474819662,4056,iscs,0,20,85,2,29,5,female_iscs,greatermanchester
90,female,0.012783106490657099,0.020940983409401606,0.10472287266642838,0.012901280155467928,1921,iscs,0,10,90,1,24,5,female_iscs,greatermanchester
91,female,0.012783106490657099,0.020940983409401606,0.10472287266642838,0.012901280155467928,1921,iscs,0,10,90,1,24,5,female_iscs,greatermanchester
92,female,0.012783106490657099,0.020940983409401606,0.10472287266642838,0.012901280155467928,1921,iscs,0,10,90,1,24,5,female_iscs,greatermanchester
93,female,0.012783106490657099,0.020940983409401606,0.10472287266642838,0.012901280155467928,1921,iscs,0,10,90,1,24,5,female_iscs,greatermanchester
94,female,0.012783106490657099,0.020940983409401606,0.10472287266642838,0.012901280155467928,1921,iscs,0,10,90,1,24,5,female_iscs,greatermanchester
95,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
96,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
97,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
98,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
99,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
100,female,0.024333248031666022,0.024509759176267774,0.1170827239562116,0.016387464564769947,483,iscs,0,10,95,1,12,6,female_iscs,greatermanchester
