age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
28,female,8.502457672701703e-7,1.841498785384937e-4,0.0013300632901022884,4.671265019246226e-5,39100,iscs,0,50,25,0,0,5,female_iscs,East of England
29,female,8.502457672701703e-7,1.841498785384937e-4,0.0013300632901022884,4.671265019246226e-5,39100,iscs,0,50,25,0,0,5,female_iscs,East of England
30,female,1.2381802729402426e-6,2.2334984700790974e-4,0.0016909927516280347,8.188796561526324e-5,40356,iscs,0,50,30,0,0,5,female_iscs,East of England
31,female,1.2381802729402426e-6,2.2334984700790974e-4,0.0016909927516280347,8.188796561526324e-5,40356,iscs,0,50,30,0,0,5,female_iscs,East of England
32,female,1.2381802729402426e-6,2.2334984700790974e-4,0.0016909927516280347,8.188796561526324e-5,40356,iscs,0,50,30,0,0,5,female_iscs,East of England
33,female,1.2381802729402426e-6,2.2334984700790974e-4,0.0016909927516280347,8.188796561526324e-5,40356,iscs,0,50,30,0,0,5,female_iscs,East of England
34,female,1.2381802729402426e-6,2.2334984700790974e-4,0.0016909927516280347,8.188796561526324e-5,40356,iscs,0,50,30,0,0,5,female_iscs,East of England
35,female,1.624366237554227e-6,3.042129174673282e-4,0.0023290511020913926,1.3878314102423668e-4,39952,iscs,0,50,35,0,0,5,female_iscs,East of England
36,female,1.624366237554227e-6,3.042129174673282e-4,0.0023290511020913926,1.3878314102423668e-4,39952,iscs,0,50,35,0,0,5,female_iscs,East of England
37,female,1.624366237554227e-6,3.042129174673282e-4,0.0023290511020913926,1.3878314102423668e-4,39952,iscs,0,50,35,0,0,5,female_iscs,East of England
38,female,1.624366237554227e-6,3.042129174673282e-4,0.0023290511020913926,1.3878314102423668e-4,39952,iscs,0,50,35,0,0,5,female_iscs,East of England
39,female,1.624366237554227e-6,3.042129174673282e-4,0.0023290511020913926,1.3878314102423668e-4,39952,iscs,0,50,35,0,0,5,female_iscs,East of England
40,female,3.2290414244841524e-6,4.288720789011756e-4,0.003343703171292048,2.245693623078466e-4,39421,iscs,0,50,40,0,0,5,female_iscs,East of England
41,female,3.2290414244841524e-6,4.288720789011756e-4,0.003343703171292048,2.245693623078466e-4,39421,iscs,0,50,40,0,0,5,female_iscs,East of England
42,female,3.2290414244841524e-6,4.288720789011756e-4,0.003343703171292048,2.245693623078466e-4,39421,iscs,0,50,40,0,0,5,female_iscs,East of England
43,female,3.2290414244841524e-6,4.288720789011756e-4,0.003343703171292048,2.245693623078466e-4,39421,iscs,0,50,40,0,0,5,female_iscs,East of England
44,female,3.2290414244841524e-6,4.288720789011756e-4,0.003343703171292048,2.245693623078466e-4,39421,iscs,0,50,40,0,0,5,female_iscs,East of England
45,female,6.724289177588003e-6,6.231923352010546e-4,0.004953581475520289,3.394065836484064e-4,44654,iscs,0,50,45,0,0,5,female_iscs,East of England
46,female,6.724289177588003e-6,6.231923352010546e-4,0.004953581475520289,3.394065836484064e-4,44654,iscs,0,50,45,0,0,5,female_iscs,East of England
47,female,6.724289177588003e-6,6.231923352010546e-4,0.004953581475520289,3.394065836484064e-4,44654,iscs,0,50,45,0,0,5,female_iscs,East of England
48,female,6.724289177588003e-6,6.231923352010546e-4,0.004953581475520289,3.394065836484064e-4,44654,iscs,0,50,45,0,0,5,female_iscs,East of England
49,female,6.724289177588003e-6,6.231923352010546e-4,0.004953581475520289,3.394065836484064e-4,44654,iscs,0,50,45,0,0,5,female_iscs,East of England
50,female,1.018152539066439e-5,9.327950286370344e-4,0.007300661260351336,5.222302108547007e-4,45062,iscs,0,50,50,0,0,5,female_iscs,East of England
51,female,1.018152539066439e-5,9.327950286370344e-4,0.007300661260351336,5.222302108547007e-4,45062,iscs,0,50,50,0,0,5,female_iscs,East of England
52,female,1.018152539066439e-5,9.327950286370344e-4,0.007300661260351336,5.222302108547007e-4,45062,iscs,0,50,50,0,0,5,female_iscs,East of England
53,female,1.018152539066439e-5,9.327950286370344e-4,0.007300661260351336,5.222302108547007e-4,45062,iscs,0,50,50,0,0,5,female_iscs,East of England
54,female,1.018152539066439e-5,9.327950286370344e-4,0.007300661260351336,5.222302108547007e-4,45062,iscs,0,50,50,0,0,5,female_iscs,East of England
55,female,1.8307539568199226e-5,0.0014321003460739485,0.010765727516818719,7.734932433764986e-4,39307,iscs,0,50,55,1,1,5,female_iscs,East of England
56,female,1.8307539568199226e-5,0.0014321003460739485,0.010765727516818719,7.734932433764986e-4,39307,iscs,0,50,55,1,1,5,female_iscs,East of England
57,female,1.8307539568199226e-5,0.0014321003460739485,0.010765727516818719,7.734932433764986e-4,39307,iscs,0,50,55,1,1,5,female_iscs,East of England
58,female,1.8307539568199226e-5,0.0014321003460739485,0.010765727516818719,7.734932433764986e-4,39307,iscs,0,50,55,1,1,5,female_iscs,East of England
59,female,1.8307539568199226e-5,0.0014321003460739485,0.010765727516818719,7.734932433764986e-4,39307,iscs,0,50,55,1,1,5,female_iscs,East of England
60,female,4.821328119538772e-5,0.002135951833254755,0.015676497747333807,0.0012456868348970594,34389,iscs,0,50,60,1,2,5,female_iscs,East of England
61,female,4.821328119538772e-5,0.002135951833254755,0.015676497747333807,0.0012456868348970594,34389,iscs,0,50,60,1,2,5,female_iscs,East of England
62,female,4.821328119538772e-5,0.002135951833254755,0.015676497747333807,0.0012456868348970594,34389,iscs,0,50,60,1,2,5,female_iscs,East of England
63,female,4.821328119538772e-5,0.002135951833254755,0.015676497747333807,0.0012456868348970594,34389,iscs,0,50,60,1,2,5,female_iscs,East of England
64,female,4.821328119538772e-5,0.002135951833254755,0.015676497747333807,0.0012456868348970594,34389,iscs,0,50,60,1,2,5,female_iscs,East of England
65,female,9.407124226069854e-5,0.003199012877386755,0.022904667184474307,0.0019378334291867958,35481,iscs,0,50,65,1,3,5,female_iscs,East of England
66,female,9.407124226069854e-5,0.003199012877386755,0.022904667184474307,0.0019378334291867958,35481,iscs,0,50,65,1,3,5,female_iscs,East of England
67,female,9.407124226069854e-5,0.003199012877386755,0.022904667184474307,0.0019378334291867958,35481,iscs,0,50,65,1,3,5,female_iscs,East of England
68,female,9.407124226069854e-5,0.003199012877386755,0.022904667184474307,0.0019378334291867958,35481,iscs,0,50,65,1,3,5,female_iscs,East of England
69,female,9.407124226069854e-5,0.003199012877386755,0.022904667184474307,0.0019378334291867958,35481,iscs,0,50,65,1,3,5,female_iscs,East of England
70,female,2.5860566531442516e-4,0.004984292050542976,0.03271398167736219,0.0026096587238803384,31226,iscs,0,50,70,2,8,5,female_iscs,East of England
71,female,2.5860566531442516e-4,0.004984292050542976,0.03271398167736219,0.0026096587238803384,31226,iscs,0,50,70,2,8,5,female_iscs,East of England
72,female,2.5860566531442516e-4,0.004984292050542976,0.03271398167736219,0.0026096587238803384,31226,iscs,0,50,70,2,8,5,female_iscs,East of England
73,female,2.5860566531442516e-4,0.004984292050542976,0.03271398167736219,0.0026096587238803384,31226,iscs,0,50,70,2,8,5,female_iscs,East of England
74,female,2.5860566531442516e-4,0.004984292050542976,0.03271398167736219,0.0026096587238803384,31226,iscs,0,50,70,2,8,5,female_iscs,East of England
75,female,7.04632262471079e-4,0.0076900773383002784,0.04544948669738286,0.00326103517937506,22952,iscs,0,50,75,2,16,5,female_iscs,East of England
76,female,7.04632262471079e-4,0.0076900773383002784,0.04544948669738286,0.00326103517937506,22952,iscs,0,50,75,2,16,5,female_iscs,East of England
77,female,7.04632262471079e-4,0.0076900773383002784,0.04544948669738286,0.00326103517937506,22952,iscs,0,50,75,2,16,5,female_iscs,East of England
78,female,7.04632262471079e-4,0.0076900773383002784,0.04544948669738286,0.00326103517937506,22952,iscs,0,50,75,2,16,5,female_iscs,East of England
79,female,7.04632262471079e-4,0.0076900773383002784,0.04544948669738286,0.00326103517937506,22952,iscs,0,50,75,2,16,5,female_iscs,East of England
80,female,0.0024604159529958113,0.011135154720715268,0.06105684974696388,0.005316347343706582,18190,iscs,0,20,80,1,45,5,female_iscs,East of England
81,female,0.0024604159529958113,0.011135154720715268,0.06105684974696388,0.005316347343706582,18190,iscs,0,20,80,1,45,5,female_iscs,East of England
82,female,0.0024604159529958113,0.011135154720715268,0.06105684974696388,0.005316347343706582,18190,iscs,0,20,80,1,45,5,female_iscs,East of England
83,female,0.0024604159529958113,0.011135154720715268,0.06105684974696388,0.005316347343706582,18190,iscs,0,20,80,1,45,5,female_iscs,East of England
84,female,0.0024604159529958113,0.011135154720715268,0.06105684974696388,0.005316347343706582,18190,iscs,0,20,80,1,45,5,female_iscs,East of England
85,female,0.006508947126524189,0.015274032649721655,0.07907887671447958,0.008776106190719581,12391,iscs,0,20,85,2,80,5,female_iscs,East of England
86,female,0.006508947126524189,0.015274032649721655,0.07907887671447958,0.008776106190719581,12391,iscs,0,20,85,2,80,5,female_iscs,East of England
87,female,0.006508947126524189,0.015274032649721655,0.07907887671447958,0.008776106190719581,12391,iscs,0,20,85,2,80,5,female_iscs,East of England
88,female,0.006508947126524189,0.015274032649721655,0.07907887671447958,0.008776106190719581,12391,iscs,0,20,85,2,80,5,female_iscs,East of England
89,female,0.006508947126524189,0.015274032649721655,0.07907887671447958,0.008776106190719581,12391,iscs,0,20,85,2,80,5,female_iscs,East of England
90,female,0.011651403404276348,0.018996640799960798,0.09502946280061664,0.012230131740997746,6200,iscs,0,10,90,1,72,5,female_iscs,East of England
91,female,0.011651403404276348,0.018996640799960798,0.09502946280061664,0.012230131740997746,6200,iscs,0,10,90,1,72,5,female_iscs,East of England
92,female,0.011651403404276348,0.018996640799960798,0.09502946280061664,0.012230131740997746,6200,iscs,0,10,90,1,72,5,female_iscs,East of England
93,female,0.011651403404276348,0.018996640799960798,0.09502946280061664,0.012230131740997746,6200,iscs,0,10,90,1,72,5,female_iscs,East of England
94,female,0.011651403404276348,0.018996640799960798,0.09502946280061664,0.012230131740997746,6200,iscs,0,10,90,1,72,5,female_iscs,East of England
95,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
96,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
97,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
98,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
99,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
100,female,0.02202447018763942,0.02222475002681439,0.10604284608106394,0.015691572587494408,1652,iscs,0,10,95,1,36,6,female_iscs,East of England
