age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,6.116770040160545e-7,2.2785596646274124e-5,3.4982354198571393e-4,1.1707632788620949e-4,15216,copd,0,10,0,0,0,5,male_copd,North East England
1,male,6.116770040160545e-7,2.2785596646274124e-5,3.4982354198571393e-4,1.1707632788620949e-4,15216,copd,0,10,0,0,0,5,male_copd,North East England
2,male,6.116770040160545e-7,2.2785596646274124e-5,3.4982354198571393e-4,1.1707632788620949e-4,15216,copd,0,10,0,0,0,5,male_copd,North East England
3,male,6.116770040160545e-7,2.2785596646274124e-5,3.4982354198571393e-4,1.1707632788620949e-4,15216,copd,0,10,0,0,0,5,male_copd,North East England
4,male,6.116770040160545e-7,2.2785596646274124e-5,3.4982354198571393e-4,1.1707632788620949e-4,15216,copd,0,10,0,0,0,5,male_copd,North East England
5,male,1.456398673911403e-7,7.01609793447942e-5,0.001102694328964086,1.4894489767294878e-4,16036,copd,0,10,5,0,0,5,male_copd,North East England
6,male,1.456398673911403e-7,7.01609793447942e-5,0.001102694328964086,1.4894489767294878e-4,16036,copd,0,10,5,0,0,5,male_copd,North East England
7,male,1.456398673911403e-7,7.01609793447942e-5,0.001102694328964086,1.4894489767294878e-4,16036,copd,0,10,5,0,0,5,male_copd,North East England
8,male,1.456398673911403e-7,7.01609793447942e-5,0.001102694328964086,1.4894489767294878e-4,16036,copd,0,10,5,0,0,5,male_copd,North East England
9,male,1.456398673911403e-7,7.01609793447942e-5,0.001102694328964086,1.4894489767294878e-4,16036,copd,0,10,5,0,0,5,male_copd,North East England
10,male,2.2529308863775763e-7,1.300041903190457e-4,0.0020881456410981416,2.8964535921627055e-4,14842,copd,0,50,10,0,0,5,male_copd,North East England
11,male,2.2529308863775763e-7,1.300041903190457e-4,0.0020881456410981416,2.8964535921627055e-4,14842,copd,0,50,10,0,0,5,male_copd,North East England
12,male,2.2529308863775763e-7,1.300041903190457e-4,0.0020881456410981416,2.8964535921627055e-4,14842,copd,0,50,10,0,0,5,male_copd,North East England
13,male,2.2529308863775763e-7,1.300041903190457e-4,0.0020881456410981416,2.8964535921627055e-4,14842,copd,0,50,10,0,0,5,male_copd,North East England
14,male,2.2529308863775763e-7,1.300041903190457e-4,0.0020881456410981416,2.8964535921627055e-4,14842,copd,0,50,10,0,0,5,male_copd,North East England
15,male,8.063319019322794e-7,2.5839048637492964e-4,0.004229989552253564,5.673389140521449e-4,15215,copd,0,50,15,0,0,5,male_copd,North East England
16,male,8.063319019322794e-7,2.5839048637492964e-4,0.004229989552253564,5.673389140521449e-4,15215,copd,0,50,15,0,0,5,male_copd,North East England
17,male,8.063319019322794e-7,2.5839048637492964e-4,0.004229989552253564,5.673389140521449e-4,15215,copd,0,50,15,0,0,5,male_copd,North East England
18,male,8.063319019322794e-7,2.5839048637492964e-4,0.004229989552253564,5.673389140521449e-4,15215,copd,0,50,15,0,0,5,male_copd,North East England
19,male,8.063319019322794e-7,2.5839048637492964e-4,0.004229989552253564,5.673389140521449e-4,15215,copd,0,50,15,0,0,5,male_copd,North East England
20,male,1.2209500556183879e-6,4.664644350941592e-4,0.007753695813282868,8.439799294136911e-4,17404,copd,0,50,20,0,0,5,male_copd,North East England
21,male,1.2209500556183879e-6,4.664644350941592e-4,0.007753695813282868,8.439799294136911e-4,17404,copd,0,50,20,0,0,5,male_copd,North East England
22,male,1.2209500556183879e-6,4.664644350941592e-4,0.007753695813282868,8.439799294136911e-4,17404,copd,0,50,20,0,0,5,male_copd,North East England
23,male,1.2209500556183879e-6,4.664644350941592e-4,0.007753695813282868,8.439799294136911e-4,17404,copd,0,50,20,0,0,5,male_copd,North East England
24,male,1.2209500556183879e-6,4.664644350941592e-4,0.007753695813282868,8.439799294136911e-4,17404,copd,0,50,20,0,0,5,male_copd,North East England
25,male,1.653540306202014e-6,7.497044281387051e-4,0.012652793907362632,0.0011184848317772093,18636,copd,0,50,25,1,0,5,male_copd,North East England
26,male,1.653540306202014e-6,7.497044281387051e-4,0.012652793907362632,0.0011184848317772093,18636,copd,0,50,25,1,0,5,male_copd,North East England
27,male,1.653540306202014e-6,7.497044281387051e-4,0.012652793907362632,0.0011184848317772093,18636,copd,0,50,25,1,0,5,male_copd,North East England
28,male,1.653540306202014e-6,7.497044281387051e-4,0.012652793907362632,0.0011184848317772093,18636,copd,0,50,25,1,0,5,male_copd,North East England
29,male,1.653540306202014e-6,7.497044281387051e-4,0.012652793907362632,0.0011184848317772093,18636,copd,0,50,25,1,0,5,male_copd,North East England
30,male,3.560265293002375e-6,0.0011145633401400405,0.019070378089153794,0.0014896906524323283,17295,copd,0,50,30,1,0,5,male_copd,North East England
31,male,3.560265293002375e-6,0.0011145633401400405,0.019070378089153794,0.0014896906524323283,17295,copd,0,50,30,1,0,5,male_copd,North East England
32,male,3.560265293002375e-6,0.0011145633401400405,0.019070378089153794,0.0014896906524323283,17295,copd,0,50,30,1,0,5,male_copd,North East England
33,male,3.560265293002375e-6,0.0011145633401400405,0.019070378089153794,0.0014896906524323283,17295,copd,0,50,30,1,0,5,male_copd,North East England
34,male,3.560265293002375e-6,0.0011145633401400405,0.019070378089153794,0.0014896906524323283,17295,copd,0,50,30,1,0,5,male_copd,North East England
35,male,8.585706327342353e-6,0.0016245956205213378,0.028122515039214032,0.0022359186010868343,16399,copd,0,50,35,1,0,5,male_copd,North East England
36,male,8.585706327342353e-6,0.0016245956205213378,0.028122515039214032,0.0022359186010868343,16399,copd,0,50,35,1,0,5,male_copd,North East England
37,male,8.585706327342353e-6,0.0016245956205213378,0.028122515039214032,0.0022359186010868343,16399,copd,0,50,35,1,0,5,male_copd,North East England
38,male,8.585706327342353e-6,0.0016245956205213378,0.028122515039214032,0.0022359186010868343,16399,copd,0,50,35,1,0,5,male_copd,North East England
39,male,8.585706327342353e-6,0.0016245956205213378,0.028122515039214032,0.0022359186010868343,16399,copd,0,50,35,1,0,5,male_copd,North East England
40,male,2.289645035185015e-5,0.002381929964043069,0.04175115785069766,0.0032531622525524984,15345,copd,0,50,40,2,0,5,male_copd,North East England
41,male,2.289645035185015e-5,0.002381929964043069,0.04175115785069766,0.0032531622525524984,15345,copd,0,50,40,2,0,5,male_copd,North East England
42,male,2.289645035185015e-5,0.002381929964043069,0.04175115785069766,0.0032531622525524984,15345,copd,0,50,40,2,0,5,male_copd,North East England
43,male,2.289645035185015e-5,0.002381929964043069,0.04175115785069766,0.0032531622525524984,15345,copd,0,50,40,2,0,5,male_copd,North East England
44,male,2.289645035185015e-5,0.002381929964043069,0.04175115785069766,0.0032531622525524984,15345,copd,0,50,40,2,0,5,male_copd,North East England
45,male,4.5580541025713895e-5,0.00345395211541967,0.060868676799029256,0.00453330271922451,17854,copd,0,50,45,3,1,5,male_copd,North East England
46,male,4.5580541025713895e-5,0.00345395211541967,0.060868676799029256,0.00453330271922451,17854,copd,0,50,45,3,1,5,male_copd,North East England
47,male,4.5580541025713895e-5,0.00345395211541967,0.060868676799029256,0.00453330271922451,17854,copd,0,50,45,3,1,5,male_copd,North East England
48,male,4.5580541025713895e-5,0.00345395211541967,0.060868676799029256,0.00453330271922451,17854,copd,0,50,45,3,1,5,male_copd,North East England
49,male,4.5580541025713895e-5,0.00345395211541967,0.060868676799029256,0.00453330271922451,17854,copd,0,50,45,3,1,5,male_copd,North East England
50,male,9.339191753094657e-5,0.004914178522357652,0.0872581265323236,0.006202140059600479,19109,copd,0,50,50,4,2,5,male_copd,North East England
51,male,9.339191753094657e-5,0.004914178522357652,0.0872581265323236,0.006202140059600479,19109,copd,0,50,50,4,2,5,male_copd,North East England
52,male,9.339191753094657e-5,0.004914178522357652,0.0872581265323236,0.006202140059600479,19109,copd,0,50,50,4,2,5,male_copd,North East England
53,male,9.339191753094657e-5,0.004914178522357652,0.0872581265323236,0.006202140059600479,19109,copd,0,50,50,4,2,5,male_copd,North East England
54,male,9.339191753094657e-5,0.004914178522357652,0.0872581265323236,0.006202140059600479,19109,copd,0,50,50,4,2,5,male_copd,North East England
55,male,2.2875302328361212e-4,0.006820428883435115,0.12183986132403117,0.0078455369801534,17762,copd,0,50,55,6,4,5,male_copd,North East England
56,male,2.2875302328361212e-4,0.006820428883435115,0.12183986132403117,0.0078455369801534,17762,copd,0,50,55,6,4,5,male_copd,North East England
57,male,2.2875302328361212e-4,0.006820428883435115,0.12183986132403117,0.0078455369801534,17762,copd,0,50,55,6,4,5,male_copd,North East England
58,male,2.2875302328361212e-4,0.006820428883435115,0.12183986132403117,0.0078455369801534,17762,copd,0,50,55,6,4,5,male_copd,North East England
59,male,2.2875302328361212e-4,0.006820428883435115,0.12183986132403117,0.0078455369801534,17762,copd,0,50,55,6,4,5,male_copd,North East England
60,male,6.048880470334441e-4,0.009136763782185387,0.16324170147113268,0.009416119800680117,15490,copd,0,50,60,8,9,5,male_copd,North East England
61,male,6.048880470334441e-4,0.009136763782185387,0.16324170147113268,0.009416119800680117,15490,copd,0,50,60,8,9,5,male_copd,North East England
62,male,6.048880470334441e-4,0.009136763782185387,0.16324170147113268,0.009416119800680117,15490,copd,0,50,60,8,9,5,male_copd,North East England
63,male,6.048880470334441e-4,0.009136763782185387,0.16324170147113268,0.009416119800680117,15490,copd,0,50,60,8,9,5,male_copd,North East England
64,male,6.048880470334441e-4,0.009136763782185387,0.16324170147113268,0.009416119800680117,15490,copd,0,50,60,8,9,5,male_copd,North East England
65,male,0.0011757501258059901,0.011921504251847615,0.2107100194639785,0.0110252043849932,15237,copd,0,50,65,11,18,5,male_copd,North East England
66,male,0.0011757501258059901,0.011921504251847615,0.2107100194639785,0.0110252043849932,15237,copd,0,50,65,11,18,5,male_copd,North East England
67,male,0.0011757501258059901,0.011921504251847615,0.2107100194639785,0.0110252043849932,15237,copd,0,50,65,11,18,5,male_copd,North East England
68,male,0.0011757501258059901,0.011921504251847615,0.2107100194639785,0.0110252043849932,15237,copd,0,50,65,11,18,5,male_copd,North East England
69,male,0.0011757501258059901,0.011921504251847615,0.2107100194639785,0.0110252043849932,15237,copd,0,50,65,11,18,5,male_copd,North East England
70,male,0.0020742871688913477,0.015032109810066538,0.26307677329163853,0.012351792843528654,12182,copd,0,50,70,13,25,5,male_copd,North East England
71,male,0.0020742871688913477,0.015032109810066538,0.26307677329163853,0.012351792843528654,12182,copd,0,50,70,13,25,5,male_copd,North East England
72,male,0.0020742871688913477,0.015032109810066538,0.26307677329163853,0.012351792843528654,12182,copd,0,50,70,13,25,5,male_copd,North East England
73,male,0.0020742871688913477,0.015032109810066538,0.26307677329163853,0.012351792843528654,12182,copd,0,50,70,13,25,5,male_copd,North East England
74,male,0.0020742871688913477,0.015032109810066538,0.26307677329163853,0.012351792843528654,12182,copd,0,50,70,13,25,5,male_copd,North East England
75,male,0.004110046440683386,0.018068708900338706,0.31614374444482574,0.012329588638351121,8601,copd,0,50,75,16,35,5,male_copd,North East England
76,male,0.004110046440683386,0.018068708900338706,0.31614374444482574,0.012329588638351121,8601,copd,0,50,75,16,35,5,male_copd,North East England
77,male,0.004110046440683386,0.018068708900338706,0.31614374444482574,0.012329588638351121,8601,copd,0,50,75,16,35,5,male_copd,North East England
78,male,0.004110046440683386,0.018068708900338706,0.31614374444482574,0.012329588638351121,8601,copd,0,50,75,16,35,5,male_copd,North East England
79,male,0.004110046440683386,0.018068708900338706,0.31614374444482574,0.012329588638351121,8601,copd,0,50,75,16,35,5,male_copd,North East England
80,male,0.006804212791239813,0.020322525546437615,0.36002347667646567,0.012170053372435829,5977,copd,0,20,80,7,41,5,male_copd,North East England
81,male,0.006804212791239813,0.020322525546437615,0.36002347667646567,0.012170053372435829,5977,copd,0,20,80,7,41,5,male_copd,North East England
82,male,0.006804212791239813,0.020322525546437615,0.36002347667646567,0.012170053372435829,5977,copd,0,20,80,7,41,5,male_copd,North East England
