age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,tbalc,0,10,0,0,0,5,female_tbalc,North West England
1,female,0,0,0,1e-8,41816,tbalc,0,10,0,0,0,5,female_tbalc,North West England
2,female,0,0,0,1e-8,41816,tbalc,0,10,0,0,0,5,female_tbalc,North West England
3,female,0,0,0,1e-8,41816,tbalc,0,10,0,0,0,5,female_tbalc,North West England
4,female,0,0,0,1e-8,41816,tbalc,0,10,0,0,0,5,female_tbalc,North West England
5,female,0,0,0,1e-8,44055,tbalc,0,10,5,0,0,5,female_tbalc,North West England
6,female,0,0,0,1e-8,44055,tbalc,0,10,5,0,0,5,female_tbalc,North West England
7,female,0,0,0,1e-8,44055,tbalc,0,10,5,0,0,5,female_tbalc,North West England
8,female,0,0,0,1e-8,44055,tbalc,0,10,5,0,0,5,female_tbalc,North West England
9,female,0,0,0,1e-8,44055,tbalc,0,10,5,0,0,5,female_tbalc,North West England
10,female,0,0,0,1e-8,40864,tbalc,0,50,10,0,0,5,female_tbalc,North West England
11,female,0,0,0,1e-8,40864,tbalc,0,50,10,0,0,5,female_tbalc,North West England
12,female,0,0,0,1e-8,40864,tbalc,0,50,10,0,0,5,female_tbalc,North West England
13,female,0,0,0,1e-8,40864,tbalc,0,50,10,0,0,5,female_tbalc,North West England
14,female,0,0,0,1e-8,40864,tbalc,0,50,10,0,0,5,female_tbalc,North West England
15,female,4.4640025275293197e-7,1.6239151010582436e-7,8.177455924273755e-7,6.057451468072846e-7,40790,tbalc,0,50,15,0,0,5,female_tbalc,North West England
16,female,4.4640025275293197e-7,1.6239151010582436e-7,8.177455924273755e-7,6.057451468072846e-7,40790,tbalc,0,50,15,0,0,5,female_tbalc,North West England
17,female,4.4640025275293197e-7,1.6239151010582436e-7,8.177455924273755e-7,6.057451468072846e-7,40790,tbalc,0,50,15,0,0,5,female_tbalc,North West England
18,female,4.4640025275293197e-7,1.6239151010582436e-7,8.177455924273755e-7,6.057451468072846e-7,40790,tbalc,0,50,15,0,0,5,female_tbalc,North West England
19,female,4.4640025275293197e-7,1.6239151010582436e-7,8.177455924273755e-7,6.057451468072846e-7,40790,tbalc,0,50,15,0,0,5,female_tbalc,North West England
20,female,7.474931483865131e-7,3.4215342849695796e-7,2.097562994924874e-6,1.1842619434046784e-6,45346,tbalc,0,50,20,0,0,5,female_tbalc,North West England
21,female,7.474931483865131e-7,3.4215342849695796e-7,2.097562994924874e-6,1.1842619434046784e-6,45346,tbalc,0,50,20,0,0,5,female_tbalc,North West England
22,female,7.474931483865131e-7,3.4215342849695796e-7,2.097562994924874e-6,1.1842619434046784e-6,45346,tbalc,0,50,20,0,0,5,female_tbalc,North West England
23,female,7.474931483865131e-7,3.4215342849695796e-7,2.097562994924874e-6,1.1842619434046784e-6,45346,tbalc,0,50,20,0,0,5,female_tbalc,North West England
24,female,7.474931483865131e-7,3.4215342849695796e-7,2.097562994924874e-6,1.1842619434046784e-6,45346,tbalc,0,50,20,0,0,5,female_tbalc,North West England
25,female,1.6304791555559092e-6,8.833293821228407e-7,5.813938438661142e-6,2.960794848129292e-6,51062,tbalc,0,50,25,0,0,5,female_tbalc,North West England
26,female,1.6304791555559092e-6,8.833293821228407e-7,5.813938438661142e-6,2.960794848129292e-6,51062,tbalc,0,50,25,0,0,5,female_tbalc,North West England
27,female,1.6304791555559092e-6,8.833293821228407e-7,5.813938438661142e-6,2.960794848129292e-6,51062,tbalc,0,50,25,0,0,5,female_tbalc,North West England
28,female,1.6304791555559092e-6,8.833293821228407e-7,5.813938438661142e-6,2.960794848129292e-6,51062,tbalc,0,50,25,0,0,5,female_tbalc,North West England
29,female,1.6304791555559092e-6,8.833293821228407e-7,5.813938438661142e-6,2.960794848129292e-6,51062,tbalc,0,50,25,0,0,5,female_tbalc,North West England
