age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,30524,utrc,0,10,0,0,0,5,male_utrc,South West England
1,male,0,0,0,1e-8,30524,utrc,0,10,0,0,0,5,male_utrc,South West England
2,male,0,0,0,1e-8,30524,utrc,0,10,0,0,0,5,male_utrc,South West England
3,male,0,0,0,1e-8,30524,utrc,0,10,0,0,0,5,male_utrc,South West England
4,male,0,0,0,1e-8,30524,utrc,0,10,0,0,0,5,male_utrc,South West England
5,male,0,0,0,1e-8,32196,utrc,0,10,5,0,0,5,male_utrc,South West England
6,male,0,0,0,1e-8,32196,utrc,0,10,5,0,0,5,male_utrc,South West England
7,male,0,0,0,1e-8,32196,utrc,0,10,5,0,0,5,male_utrc,South West England
8,male,0,0,0,1e-8,32196,utrc,0,10,5,0,0,5,male_utrc,South West England
9,male,0,0,0,1e-8,32196,utrc,0,10,5,0,0,5,male_utrc,South West England
10,male,0,0,0,1e-8,30660,utrc,0,50,10,0,0,5,male_utrc,South West England
11,male,0,0,0,1e-8,30660,utrc,0,50,10,0,0,5,male_utrc,South West England
12,male,0,0,0,1e-8,30660,utrc,0,50,10,0,0,5,male_utrc,South West England
13,male,0,0,0,1e-8,30660,utrc,0,50,10,0,0,5,male_utrc,South West England
14,male,0,0,0,1e-8,30660,utrc,0,50,10,0,0,5,male_utrc,South West England
15,male,0,0,0,1e-8,31440,utrc,0,50,15,0,0,5,male_utrc,South West England
16,male,0,0,0,1e-8,31440,utrc,0,50,15,0,0,5,male_utrc,South West England
17,male,0,0,0,1e-8,31440,utrc,0,50,15,0,0,5,male_utrc,South West England
18,male,0,0,0,1e-8,31440,utrc,0,50,15,0,0,5,male_utrc,South West England
19,male,0,0,0,1e-8,31440,utrc,0,50,15,0,0,5,male_utrc,South West England
20,male,0,0,0,1e-8,33791,utrc,0,50,20,0,0,5,male_utrc,South West England
21,male,0,0,0,1e-8,33791,utrc,0,50,20,0,0,5,male_utrc,South West England
22,male,0,0,0,1e-8,33791,utrc,0,50,20,0,0,5,male_utrc,South West England
23,male,0,0,0,1e-8,33791,utrc,0,50,20,0,0,5,male_utrc,South West England
24,male,0,0,0,1e-8,33791,utrc,0,50,20,0,0,5,male_utrc,South West England
25,male,0,0,0,1e-8,36053,utrc,0,50,25,0,0,5,male_utrc,South West England
26,male,0,0,0,1e-8,36053,utrc,0,50,25,0,0,5,male_utrc,South West England
27,male,0,0,0,1e-8,36053,utrc,0,50,25,0,0,5,male_utrc,South West England
28,male,0,0,0,1e-8,36053,utrc,0,50,25,0,0,5,male_utrc,South West England
29,male,0,0,0,1e-8,36053,utrc,0,50,25,0,0,5,male_utrc,South West England
30,male,0,0,0,1e-8,34723,utrc,0,50,30,0,0,5,male_utrc,South West England
31,male,0,0,0,1e-8,34723,utrc,0,50,30,0,0,5,male_utrc,South West England
32,male,0,0,0,1e-8,34723,utrc,0,50,30,0,0,5,male_utrc,South West England
33,male,0,0,0,1e-8,34723,utrc,0,50,30,0,0,5,male_utrc,South West England
34,male,0,0,0,1e-8,34723,utrc,0,50,30,0,0,5,male_utrc,South West England
35,male,0,0,0,1e-8,33480,utrc,0,50,35,0,0,5,male_utrc,South West England
36,male,0,0,0,1e-8,33480,utrc,0,50,35,0,0,5,male_utrc,South West England
37,male,0,0,0,1e-8,33480,utrc,0,50,35,0,0,5,male_utrc,South West England
38,male,0,0,0,1e-8,33480,utrc,0,50,35,0,0,5,male_utrc,South West England
39,male,0,0,0,1e-8,33480,utrc,0,50,35,0,0,5,male_utrc,South West England
40,male,0,0,0,1e-8,32756,utrc,0,50,40,0,0,5,male_utrc,South West England
41,male,0,0,0,1e-8,32756,utrc,0,50,40,0,0,5,male_utrc,South West England
42,male,0,0,0,1e-8,32756,utrc,0,50,40,0,0,5,male_utrc,South West England
43,male,0,0,0,1e-8,32756,utrc,0,50,40,0,0,5,male_utrc,South West England
44,male,0,0,0,1e-8,32756,utrc,0,50,40,0,0,5,male_utrc,South West England
45,male,0,0,0,1e-8,37920,utrc,0,50,45,0,0,5,male_utrc,South West England
46,male,0,0,0,1e-8,37920,utrc,0,50,45,0,0,5,male_utrc,South West England
47,male,0,0,0,1e-8,37920,utrc,0,50,45,0,0,5,male_utrc,South West England
48,male,0,0,0,1e-8,37920,utrc,0,50,45,0,0,5,male_utrc,South West England
49,male,0,0,0,1e-8,37920,utrc,0,50,45,0,0,5,male_utrc,South West England
50,male,0,0,0,1e-8,39738,utrc,0,50,50,0,0,5,male_utrc,South West England
51,male,0,0,0,1e-8,39738,utrc,0,50,50,0,0,5,male_utrc,South West England
52,male,0,0,0,1e-8,39738,utrc,0,50,50,0,0,5,male_utrc,South West England
53,male,0,0,0,1e-8,39738,utrc,0,50,50,0,0,5,male_utrc,South West England
54,male,0,0,0,1e-8,39738,utrc,0,50,50,0,0,5,male_utrc,South West England
55,male,0,0,0,1e-8,35782,utrc,0,50,55,0,0,5,male_utrc,South West England
56,male,0,0,0,1e-8,35782,utrc,0,50,55,0,0,5,male_utrc,South West England
57,male,0,0,0,1e-8,35782,utrc,0,50,55,0,0,5,male_utrc,South West England
58,male,0,0,0,1e-8,35782,utrc,0,50,55,0,0,5,male_utrc,South West England
59,male,0,0,0,1e-8,35782,utrc,0,50,55,0,0,5,male_utrc,South West England
60,male,0,0,0,1e-8,31452,utrc,0,50,60,0,0,5,male_utrc,South West England
61,male,0,0,0,1e-8,31452,utrc,0,50,60,0,0,5,male_utrc,South West England
62,male,0,0,0,1e-8,31452,utrc,0,50,60,0,0,5,male_utrc,South West England
63,male,0,0,0,1e-8,31452,utrc,0,50,60,0,0,5,male_utrc,South West England
64,male,0,0,0,1e-8,31452,utrc,0,50,60,0,0,5,male_utrc,South West England
65,male,0,0,0,1e-8,32652,utrc,0,50,65,0,0,5,male_utrc,South West England
66,male,0,0,0,1e-8,32652,utrc,0,50,65,0,0,5,male_utrc,South West England
67,male,0,0,0,1e-8,32652,utrc,0,50,65,0,0,5,male_utrc,South West England
68,male,0,0,0,1e-8,32652,utrc,0,50,65,0,0,5,male_utrc,South West England
69,male,0,0,0,1e-8,32652,utrc,0,50,65,0,0,5,male_utrc,South West England
70,male,0,0,0,1e-8,29087,utrc,0,50,70,0,0,5,male_utrc,South West England
71,male,0,0,0,1e-8,29087,utrc,0,50,70,0,0,5,male_utrc,South West England
72,male,0,0,0,1e-8,29087,utrc,0,50,70,0,0,5,male_utrc,South West England
73,male,0,0,0,1e-8,29087,utrc,0,50,70,0,0,5,male_utrc,South West England
74,male,0,0,0,1e-8,29087,utrc,0,50,70,0,0,5,male_utrc,South West England
75,male,0,0,0,1e-8,20104,utrc,0,50,75,0,0,5,male_utrc,South West England
76,male,0,0,0,1e-8,20104,utrc,0,50,75,0,0,5,male_utrc,South West England
77,male,0,0,0,1e-8,20104,utrc,0,50,75,0,0,5,male_utrc,South West England
78,male,0,0,0,1e-8,20104,utrc,0,50,75,0,0,5,male_utrc,South West England
79,male,0,0,0,1e-8,20104,utrc,0,50,75,0,0,5,male_utrc,South West England
80,male,0,0,0,1e-8,14021,utrc,0,20,80,0,0,5,male_utrc,South West England
81,male,0,0,0,1e-8,14021,utrc,0,20,80,0,0,5,male_utrc,South West England
82,male,0,0,0,1e-8,14021,utrc,0,20,80,0,0,5,male_utrc,South West England
