age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,carc,0,10,0,0,0,5,female_carc,North West England
1,female,0,0,0,1e-8,41816,carc,0,10,0,0,0,5,female_carc,North West England
2,female,0,0,0,1e-8,41816,carc,0,10,0,0,0,5,female_carc,North West England
3,female,0,0,0,1e-8,41816,carc,0,10,0,0,0,5,female_carc,North West England
4,female,0,0,0,1e-8,41816,carc,0,10,0,0,0,5,female_carc,North West England
5,female,0,0,0,1e-8,44055,carc,0,10,5,0,0,5,female_carc,North West England
6,female,0,0,0,1e-8,44055,carc,0,10,5,0,0,5,female_carc,North West England
7,female,0,0,0,1e-8,44055,carc,0,10,5,0,0,5,female_carc,North West England
8,female,0,0,0,1e-8,44055,carc,0,10,5,0,0,5,female_carc,North West England
9,female,0,0,0,1e-8,44055,carc,0,10,5,0,0,5,female_carc,North West England
10,female,0,0,0,1e-8,40864,carc,0,50,10,0,0,5,female_carc,North West England
11,female,0,0,0,1e-8,40864,carc,0,50,10,0,0,5,female_carc,North West England
12,female,0,0,0,1e-8,40864,carc,0,50,10,0,0,5,female_carc,North West England
13,female,0,0,0,1e-8,40864,carc,0,50,10,0,0,5,female_carc,North West England
14,female,0,0,0,1e-8,40864,carc,0,50,10,0,0,5,female_carc,North West England
15,female,3.454123463314183e-7,1.2499063928341754e-6,1.1247303177598997e-5,1.623338210576456e-6,40790,carc,0,50,15,0,0,5,female_carc,North West England
16,female,3.454123463314183e-7,1.2499063928341754e-6,1.1247303177598997e-5,1.623338210576456e-6,40790,carc,0,50,15,0,0,5,female_carc,North West England
17,female,3.454123463314183e-7,1.2499063928341754e-6,1.1247303177598997e-5,1.623338210576456e-6,40790,carc,0,50,15,0,0,5,female_carc,North West England
18,female,3.454123463314183e-7,1.2499063928341754e-6,1.1247303177598997e-5,1.623338210576456e-6,40790,carc,0,50,15,0,0,5,female_carc,North West England
19,female,3.454123463314183e-7,1.2499063928341754e-6,1.1247303177598997e-5,1.623338210576456e-6,40790,carc,0,50,15,0,0,5,female_carc,North West England
20,female,1.3591493436340042e-6,5.640498513377463e-6,5.289473038896419e-5,7.483293955326595e-6,45346,carc,0,50,20,0,0,5,female_carc,North West England
21,female,1.3591493436340042e-6,5.640498513377463e-6,5.289473038896419e-5,7.483293955326595e-6,45346,carc,0,50,20,0,0,5,female_carc,North West England
22,female,1.3591493436340042e-6,5.640498513377463e-6,5.289473038896419e-5,7.483293955326595e-6,45346,carc,0,50,20,0,0,5,female_carc,North West England
23,female,1.3591493436340042e-6,5.640498513377463e-6,5.289473038896419e-5,7.483293955326595e-6,45346,carc,0,50,20,0,0,5,female_carc,North West England
24,female,1.3591493436340042e-6,5.640498513377463e-6,5.289473038896419e-5,7.483293955326595e-6,45346,carc,0,50,20,0,0,5,female_carc,North West England
25,female,3.5493695180578596e-6,1.445599440098327e-5,1.424238485491468e-4,2.0149296090324913e-5,51062,carc,0,50,25,0,0,5,female_carc,North West England
26,female,3.5493695180578596e-6,1.445599440098327e-5,1.424238485491468e-4,2.0149296090324913e-5,51062,carc,0,50,25,0,0,5,female_carc,North West England
27,female,3.5493695180578596e-6,1.445599440098327e-5,1.424238485491468e-4,2.0149296090324913e-5,51062,carc,0,50,25,0,0,5,female_carc,North West England
28,female,3.5493695180578596e-6,1.445599440098327e-5,1.424238485491468e-4,2.0149296090324913e-5,51062,carc,0,50,25,0,0,5,female_carc,North West England
29,female,3.5493695180578596e-6,1.445599440098327e-5,1.424238485491468e-4,2.0149296090324913e-5,51062,carc,0,50,25,0,0,5,female_carc,North West England
30,female,1.2497286678725945e-5,4.498888014583522e-5,4.8579652507590846e-4,6.96226522373267e-5,49924,carc,0,50,30,0,1,5,female_carc,North West England
31,female,1.2497286678725945e-5,4.498888014583522e-5,4.8579652507590846e-4,6.96226522373267e-5,49924,carc,0,50,30,0,1,5,female_carc,North West England
32,female,1.2497286678725945e-5,4.498888014583522e-5,4.8579652507590846e-4,6.96226522373267e-5,49924,carc,0,50,30,0,1,5,female_carc,North West England
33,female,1.2497286678725945e-5,4.498888014583522e-5,4.8579652507590846e-4,6.96226522373267e-5,49924,carc,0,50,30,0,1,5,female_carc,North West England
34,female,1.2497286678725945e-5,4.498888014583522e-5,4.8579652507590846e-4,6.96226522373267e-5,49924,carc,0,50,30,0,1,5,female_carc,North West England
35,female,2.2725779057117106e-5,7.171620687278238e-5,8.088326845183741e-4,1.1531417079660941e-4,46153,carc,0,50,35,0,1,5,female_carc,North West England
36,female,2.2725779057117106e-5,7.171620687278238e-5,8.088326845183741e-4,1.1531417079660941e-4,46153,carc,0,50,35,0,1,5,female_carc,North West England
37,female,2.2725779057117106e-5,7.171620687278238e-5,8.088326845183741e-4,1.1531417079660941e-4,46153,carc,0,50,35,0,1,5,female_carc,North West England
38,female,2.2725779057117106e-5,7.171620687278238e-5,8.088326845183741e-4,1.1531417079660941e-4,46153,carc,0,50,35,0,1,5,female_carc,North West England
39,female,2.2725779057117106e-5,7.171620687278238e-5,8.088326845183741e-4,1.1531417079660941e-4,46153,carc,0,50,35,0,1,5,female_carc,North West England
40,female,3.995303814594115e-5,0.00011287480858540947,0.0012970771172187818,1.8466780238278124e-4,44545,carc,0,50,40,0,2,5,female_carc,North West England
41,female,3.995303814594115e-5,0.00011287480858540947,0.0012970771172187818,1.8466780238278124e-4,44545,carc,0,50,40,0,2,5,female_carc,North West England
42,female,3.995303814594115e-5,0.00011287480858540947,0.0012970771172187818,1.8466780238278124e-4,44545,carc,0,50,40,0,2,5,female_carc,North West England
43,female,3.995303814594115e-5,0.00011287480858540947,0.0012970771172187818,1.8466780238278124e-4,44545,carc,0,50,40,0,2,5,female_carc,North West England
44,female,3.995303814594115e-5,0.00011287480858540947,0.0012970771172187818,1.8466780238278124e-4,44545,carc,0,50,40,0,2,5,female_carc,North West England
45,female,7.250871025897311e-5,1.594382829523002e-4,0.0018529346506825025,2.719133471121047e-4,51998,carc,0,50,45,0,4,5,female_carc,North West England
46,female,7.250871025897311e-5,1.594382829523002e-4,0.0018529346506825025,2.719133471121047e-4,51998,carc,0,50,45,0,4,5,female_carc,North West England
47,female,7.250871025897311e-5,1.594382829523002e-4,0.0018529346506825025,2.719133471121047e-4,51998,carc,0,50,45,0,4,5,female_carc,North West England
48,female,7.250871025897311e-5,1.594382829523002e-4,0.0018529346506825025,2.719133471121047e-4,51998,carc,0,50,45,0,4,5,female_carc,North West England
49,female,7.250871025897311e-5,1.594382829523002e-4,0.0018529346506825025,2.719133471121047e-4,51998,carc,0,50,45,0,4,5,female_carc,North West England
50,female,1.2267744462653542e-4,2.475016808189421e-4,0.002990413556553276,4.412067100235603e-4,53032,carc,0,50,50,0,7,5,female_carc,North West England
51,female,1.2267744462653542e-4,2.475016808189421e-4,0.002990413556553276,4.412067100235603e-4,53032,carc,0,50,50,0,7,5,female_carc,North West England
52,female,1.2267744462653542e-4,2.475016808189421e-4,0.002990413556553276,4.412067100235603e-4,53032,carc,0,50,50,0,7,5,female_carc,North West England
53,female,1.2267744462653542e-4,2.475016808189421e-4,0.002990413556553276,4.412067100235603e-4,53032,carc,0,50,50,0,7,5,female_carc,North West England
54,female,1.2267744462653542e-4,2.475016808189421e-4,0.002990413556553276,4.412067100235603e-4,53032,carc,0,50,50,0,7,5,female_carc,North West England
55,female,2.060156027084813e-4,3.953888003931911e-4,0.004750568229792389,7.092285105527871e-4,47267,carc,0,50,55,0,10,5,female_carc,North West England
56,female,2.060156027084813e-4,3.953888003931911e-4,0.004750568229792389,7.092285105527871e-4,47267,carc,0,50,55,0,10,5,female_carc,North West England
57,female,2.060156027084813e-4,3.953888003931911e-4,0.004750568229792389,7.092285105527871e-4,47267,carc,0,50,55,0,10,5,female_carc,North West England
58,female,2.060156027084813e-4,3.953888003931911e-4,0.004750568229792389,7.092285105527871e-4,47267,carc,0,50,55,0,10,5,female_carc,North West England
59,female,2.060156027084813e-4,3.953888003931911e-4,0.004750568229792389,7.092285105527871e-4,47267,carc,0,50,55,0,10,5,female_carc,North West England
60,female,3.1008652380252154e-4,5.440336680092831e-4,0.006482080515059002,9.895954706488385e-4,40291,carc,0,50,60,0,12,5,female_carc,North West England
61,female,3.1008652380252154e-4,5.440336680092831e-4,0.006482080515059002,9.895954706488385e-4,40291,carc,0,50,60,0,12,5,female_carc,North West England
62,female,3.1008652380252154e-4,5.440336680092831e-4,0.006482080515059002,9.895954706488385e-4,40291,carc,0,50,60,0,12,5,female_carc,North West England
63,female,3.1008652380252154e-4,5.440336680092831e-4,0.006482080515059002,9.895954706488385e-4,40291,carc,0,50,60,0,12,5,female_carc,North West England
64,female,3.1008652380252154e-4,5.440336680092831e-4,0.006482080515059002,9.895954706488385e-4,40291,carc,0,50,60,0,12,5,female_carc,North West England
65,female,4.791597529514312e-4,8.160290250660367e-4,0.009684650921414942,0.0015021114037124833,40722,carc,0,50,65,0,20,5,female_carc,North West England
66,female,4.791597529514312e-4,8.160290250660367e-4,0.009684650921414942,0.0015021114037124833,40722,carc,0,50,65,0,20,5,female_carc,North West England
67,female,4.791597529514312e-4,8.160290250660367e-4,0.009684650921414942,0.0015021114037124833,40722,carc,0,50,65,0,20,5,female_carc,North West England
