age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,53915,tbalc,0,10,0,0,0,5,male_tbalc,South East England
1,male,0,0,0,1e-8,53915,tbalc,0,10,0,0,0,5,male_tbalc,South East England
2,male,0,0,0,1e-8,53915,tbalc,0,10,0,0,0,5,male_tbalc,South East England
3,male,0,0,0,1e-8,53915,tbalc,0,10,0,0,0,5,male_tbalc,South East England
4,male,0,0,0,1e-8,53915,tbalc,0,10,0,0,0,5,male_tbalc,South East England
5,male,0,0,0,1e-8,58045,tbalc,0,10,5,0,0,5,male_tbalc,South East England
6,male,0,0,0,1e-8,58045,tbalc,0,10,5,0,0,5,male_tbalc,South East England
7,male,0,0,0,1e-8,58045,tbalc,0,10,5,0,0,5,male_tbalc,South East England
8,male,0,0,0,1e-8,58045,tbalc,0,10,5,0,0,5,male_tbalc,South East England
9,male,0,0,0,1e-8,58045,tbalc,0,10,5,0,0,5,male_tbalc,South East England
10,male,0,0,0,1e-8,54635,tbalc,0,50,10,0,0,5,male_tbalc,South East England
11,male,0,0,0,1e-8,54635,tbalc,0,50,10,0,0,5,male_tbalc,South East England
12,male,0,0,0,1e-8,54635,tbalc,0,50,10,0,0,5,male_tbalc,South East England
13,male,0,0,0,1e-8,54635,tbalc,0,50,10,0,0,5,male_tbalc,South East England
14,male,0,0,0,1e-8,54635,tbalc,0,50,10,0,0,5,male_tbalc,South East England
15,male,1.1846320347052867e-7,4.4723855892889876e-8,2.2633320418363785e-7,1.6550913486185995e-7,53831,tbalc,0,50,15,0,0,5,male_tbalc,South East England
16,male,1.1846320347052867e-7,4.4723855892889876e-8,2.2633320418363785e-7,1.6550913486185995e-7,53831,tbalc,0,50,15,0,0,5,male_tbalc,South East England
17,male,1.1846320347052867e-7,4.4723855892889876e-8,2.2633320418363785e-7,1.6550913486185995e-7,53831,tbalc,0,50,15,0,0,5,male_tbalc,South East England
18,male,1.1846320347052867e-7,4.4723855892889876e-8,2.2633320418363785e-7,1.6550913486185995e-7,53831,tbalc,0,50,15,0,0,5,male_tbalc,South East England
19,male,1.1846320347052867e-7,4.4723855892889876e-8,2.2633320418363785e-7,1.6550913486185995e-7,53831,tbalc,0,50,15,0,0,5,male_tbalc,South East England
20,male,5.296484100129324e-7,2.5217198253681645e-7,1.5622888360812203e-6,8.612481110438023e-7,55703,tbalc,0,50,20,0,0,5,male_tbalc,South East England
21,male,5.296484100129324e-7,2.5217198253681645e-7,1.5622888360812203e-6,8.612481110438023e-7,55703,tbalc,0,50,20,0,0,5,male_tbalc,South East England
22,male,5.296484100129324e-7,2.5217198253681645e-7,1.5622888360812203e-6,8.612481110438023e-7,55703,tbalc,0,50,20,0,0,5,male_tbalc,South East England
23,male,5.296484100129324e-7,2.5217198253681645e-7,1.5622888360812203e-6,8.612481110438023e-7,55703,tbalc,0,50,20,0,0,5,male_tbalc,South East England
24,male,5.296484100129324e-7,2.5217198253681645e-7,1.5622888360812203e-6,8.612481110438023e-7,55703,tbalc,0,50,20,0,0,5,male_tbalc,South East England
25,male,1.2424414887724103e-6,7.064511986669777e-7,4.7245880837397254e-6,2.323927431086435e-6,58059,tbalc,0,50,25,0,0,5,male_tbalc,South East England
26,male,1.2424414887724103e-6,7.064511986669777e-7,4.7245880837397254e-6,2.323927431086435e-6,58059,tbalc,0,50,25,0,0,5,male_tbalc,South East England
27,male,1.2424414887724103e-6,7.064511986669777e-7,4.7245880837397254e-6,2.323927431086435e-6,58059,tbalc,0,50,25,0,0,5,male_tbalc,South East England
28,male,1.2424414887724103e-6,7.064511986669777e-7,4.7245880837397254e-6,2.323927431086435e-6,58059,tbalc,0,50,25,0,0,5,male_tbalc,South East England
29,male,1.2424414887724103e-6,7.064511986669777e-7,4.7245880837397254e-6,2.323927431086435e-6,58059,tbalc,0,50,25,0,0,5,male_tbalc,South East England
30,male,4.259752661518424e-6,2.0872307603210775e-6,1.263802539736189e-5,7.2026656654571606e-6,57970,tbalc,0,50,30,0,0,5,male_tbalc,South East England
31,male,4.259752661518424e-6,2.0872307603210775e-6,1.263802539736189e-5,7.2026656654571606e-6,57970,tbalc,0,50,30,0,0,5,male_tbalc,South East England
32,male,4.259752661518424e-6,2.0872307603210775e-6,1.263802539736189e-5,7.2026656654571606e-6,57970,tbalc,0,50,30,0,0,5,male_tbalc,South East England
33,male,4.259752661518424e-6,2.0872307603210775e-6,1.263802539736189e-5,7.2026656654571606e-6,57970,tbalc,0,50,30,0,0,5,male_tbalc,South East England
34,male,4.259752661518424e-6,2.0872307603210775e-6,1.263802539736189e-5,7.2026656654571606e-6,57970,tbalc,0,50,30,0,0,5,male_tbalc,South East England
35,male,1.113644034204221e-5,4.794316433768823e-6,2.866846926722306e-5,1.6629469892067316e-5,58810,tbalc,0,50,35,0,1,5,male_tbalc,South East England
36,male,1.113644034204221e-5,4.794316433768823e-6,2.866846926722306e-5,1.6629469892067316e-5,58810,tbalc,0,50,35,0,1,5,male_tbalc,South East England
37,male,1.113644034204221e-5,4.794316433768823e-6,2.866846926722306e-5,1.6629469892067316e-5,58810,tbalc,0,50,35,0,1,5,male_tbalc,South East England
38,male,1.113644034204221e-5,4.794316433768823e-6,2.866846926722306e-5,1.6629469892067316e-5,58810,tbalc,0,50,35,0,1,5,male_tbalc,South East England
