age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
42,male,2.1894220935916956e-4,3.2654423954919326e-4,0.010142500882807931,0.0013320832088767054,17844,ishd,0,50,40,1,4,5,male_ishd,westmidlands
43,male,2.1894220935916956e-4,3.2654423954919326e-4,0.010142500882807931,0.0013320832088767054,17844,ishd,0,50,40,1,4,5,male_ishd,westmidlands
44,male,2.1894220935916956e-4,3.2654423954919326e-4,0.010142500882807931,0.0013320832088767054,17844,ishd,0,50,40,1,4,5,male_ishd,westmidlands
45,male,4.293302639343717e-4,5.860928673182983e-4,0.018897112350307523,0.0023713618801540592,19328,ishd,0,50,45,1,8,5,male_ishd,westmidlands
46,male,4.293302639343717e-4,5.860928673182983e-4,0.018897112350307523,0.0023713618801540592,19328,ishd,0,50,45,1,8,5,male_ishd,westmidlands
47,male,4.293302639343717e-4,5.860928673182983e-4,0.018897112350307523,0.0023713618801540592,19328,ishd,0,50,45,1,8,5,male_ishd,westmidlands
48,male,4.293302639343717e-4,5.860928673182983e-4,0.018897112350307523,0.0023713618801540592,19328,ishd,0,50,45,1,8,5,male_ishd,westmidlands
49,male,4.293302639343717e-4,5.860928673182983e-4,0.018897112350307523,0.0023713618801540592,19328,ishd,0,50,45,1,8,5,male_ishd,westmidlands
50,male,7.69772185787979e-4,9.476478352342101e-4,0.03264206219053072,0.004206873830612806,18342,ishd,0,50,50,2,14,5,male_ishd,westmidlands
51,male,7.69772185787979e-4,9.476478352342101e-4,0.03264206219053072,0.004206873830612806,18342,ishd,0,50,50,2,14,5,male_ishd,westmidlands
52,male,7.69772185787979e-4,9.476478352342101e-4,0.03264206219053072,0.004206873830612806,18342,ishd,0,50,50,2,14,5,male_ishd,westmidlands
53,male,7.69772185787979e-4,9.476478352342101e-4,0.03264206219053072,0.004206873830612806,18342,ishd,0,50,50,2,14,5,male_ishd,westmidlands
54,male,7.69772185787979e-4,9.476478352342101e-4,0.03264206219053072,0.004206873830612806,18342,ishd,0,50,50,2,14,5,male_ishd,westmidlands
55,male,0.0011750324395105186,0.001457160486642412,0.05326790384802465,0.0068388074589226565,15863,ishd,0,50,55,3,19,5,male_ishd,westmidlands
56,male,0.0011750324395105186,0.001457160486642412,0.05326790384802465,0.0068388074589226565,15863,ishd,0,50,55,3,19,5,male_ishd,westmidlands
57,male,0.0011750324395105186,0.001457160486642412,0.05326790384802465,0.0068388074589226565,15863,ishd,0,50,55,3,19,5,male_ishd,westmidlands
58,male,0.0011750324395105186,0.001457160486642412,0.05326790384802465,0.0068388074589226565,15863,ishd,0,50,55,3,19,5,male_ishd,westmidlands
59,male,0.0011750324395105186,0.001457160486642412,0.05326790384802465,0.0068388074589226565,15863,ishd,0,50,55,3,19,5,male_ishd,westmidlands
60,male,0.002007438895201085,0.002230651290331714,0.08144698394528899,0.01045966314103549,13427,ishd,0,50,60,4,27,5,male_ishd,westmidlands
61,male,0.002007438895201085,0.002230651290331714,0.08144698394528899,0.01045966314103549,13427,ishd,0,50,60,4,27,5,male_ishd,westmidlands
62,male,0.002007438895201085,0.002230651290331714,0.08144698394528899,0.01045966314103549,13427,ishd,0,50,60,4,27,5,male_ishd,westmidlands
63,male,0.002007438895201085,0.002230651290331714,0.08144698394528899,0.01045966314103549,13427,ishd,0,50,60,4,27,5,male_ishd,westmidlands
64,male,0.002007438895201085,0.002230651290331714,0.08144698394528899,0.01045966314103549,13427,ishd,0,50,60,4,27,5,male_ishd,westmidlands
65,male,0.0031211989924003524,0.0033412600767612688,0.1262249608625772,0.015062248559667217,12231,ishd,0,50,65,6,38,5,male_ishd,westmidlands
66,male,0.0031211989924003524,0.0033412600767612688,0.1262249608625772,0.015062248559667217,12231,ishd,0,50,65,6,38,5,male_ishd,westmidlands
67,male,0.0031211989924003524,0.0033412600767612688,0.1262249608625772,0.015062248559667217,12231,ishd,0,50,65,6,38,5,male_ishd,westmidlands
68,male,0.0031211989924003524,0.0033412600767612688,0.1262249608625772,0.015062248559667217,12231,ishd,0,50,65,6,38,5,male_ishd,westmidlands
69,male,0.0031211989924003524,0.0033412600767612688,0.1262249608625772,0.015062248559667217,12231,ishd,0,50,65,6,38,5,male_ishd,westmidlands
70,male,0.004492533855069703,0.004589895886092228,0.17094117196108713,0.02136377864610932,10547,ishd,0,50,70,9,47,5,male_ishd,westmidlands
71,male,0.004492533855069703,0.004589895886092228,0.17094117196108713,0.02136377864610932,10547,ishd,0,50,70,9,47,5,male_ishd,westmidlands
72,male,0.004492533855069703,0.004589895886092228,0.17094117196108713,0.02136377864610932,10547,ishd,0,50,70,9,47,5,male_ishd,westmidlands
73,male,0.004492533855069703,0.004589895886092228,0.17094117196108713,0.02136377864610932,10547,ishd,0,50,70,9,47,5,male_ishd,westmidlands
74,male,0.004492533855069703,0.004589895886092228,0.17094117196108713,0.02136377864610932,10547,ishd,0,50,70,9,47,5,male_ishd,westmidlands
75,male,0.0074475680627324225,0.005794320193884934,0.2189376230629594,0.029392156643562834,7817,ishd,0,50,75,11,58,5,male_ishd,westmidlands
76,male,0.0074475680627324225,0.005794320193884934,0.2189376230629594,0.029392156643562834,7817,ishd,0,50,75,11,58,5,male_ishd,westmidlands
77,male,0.0074475680627324225,0.005794320193884934,0.2189376230629594,0.029392156643562834,7817,ishd,0,50,75,11,58,5,male_ishd,westmidlands
78,male,0.0074475680627324225,0.005794320193884934,0.2189376230629594,0.029392156643562834,7817,ishd,0,50,75,11,58,5,male_ishd,westmidlands
79,male,0.0074475680627324225,0.005794320193884934,0.2189376230629594,0.029392156643562834,7817,ishd,0,50,75,11,58,5,male_ishd,westmidlands
80,male,0.012458708353369364,0.0069830953225121116,0.25303582498133004,0.03683035319166237,5479,ishd,0,20,80,5,68,5,male_ishd,westmidlands
81,male,0.012458708353369364,0.0069830953225121116,0.25303582498133004,0.03683035319166237,5479,ishd,0,20,80,5,68,5,male_ishd,westmidlands
82,male,0.012458708353369364,0.0069830953225121116,0.25303582498133004,0.03683035319166237,5479,ishd,0,20,80,5,68,5,male_ishd,westmidlands
83,male,0.012458708353369364,0.0069830953225121116,0.25303582498133004,0.03683035319166237,5479,ishd,0,20,80,5,68,5,male_ishd,westmidlands
84,male,0.012458708353369364,0.0069830953225121116,0.25303582498133004,0.03683035319166237,5479,ishd,0,20,80,5,68,5,male_ishd,westmidlands
85,male,0.02280061406215103,0.00754115529874921,0.25553052807138826,0.043671304107494216,2957,ishd,0,20,85,5,67,5,male_ishd,westmidlands
86,male,0.02280061406215103,0.00754115529874921,0.25553052807138826,0.043671304107494216,2957,ishd,0,20,85,5,67,5,male_ishd,westmidlands
87,male,0.02280061406215103,0.00754115529874921,0.25553052807138826,0.043671304107494216,2957,ishd,0,20,85,5,67,5,male_ishd,westmidlands
88,male,0.02280061406215103,0.00754115529874921,0.25553052807138826,0.043671304107494216,2957,ishd,0,20,85,5,67,5,male_ishd,westmidlands
89,male,0.02280061406215103,0.00754115529874921,0.25553052807138826,0.043671304107494216,2957,ishd,0,20,85,5,67,5,male_ishd,westmidlands
90,male,0.03643579410675264,0.0070968750110547716,0.2123561950973794,0.04935718169393929,1059,ishd,0,10,90,2,38,5,male_ishd,westmidlands
91,male,0.03643579410675264,0.0070968750110547716,0.2123561950973794,0.04935718169393929,1059,ishd,0,10,90,2,38,5,male_ishd,westmidlands
92,male,0.03643579410675264,0.0070968750110547716,0.2123561950973794,0.04935718169393929,1059,ishd,0,10,90,2,38,5,male_ishd,westmidlands
93,male,0.03643579410675264,0.0070968750110547716,0.2123561950973794,0.04935718169393929,1059,ishd,0,10,90,2,38,5,male_ishd,westmidlands
94,male,0.03643579410675264,0.0070968750110547716,0.2123561950973794,0.04935718169393929,1059,ishd,0,10,90,2,38,5,male_ishd,westmidlands
95,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
96,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
97,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
98,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
99,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
100,male,0.059029890819872505,0.005836076717542319,0.11955055788596432,0.05391474262734153,179,ishd,0,10,95,1,10,6,male_ishd,westmidlands
