age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,61818,tbalc,0,10,0,0,0,5,female_tbalc,london
1,female,0,0,0,1e-8,61818,tbalc,0,10,0,0,0,5,female_tbalc,london
2,female,0,0,0,1e-8,61818,tbalc,0,10,0,0,0,5,female_tbalc,london
3,female,0,0,0,1e-8,61818,tbalc,0,10,0,0,0,5,female_tbalc,london
4,female,0,0,0,1e-8,61818,tbalc,0,10,0,0,0,5,female_tbalc,london
5,female,0,0,0,1e-8,58489,tbalc,0,10,5,0,0,5,female_tbalc,london
6,female,0,0,0,1e-8,58489,tbalc,0,10,5,0,0,5,female_tbalc,london
7,female,0,0,0,1e-8,58489,tbalc,0,10,5,0,0,5,female_tbalc,london
8,female,0,0,0,1e-8,58489,tbalc,0,10,5,0,0,5,female_tbalc,london
9,female,0,0,0,1e-8,58489,tbalc,0,10,5,0,0,5,female_tbalc,london
10,female,0,0,0,1e-8,50232,tbalc,0,50,10,0,0,5,female_tbalc,london
11,female,0,0,0,1e-8,50232,tbalc,0,50,10,0,0,5,female_tbalc,london
12,female,0,0,0,1e-8,50232,tbalc,0,50,10,0,0,5,female_tbalc,london
13,female,0,0,0,1e-8,50232,tbalc,0,50,10,0,0,5,female_tbalc,london
14,female,0,0,0,1e-8,50232,tbalc,0,50,10,0,0,5,female_tbalc,london
15,female,2.535848678476345e-7,1.0655368003995393e-7,6.187947637260752e-7,3.7741805763045975e-7,47216,tbalc,0,50,15,0,0,5,female_tbalc,london
16,female,2.535848678476345e-7,1.0655368003995393e-7,6.187947637260752e-7,3.7741805763045975e-7,47216,tbalc,0,50,15,0,0,5,female_tbalc,london
17,female,2.535848678476345e-7,1.0655368003995393e-7,6.187947637260752e-7,3.7741805763045975e-7,47216,tbalc,0,50,15,0,0,5,female_tbalc,london
18,female,2.535848678476345e-7,1.0655368003995393e-7,6.187947637260752e-7,3.7741805763045975e-7,47216,tbalc,0,50,15,0,0,5,female_tbalc,london
19,female,2.535848678476345e-7,1.0655368003995393e-7,6.187947637260752e-7,3.7741805763045975e-7,47216,tbalc,0,50,15,0,0,5,female_tbalc,london
20,female,5.072695587958058e-7,2.5739595790622786e-7,1.634414255442665e-6,8.773541550059716e-7,60789,tbalc,0,50,20,0,0,5,female_tbalc,london
21,female,5.072695587958058e-7,2.5739595790622786e-7,1.634414255442665e-6,8.773541550059716e-7,60789,tbalc,0,50,20,0,0,5,female_tbalc,london
22,female,5.072695587958058e-7,2.5739595790622786e-7,1.634414255442665e-6,8.773541550059716e-7,60789,tbalc,0,50,20,0,0,5,female_tbalc,london
23,female,5.072695587958058e-7,2.5739595790622786e-7,1.634414255442665e-6,8.773541550059716e-7,60789,tbalc,0,50,20,0,0,5,female_tbalc,london
24,female,5.072695587958058e-7,2.5739595790622786e-7,1.634414255442665e-6,8.773541550059716e-7,60789,tbalc,0,50,20,0,0,5,female_tbalc,london
25,female,1.0175955989184727e-6,6.332489126685163e-7,4.585446921743606e-6,2.0205613566520635e-6,83549,tbalc,0,50,25,0,0,5,female_tbalc,london
26,female,1.0175955989184727e-6,6.332489126685163e-7,4.585446921743606e-6,2.0205613566520635e-6,83549,tbalc,0,50,25,0,0,5,female_tbalc,london
27,female,1.0175955989184727e-6,6.332489126685163e-7,4.585446921743606e-6,2.0205613566520635e-6,83549,tbalc,0,50,25,0,0,5,female_tbalc,london
28,female,1.0175955989184727e-6,6.332489126685163e-7,4.585446921743606e-6,2.0205613566520635e-6,83549,tbalc,0,50,25,0,0,5,female_tbalc,london
29,female,1.0175955989184727e-6,6.332489126685163e-7,4.585446921743606e-6,2.0205613566520635e-6,83549,tbalc,0,50,25,0,0,5,female_tbalc,london
30,female,3.4415302006833907e-6,1.8543964482209136e-6,1.2411483674241653e-5,6.164481656312199e-6,87991,tbalc,0,50,30,0,0,5,female_tbalc,london
31,female,3.4415302006833907e-6,1.8543964482209136e-6,1.2411483674241653e-5,6.164481656312199e-6,87991,tbalc,0,50,30,0,0,5,female_tbalc,london
32,female,3.4415302006833907e-6,1.8543964482209136e-6,1.2411483674241653e-5,6.164481656312199e-6,87991,tbalc,0,50,30,0,0,5,female_tbalc,london
33,female,3.4415302006833907e-6,1.8543964482209136e-6,1.2411483674241653e-5,6.164481656312199e-6,87991,tbalc,0,50,30,0,0,5,female_tbalc,london
34,female,3.4415302006833907e-6,1.8543964482209136e-6,1.2411483674241653e-5,6.164481656312199e-6,87991,tbalc,0,50,30,0,0,5,female_tbalc,london
35,female,8.606996065458713e-6,4.100155407797028e-6,2.7312467314226614e-5,1.3662478889919797e-5,79164,tbalc,0,50,35,0,1,5,female_tbalc,london
36,female,8.606996065458713e-6,4.100155407797028e-6,2.7312467314226614e-5,1.3662478889919797e-5,79164,tbalc,0,50,35,0,1,5,female_tbalc,london
37,female,8.606996065458713e-6,4.100155407797028e-6,2.7312467314226614e-5,1.3662478889919797e-5,79164,tbalc,0,50,35,0,1,5,female_tbalc,london
38,female,8.606996065458713e-6,4.100155407797028e-6,2.7312467314226614e-5,1.3662478889919797e-5,79164,tbalc,0,50,35,0,1,5,female_tbalc,london
39,female,8.606996065458713e-6,4.100155407797028e-6,2.7312467314226614e-5,1.3662478889919797e-5,79164,tbalc,0,50,35,0,1,5,female_tbalc,london
40,female,3.2352943654334406e-5,1.3737965087188453e-5,9.05979791922693e-5,4.5996177137274126e-5,63016,tbalc,0,50,40,0,2,5,female_tbalc,london
41,female,3.2352943654334406e-5,1.3737965087188453e-5,9.05979791922693e-5,4.5996177137274126e-5,63016,tbalc,0,50,40,0,2,5,female_tbalc,london
42,female,3.2352943654334406e-5,1.3737965087188453e-5,9.05979791922693e-5,4.5996177137274126e-5,63016,tbalc,0,50,40,0,2,5,female_tbalc,london
43,female,3.2352943654334406e-5,1.3737965087188453e-5,9.05979791922693e-5,4.5996177137274126e-5,63016,tbalc,0,50,40,0,2,5,female_tbalc,london
44,female,3.2352943654334406e-5,1.3737965087188453e-5,9.05979791922693e-5,4.5996177137274126e-5,63016,tbalc,0,50,40,0,2,5,female_tbalc,london
45,female,9.62817550818809e-5,3.7289114825868535e-5,2.4149657176843816e-4,1.2839825595688316e-4,59404,tbalc,0,50,45,0,6,5,female_tbalc,london
46,female,9.62817550818809e-5,3.7289114825868535e-5,2.4149657176843816e-4,1.2839825595688316e-4,59404,tbalc,0,50,45,0,6,5,female_tbalc,london
47,female,9.62817550818809e-5,3.7289114825868535e-5,2.4149657176843816e-4,1.2839825595688316e-4,59404,tbalc,0,50,45,0,6,5,female_tbalc,london
48,female,9.62817550818809e-5,3.7289114825868535e-5,2.4149657176843816e-4,1.2839825595688316e-4,59404,tbalc,0,50,45,0,6,5,female_tbalc,london
49,female,9.62817550818809e-5,3.7289114825868535e-5,2.4149657176843816e-4,1.2839825595688316e-4,59404,tbalc,0,50,45,0,6,5,female_tbalc,london
50,female,2.1225269500083232e-4,9.584170456632646e-5,7.585826659486405e-4,3.158466691471582e-4,55298,tbalc,0,50,50,0,12,5,female_tbalc,london
51,female,2.1225269500083232e-4,9.584170456632646e-5,7.585826659486405e-4,3.158466691471582e-4,55298,tbalc,0,50,50,0,12,5,female_tbalc,london
52,female,2.1225269500083232e-4,9.584170456632646e-5,7.585826659486405e-4,3.158466691471582e-4,55298,tbalc,0,50,50,0,12,5,female_tbalc,london
53,female,2.1225269500083232e-4,9.584170456632646e-5,7.585826659486405e-4,3.158466691471582e-4,55298,tbalc,0,50,50,0,12,5,female_tbalc,london
54,female,2.1225269500083232e-4,9.584170456632646e-5,7.585826659486405e-4,3.158466691471582e-4,55298,tbalc,0,50,50,0,12,5,female_tbalc,london
55,female,4.2368790991141554e-4,2.0245154529061732e-4,0.001778983712886672,6.562447934685339e-4,45630,tbalc,0,50,55,0,19,5,female_tbalc,london
56,female,4.2368790991141554e-4,2.0245154529061732e-4,0.001778983712886672,6.562447934685339e-4,45630,tbalc,0,50,55,0,19,5,female_tbalc,london
57,female,4.2368790991141554e-4,2.0245154529061732e-4,0.001778983712886672,6.562447934685339e-4,45630,tbalc,0,50,55,0,19,5,female_tbalc,london
58,female,4.2368790991141554e-4,2.0245154529061732e-4,0.001778983712886672,6.562447934685339e-4,45630,tbalc,0,50,55,0,19,5,female_tbalc,london
59,female,4.2368790991141554e-4,2.0245154529061732e-4,0.001778983712886672,6.562447934685339e-4,45630,tbalc,0,50,55,0,19,5,female_tbalc,london
60,female,6.885048393052085e-4,3.1364799806965927e-4,0.002743798210053593,0.0010395924354138905,36511,tbalc,0,50,60,0,25,5,female_tbalc,london
61,female,6.885048393052085e-4,3.1364799806965927e-4,0.002743798210053593,0.0010395924354138905,36511,tbalc,0,50,60,0,25,5,female_tbalc,london
62,female,6.885048393052085e-4,3.1364799806965927e-4,0.002743798210053593,0.0010395924354138905,36511,tbalc,0,50,60,0,25,5,female_tbalc,london
63,female,6.885048393052085e-4,3.1364799806965927e-4,0.002743798210053593,0.0010395924354138905,36511,tbalc,0,50,60,0,25,5,female_tbalc,london
64,female,6.885048393052085e-4,3.1364799806965927e-4,0.002743798210053593,0.0010395924354138905,36511,tbalc,0,50,60,0,25,5,female_tbalc,london
65,female,0.0011797838306843718,5.058001217738582e-4,0.004448698516794769,0.0017548955211479957,31156,tbalc,0,50,65,0,37,5,female_tbalc,london
66,female,0.0011797838306843718,5.058001217738582e-4,0.004448698516794769,0.0017548955211479957,31156,tbalc,0,50,65,0,37,5,female_tbalc,london
67,female,0.0011797838306843718,5.058001217738582e-4,0.004448698516794769,0.0017548955211479957,31156,tbalc,0,50,65,0,37,5,female_tbalc,london
68,female,0.0011797838306843718,5.058001217738582e-4,0.004448698516794769,0.0017548955211479957,31156,tbalc,0,50,65,0,37,5,female_tbalc,london
69,female,0.0011797838306843718,5.058001217738582e-4,0.004448698516794769,0.0017548955211479957,31156,tbalc,0,50,65,0,37,5,female_tbalc,london
70,female,0.0016567858995654324,6.377868731590664e-4,0.005331007253915806,0.0023314830154417504,26051,tbalc,0,50,70,0,43,5,female_tbalc,london
71,female,0.0016567858995654324,6.377868731590664e-4,0.005331007253915806,0.0023314830154417504,26051,tbalc,0,50,70,0,43,5,female_tbalc,london
72,female,0.0016567858995654324,6.377868731590664e-4,0.005331007253915806,0.0023314830154417504,26051,tbalc,0,50,70,0,43,5,female_tbalc,london
73,female,0.0016567858995654324,6.377868731590664e-4,0.005331007253915806,0.0023314830154417504,26051,tbalc,0,50,70,0,43,5,female_tbalc,london
74,female,0.0016567858995654324,6.377868731590664e-4,0.005331007253915806,0.0023314830154417504,26051,tbalc,0,50,70,0,43,5,female_tbalc,london
75,female,0.002123475177900991,7.457054166920364e-4,0.005873975794608367,0.0028914798023543346,19959,tbalc,0,50,75,0,42,5,female_tbalc,london
76,female,0.002123475177900991,7.457054166920364e-4,0.005873975794608367,0.0028914798023543346,19959,tbalc,0,50,75,0,42,5,female_tbalc,london
77,female,0.002123475177900991,7.457054166920364e-4,0.005873975794608367,0.0028914798023543346,19959,tbalc,0,50,75,0,42,5,female_tbalc,london
78,female,0.002123475177900991,7.457054166920364e-4,0.005873975794608367,0.0028914798023543346,19959,tbalc,0,50,75,0,42,5,female_tbalc,london
79,female,0.002123475177900991,7.457054166920364e-4,0.005873975794608367,0.0028914798023543346,19959,tbalc,0,50,75,0,42,5,female_tbalc,london
80,female,0.0026478713516752943,7.548323715020794e-4,0.005294911575447494,0.0031855455975417753,15345,tbalc,0,20,80,0,41,5,female_tbalc,london
81,female,0.0026478713516752943,7.548323715020794e-4,0.005294911575447494,0.0031855455975417753,15345,tbalc,0,20,80,0,41,5,female_tbalc,london
82,female,0.0026478713516752943,7.548323715020794e-4,0.005294911575447494,0.0031855455975417753,15345,tbalc,0,20,80,0,41,5,female_tbalc,london
83,female,0.0026478713516752943,7.548323715020794e-4,0.005294911575447494,0.0031855455975417753,15345,tbalc,0,20,80,0,41,5,female_tbalc,london
84,female,0.0026478713516752943,7.548323715020794e-4,0.005294911575447494,0.0031855455975417753,15345,tbalc,0,20,80,0,41,5,female_tbalc,london
85,female,0.0028380018571484743,7.728060306975982e-4,0.005203944698299243,0.0034136637041711996,10125,tbalc,0,20,85,0,29,5,female_tbalc,london
86,female,0.0028380018571484743,7.728060306975982e-4,0.005203944698299243,0.0034136637041711996,10125,tbalc,0,20,85,0,29,5,female_tbalc,london
87,female,0.0028380018571484743,7.728060306975982e-4,0.005203944698299243,0.0034136637041711996,10125,tbalc,0,20,85,0,29,5,female_tbalc,london
88,female,0.0028380018571484743,7.728060306975982e-4,0.005203944698299243,0.0034136637041711996,10125,tbalc,0,20,85,0,29,5,female_tbalc,london
89,female,0.0028380018571484743,7.728060306975982e-4,0.005203944698299243,0.0034136637041711996,10125,tbalc,0,20,85,0,29,5,female_tbalc,london
90,female,0.0030373202346261918,7.887829116943355e-4,0.004926423090232958,0.0036565456224407905,5113,tbalc,0,10,90,0,16,5,female_tbalc,london
91,female,0.0030373202346261918,7.887829116943355e-4,0.004926423090232958,0.0036565456224407905,5113,tbalc,0,10,90,0,16,5,female_tbalc,london
92,female,0.0030373202346261918,7.887829116943355e-4,0.004926423090232958,0.0036565456224407905,5113,tbalc,0,10,90,0,16,5,female_tbalc,london
93,female,0.0030373202346261918,7.887829116943355e-4,0.004926423090232958,0.0036565456224407905,5113,tbalc,0,10,90,0,16,5,female_tbalc,london
94,female,0.0030373202346261918,7.887829116943355e-4,0.004926423090232958,0.0036565456224407905,5113,tbalc,0,10,90,0,16,5,female_tbalc,london
95,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
96,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
97,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
98,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
99,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
100,female,0.0034137150442948233,7.262869626224803e-4,0.002439102733397543,0.004116842543828136,1387,tbalc,0,10,95,0,5,6,female_tbalc,london
