age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,7.711948617301867e-7,2.901472674462311e-5,3.93289063121539e-4,1.326078603888647e-4,18936,copd,0,10,0,0,0,5,female_copd,westmidlands
1,female,7.711948617301867e-7,2.901472674462311e-5,3.93289063121539e-4,1.326078603888647e-4,18936,copd,0,10,0,0,0,5,female_copd,westmidlands
2,female,7.711948617301867e-7,2.901472674462311e-5,3.93289063121539e-4,1.326078603888647e-4,18936,copd,0,10,0,0,0,5,female_copd,westmidlands
3,female,7.711948617301867e-7,2.901472674462311e-5,3.93289063121539e-4,1.326078603888647e-4,18936,copd,0,10,0,0,0,5,female_copd,westmidlands
4,female,7.711948617301867e-7,2.901472674462311e-5,3.93289063121539e-4,1.326078603888647e-4,18936,copd,0,10,0,0,0,5,female_copd,westmidlands
5,female,5.290806339678674e-7,8.86110847583553e-5,0.0012341544624097167,1.6577148279996922e-4,20105,copd,0,10,5,0,0,5,female_copd,westmidlands
6,female,5.290806339678674e-7,8.86110847583553e-5,0.0012341544624097167,1.6577148279996922e-4,20105,copd,0,10,5,0,0,5,female_copd,westmidlands
7,female,5.290806339678674e-7,8.86110847583553e-5,0.0012341544624097167,1.6577148279996922e-4,20105,copd,0,10,5,0,0,5,female_copd,westmidlands
8,female,5.290806339678674e-7,8.86110847583553e-5,0.0012341544624097167,1.6577148279996922e-4,20105,copd,0,10,5,0,0,5,female_copd,westmidlands
9,female,5.290806339678674e-7,8.86110847583553e-5,0.0012341544624097167,1.6577148279996922e-4,20105,copd,0,10,5,0,0,5,female_copd,westmidlands
10,female,5.364490670651245e-7,1.701601855102248e-4,0.002384453535233889,3.550566266802811e-4,18311,copd,0,50,10,0,0,5,female_copd,westmidlands
11,female,5.364490670651245e-7,1.701601855102248e-4,0.002384453535233889,3.550566266802811e-4,18311,copd,0,50,10,0,0,5,female_copd,westmidlands
12,female,5.364490670651245e-7,1.701601855102248e-4,0.002384453535233889,3.550566266802811e-4,18311,copd,0,50,10,0,0,5,female_copd,westmidlands
13,female,5.364490670651245e-7,1.701601855102248e-4,0.002384453535233889,3.550566266802811e-4,18311,copd,0,50,10,0,0,5,female_copd,westmidlands
14,female,5.364490670651245e-7,1.701601855102248e-4,0.002384453535233889,3.550566266802811e-4,18311,copd,0,50,10,0,0,5,female_copd,westmidlands
15,female,7.857053369343721e-7,3.557229153027971e-4,0.00509810073195351,7.309392770851391e-4,18007,copd,0,50,15,0,0,5,female_copd,westmidlands
16,female,7.857053369343721e-7,3.557229153027971e-4,0.00509810073195351,7.309392770851391e-4,18007,copd,0,50,15,0,0,5,female_copd,westmidlands
17,female,7.857053369343721e-7,3.557229153027971e-4,0.00509810073195351,7.309392770851391e-4,18007,copd,0,50,15,0,0,5,female_copd,westmidlands
18,female,7.857053369343721e-7,3.557229153027971e-4,0.00509810073195351,7.309392770851391e-4,18007,copd,0,50,15,0,0,5,female_copd,westmidlands
19,female,7.857053369343721e-7,3.557229153027971e-4,0.00509810073195351,7.309392770851391e-4,18007,copd,0,50,15,0,0,5,female_copd,westmidlands
20,female,1.0862798544202762e-6,6.560773127080958e-4,0.009637586691265684,0.0010769087104594483,20367,copd,0,50,20,0,0,5,female_copd,westmidlands
21,female,1.0862798544202762e-6,6.560773127080958e-4,0.009637586691265684,0.0010769087104594483,20367,copd,0,50,20,0,0,5,female_copd,westmidlands
22,female,1.0862798544202762e-6,6.560773127080958e-4,0.009637586691265684,0.0010769087104594483,20367,copd,0,50,20,0,0,5,female_copd,westmidlands
23,female,1.0862798544202762e-6,6.560773127080958e-4,0.009637586691265684,0.0010769087104594483,20367,copd,0,50,20,0,0,5,female_copd,westmidlands
24,female,1.0862798544202762e-6,6.560773127080958e-4,0.009637586691265684,0.0010769087104594483,20367,copd,0,50,20,0,0,5,female_copd,westmidlands
25,female,1.1424124721152568e-6,0.001062891840940262,0.015807100237025168,0.0013913951135125112,22259,copd,0,50,25,1,0,5,female_copd,westmidlands
26,female,1.1424124721152568e-6,0.001062891840940262,0.015807100237025168,0.0013913951135125112,22259,copd,0,50,25,1,0,5,female_copd,westmidlands
27,female,1.1424124721152568e-6,0.001062891840940262,0.015807100237025168,0.0013913951135125112,22259,copd,0,50,25,1,0,5,female_copd,westmidlands
28,female,1.1424124721152568e-6,0.001062891840940262,0.015807100237025168,0.0013913951135125112,22259,copd,0,50,25,1,0,5,female_copd,westmidlands
29,female,1.1424124721152568e-6,0.001062891840940262,0.015807100237025168,0.0013913951135125112,22259,copd,0,50,25,1,0,5,female_copd,westmidlands
30,female,1.8263512972706419e-6,0.0015851299550986245,0.023855287337133393,0.0018929798668946994,21316,copd,0,50,30,1,0,5,female_copd,westmidlands
31,female,1.8263512972706419e-6,0.0015851299550986245,0.023855287337133393,0.0018929798668946994,21316,copd,0,50,30,1,0,5,female_copd,westmidlands
32,female,1.8263512972706419e-6,0.0015851299550986245,0.023855287337133393,0.0018929798668946994,21316,copd,0,50,30,1,0,5,female_copd,westmidlands
33,female,1.8263512972706419e-6,0.0015851299550986245,0.023855287337133393,0.0018929798668946994,21316,copd,0,50,30,1,0,5,female_copd,westmidlands
34,female,1.8263512972706419e-6,0.0015851299550986245,0.023855287337133393,0.0018929798668946994,21316,copd,0,50,30,1,0,5,female_copd,westmidlands
35,female,3.770308821267707e-6,0.0023384085612047118,0.03548543619681051,0.0028653525059219157,19920,copd,0,50,35,2,0,5,female_copd,westmidlands
36,female,3.770308821267707e-6,0.0023384085612047118,0.03548543619681051,0.0028653525059219157,19920,copd,0,50,35,2,0,5,female_copd,westmidlands
37,female,3.770308821267707e-6,0.0023384085612047118,0.03548543619681051,0.0028653525059219157,19920,copd,0,50,35,2,0,5,female_copd,westmidlands
38,female,3.770308821267707e-6,0.0023384085612047118,0.03548543619681051,0.0028653525059219157,19920,copd,0,50,35,2,0,5,female_copd,westmidlands
39,female,3.770308821267707e-6,0.0023384085612047118,0.03548543619681051,0.0028653525059219157,19920,copd,0,50,35,2,0,5,female_copd,westmidlands
40,female,1.1031473032016857e-5,0.00338771039673227,0.05225090596997311,0.003772031384212888,17661,copd,0,50,40,3,0,5,female_copd,westmidlands
41,female,1.1031473032016857e-5,0.00338771039673227,0.05225090596997311,0.003772031384212888,17661,copd,0,50,40,3,0,5,female_copd,westmidlands
42,female,1.1031473032016857e-5,0.00338771039673227,0.05225090596997311,0.003772031384212888,17661,copd,0,50,40,3,0,5,female_copd,westmidlands
43,female,1.1031473032016857e-5,0.00338771039673227,0.05225090596997311,0.003772031384212888,17661,copd,0,50,40,3,0,5,female_copd,westmidlands
44,female,1.1031473032016857e-5,0.00338771039673227,0.05225090596997311,0.003772031384212888,17661,copd,0,50,40,3,0,5,female_copd,westmidlands
45,female,2.399676217608608e-5,0.0046505361210717085,0.07261399474382531,0.004477372226347556,19563,copd,0,50,45,4,0,5,female_copd,westmidlands
46,female,2.399676217608608e-5,0.0046505361210717085,0.07261399474382531,0.004477372226347556,19563,copd,0,50,45,4,0,5,female_copd,westmidlands
47,female,2.399676217608608e-5,0.0046505361210717085,0.07261399474382531,0.004477372226347556,19563,copd,0,50,45,4,0,5,female_copd,westmidlands
48,female,2.399676217608608e-5,0.0046505361210717085,0.07261399474382531,0.004477372226347556,19563,copd,0,50,45,4,0,5,female_copd,westmidlands
49,female,2.399676217608608e-5,0.0046505361210717085,0.07261399474382531,0.004477372226347556,19563,copd,0,50,45,4,0,5,female_copd,westmidlands
50,female,7.23335611489758e-5,0.006178875409160606,0.09703957634555926,0.005453994967212043,18915,copd,0,50,50,5,1,5,female_copd,westmidlands
51,female,7.23335611489758e-5,0.006178875409160606,0.09703957634555926,0.005453994967212043,18915,copd,0,50,50,5,1,5,female_copd,westmidlands
