age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,5.246524488025613e-7,2.8946818747405892e-5,3.9232350877636563e-4,1.322794529983185e-4,26517,copd,0,10,0,0,0,5,female_copd,East Midlands
1,female,5.246524488025613e-7,2.8946818747405892e-5,3.9232350877636563e-4,1.322794529983185e-4,26517,copd,0,10,0,0,0,5,female_copd,East Midlands
2,female,5.246524488025613e-7,2.8946818747405892e-5,3.9232350877636563e-4,1.322794529983185e-4,26517,copd,0,10,0,0,0,5,female_copd,East Midlands
3,female,5.246524488025613e-7,2.8946818747405892e-5,3.9232350877636563e-4,1.322794529983185e-4,26517,copd,0,10,0,0,0,5,female_copd,East Midlands
4,female,5.246524488025613e-7,2.8946818747405892e-5,3.9232350877636563e-4,1.322794529983185e-4,26517,copd,0,10,0,0,0,5,female_copd,East Midlands
5,female,1.3457948309026182e-7,8.888710998407373e-5,0.0012327485480257052,1.656668464946453e-4,28290,copd,0,10,5,0,0,5,female_copd,East Midlands
6,female,1.3457948309026182e-7,8.888710998407373e-5,0.0012327485480257052,1.656668464946453e-4,28290,copd,0,10,5,0,0,5,female_copd,East Midlands
7,female,1.3457948309026182e-7,8.888710998407373e-5,0.0012327485480257052,1.656668464946453e-4,28290,copd,0,10,5,0,0,5,female_copd,East Midlands
8,female,1.3457948309026182e-7,8.888710998407373e-5,0.0012327485480257052,1.656668464946453e-4,28290,copd,0,10,5,0,0,5,female_copd,East Midlands
9,female,1.3457948309026182e-7,8.888710998407373e-5,0.0012327485480257052,1.656668464946453e-4,28290,copd,0,10,5,0,0,5,female_copd,East Midlands
10,female,4.309992834605369e-7,1.6900173501898687e-4,0.002375619260882297,3.508142388135341e-4,26654,copd,0,50,10,0,0,5,female_copd,East Midlands
11,female,4.309992834605369e-7,1.6900173501898687e-4,0.002375619260882297,3.508142388135341e-4,26654,copd,0,50,10,0,0,5,female_copd,East Midlands
12,female,4.309992834605369e-7,1.6900173501898687e-4,0.002375619260882297,3.508142388135341e-4,26654,copd,0,50,10,0,0,5,female_copd,East Midlands
13,female,4.309992834605369e-7,1.6900173501898687e-4,0.002375619260882297,3.508142388135341e-4,26654,copd,0,50,10,0,0,5,female_copd,East Midlands
14,female,4.309992834605369e-7,1.6900173501898687e-4,0.002375619260882297,3.508142388135341e-4,26654,copd,0,50,10,0,0,5,female_copd,East Midlands
15,female,6.575674244362193e-7,3.4813336794269507e-4,0.005050421009545932,7.189877658236353e-4,26868,copd,0,50,15,0,0,5,female_copd,East Midlands
16,female,6.575674244362193e-7,3.4813336794269507e-4,0.005050421009545932,7.189877658236353e-4,26868,copd,0,50,15,0,0,5,female_copd,East Midlands
17,female,6.575674244362193e-7,3.4813336794269507e-4,0.005050421009545932,7.189877658236353e-4,26868,copd,0,50,15,0,0,5,female_copd,East Midlands
18,female,6.575674244362193e-7,3.4813336794269507e-4,0.005050421009545932,7.189877658236353e-4,26868,copd,0,50,15,0,0,5,female_copd,East Midlands
19,female,6.575674244362193e-7,3.4813336794269507e-4,0.005050421009545932,7.189877658236353e-4,26868,copd,0,50,15,0,0,5,female_copd,East Midlands
20,female,6.221565284552437e-7,6.488534993132607e-4,0.009530801220998432,0.0010611939071770709,29925,copd,0,50,20,0,0,5,female_copd,East Midlands
21,female,6.221565284552437e-7,6.488534993132607e-4,0.009530801220998432,0.0010611939071770709,29925,copd,0,50,20,0,0,5,female_copd,East Midlands
22,female,6.221565284552437e-7,6.488534993132607e-4,0.009530801220998432,0.0010611939071770709,29925,copd,0,50,20,0,0,5,female_copd,East Midlands
23,female,6.221565284552437e-7,6.488534993132607e-4,0.009530801220998432,0.0010611939071770709,29925,copd,0,50,20,0,0,5,female_copd,East Midlands
24,female,6.221565284552437e-7,6.488534993132607e-4,0.009530801220998432,0.0010611939071770709,29925,copd,0,50,20,0,0,5,female_copd,East Midlands
25,female,8.659693775906452e-7,0.0010473362344008,0.015607585909002693,0.0013715874644296606,32416,copd,0,50,25,1,0,5,female_copd,East Midlands
26,female,8.659693775906452e-7,0.0010473362344008,0.015607585909002693,0.0013715874644296606,32416,copd,0,50,25,1,0,5,female_copd,East Midlands
27,female,8.659693775906452e-7,0.0010473362344008,0.015607585909002693,0.0013715874644296606,32416,copd,0,50,25,1,0,5,female_copd,East Midlands
28,female,8.659693775906452e-7,0.0010473362344008,0.015607585909002693,0.0013715874644296606,32416,copd,0,50,25,1,0,5,female_copd,East Midlands
29,female,8.659693775906452e-7,0.0010473362344008,0.015607585909002693,0.0013715874644296606,32416,copd,0,50,25,1,0,5,female_copd,East Midlands
30,female,1.551232291401204e-6,0.0015636413311247294,0.02347453114165925,0.001853166484289281,30632,copd,0,50,30,1,0,5,female_copd,East Midlands
31,female,1.551232291401204e-6,0.0015636413311247294,0.02347453114165925,0.001853166484289281,30632,copd,0,50,30,1,0,5,female_copd,East Midlands
32,female,1.551232291401204e-6,0.0015636413311247294,0.02347453114165925,0.001853166484289281,30632,copd,0,50,30,1,0,5,female_copd,East Midlands
33,female,1.551232291401204e-6,0.0015636413311247294,0.02347453114165925,0.001853166484289281,30632,copd,0,50,30,1,0,5,female_copd,East Midlands
34,female,1.551232291401204e-6,0.0015636413311247294,0.02347453114165925,0.001853166484289281,30632,copd,0,50,30,1,0,5,female_copd,East Midlands
35,female,3.227168845483371e-6,0.002292862807670793,0.034795889526094165,0.002775729298271804,29373,copd,0,50,35,2,0,5,female_copd,East Midlands
36,female,3.227168845483371e-6,0.002292862807670793,0.034795889526094165,0.002775729298271804,29373,copd,0,50,35,2,0,5,female_copd,East Midlands
37,female,3.227168845483371e-6,0.002292862807670793,0.034795889526094165,0.002775729298271804,29373,copd,0,50,35,2,0,5,female_copd,East Midlands
38,female,3.227168845483371e-6,0.002292862807670793,0.034795889526094165,0.002775729298271804,29373,copd,0,50,35,2,0,5,female_copd,East Midlands
39,female,3.227168845483371e-6,0.002292862807670793,0.034795889526094165,0.002775729298271804,29373,copd,0,50,35,2,0,5,female_copd,East Midlands
40,female,1.0045404479693406e-5,0.003305074677019205,0.05092220679049505,0.003628996698140412,29200,copd,0,50,40,3,0,5,female_copd,East Midlands
41,female,1.0045404479693406e-5,0.003305074677019205,0.05092220679049505,0.003628996698140412,29200,copd,0,50,40,3,0,5,female_copd,East Midlands
42,female,1.0045404479693406e-5,0.003305074677019205,0.05092220679049505,0.003628996698140412,29200,copd,0,50,40,3,0,5,female_copd,East Midlands
43,female,1.0045404479693406e-5,0.003305074677019205,0.05092220679049505,0.003628996698140412,29200,copd,0,50,40,3,0,5,female_copd,East Midlands
44,female,1.0045404479693406e-5,0.003305074677019205,0.05092220679049505,0.003628996698140412,29200,copd,0,50,40,3,0,5,female_copd,East Midlands
45,female,2.3066350471989126e-5,0.004508367907443449,0.07036985179778234,0.004251910910067797,34655,copd,0,50,45,4,1,5,female_copd,East Midlands
46,female,2.3066350471989126e-5,0.004508367907443449,0.07036985179778234,0.004251910910067797,34655,copd,0,50,45,4,1,5,female_copd,East Midlands
47,female,2.3066350471989126e-5,0.004508367907443449,0.07036985179778234,0.004251910910067797,34655,copd,0,50,45,4,1,5,female_copd,East Midlands
48,female,2.3066350471989126e-5,0.004508367907443449,0.07036985179778234,0.004251910910067797,34655,copd,0,50,45,4,1,5,female_copd,East Midlands
49,female,2.3066350471989126e-5,0.004508367907443449,0.07036985179778234,0.004251910910067797,34655,copd,0,50,45,4,1,5,female_copd,East Midlands
50,female,6.407435873491856e-5,0.0059553311492082876,0.09337769766887814,0.005099211449201963,35223,copd,0,50,50,5,2,5,female_copd,East Midlands
51,female,6.407435873491856e-5,0.0059553311492082876,0.09337769766887814,0.005099211449201963,35223,copd,0,50,50,5,2,5,female_copd,East Midlands
52,female,6.407435873491856e-5,0.0059553311492082876,0.09337769766887814,0.005099211449201963,35223,copd,0,50,50,5,2,5,female_copd,East Midlands
53,female,6.407435873491856e-5,0.0059553311492082876,0.09337769766887814,0.005099211449201963,35223,copd,0,50,50,5,2,5,female_copd,East Midlands
54,female,6.407435873491856e-5,0.0059553311492082876,0.09337769766887814,0.005099211449201963,35223,copd,0,50,50,5,2,5,female_copd,East Midlands
