age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,6747,utrc,0,10,0,0,0,5,male_utrc,nottingham
1,male,0,0,0,1e-8,6747,utrc,0,10,0,0,0,5,male_utrc,nottingham
2,male,0,0,0,1e-8,6747,utrc,0,10,0,0,0,5,male_utrc,nottingham
3,male,0,0,0,1e-8,6747,utrc,0,10,0,0,0,5,male_utrc,nottingham
4,male,0,0,0,1e-8,6747,utrc,0,10,0,0,0,5,male_utrc,nottingham
5,male,0,0,0,1e-8,7132,utrc,0,10,5,0,0,5,male_utrc,nottingham
6,male,0,0,0,1e-8,7132,utrc,0,10,5,0,0,5,male_utrc,nottingham
7,male,0,0,0,1e-8,7132,utrc,0,10,5,0,0,5,male_utrc,nottingham
8,male,0,0,0,1e-8,7132,utrc,0,10,5,0,0,5,male_utrc,nottingham
9,male,0,0,0,1e-8,7132,utrc,0,10,5,0,0,5,male_utrc,nottingham
10,male,0,0,0,1e-8,6589,utrc,0,50,10,0,0,5,male_utrc,nottingham
11,male,0,0,0,1e-8,6589,utrc,0,50,10,0,0,5,male_utrc,nottingham
12,male,0,0,0,1e-8,6589,utrc,0,50,10,0,0,5,male_utrc,nottingham
13,male,0,0,0,1e-8,6589,utrc,0,50,10,0,0,5,male_utrc,nottingham
14,male,0,0,0,1e-8,6589,utrc,0,50,10,0,0,5,male_utrc,nottingham
15,male,0,0,0,1e-8,6783,utrc,0,50,15,0,0,5,male_utrc,nottingham
16,male,0,0,0,1e-8,6783,utrc,0,50,15,0,0,5,male_utrc,nottingham
17,male,0,0,0,1e-8,6783,utrc,0,50,15,0,0,5,male_utrc,nottingham
18,male,0,0,0,1e-8,6783,utrc,0,50,15,0,0,5,male_utrc,nottingham
19,male,0,0,0,1e-8,6783,utrc,0,50,15,0,0,5,male_utrc,nottingham
20,male,0,0,0,1e-8,8218,utrc,0,50,20,0,0,5,male_utrc,nottingham
21,male,0,0,0,1e-8,8218,utrc,0,50,20,0,0,5,male_utrc,nottingham
22,male,0,0,0,1e-8,8218,utrc,0,50,20,0,0,5,male_utrc,nottingham
23,male,0,0,0,1e-8,8218,utrc,0,50,20,0,0,5,male_utrc,nottingham
24,male,0,0,0,1e-8,8218,utrc,0,50,20,0,0,5,male_utrc,nottingham
25,male,0,0,0,1e-8,8654,utrc,0,50,25,0,0,5,male_utrc,nottingham
26,male,0,0,0,1e-8,8654,utrc,0,50,25,0,0,5,male_utrc,nottingham
27,male,0,0,0,1e-8,8654,utrc,0,50,25,0,0,5,male_utrc,nottingham
28,male,0,0,0,1e-8,8654,utrc,0,50,25,0,0,5,male_utrc,nottingham
29,male,0,0,0,1e-8,8654,utrc,0,50,25,0,0,5,male_utrc,nottingham
30,male,0,0,0,1e-8,7635,utrc,0,50,30,0,0,5,male_utrc,nottingham
31,male,0,0,0,1e-8,7635,utrc,0,50,30,0,0,5,male_utrc,nottingham
32,male,0,0,0,1e-8,7635,utrc,0,50,30,0,0,5,male_utrc,nottingham
33,male,0,0,0,1e-8,7635,utrc,0,50,30,0,0,5,male_utrc,nottingham
34,male,0,0,0,1e-8,7635,utrc,0,50,30,0,0,5,male_utrc,nottingham
35,male,0,0,0,1e-8,7539,utrc,0,50,35,0,0,5,male_utrc,nottingham
36,male,0,0,0,1e-8,7539,utrc,0,50,35,0,0,5,male_utrc,nottingham
37,male,0,0,0,1e-8,7539,utrc,0,50,35,0,0,5,male_utrc,nottingham
38,male,0,0,0,1e-8,7539,utrc,0,50,35,0,0,5,male_utrc,nottingham
39,male,0,0,0,1e-8,7539,utrc,0,50,35,0,0,5,male_utrc,nottingham
40,male,0,0,0,1e-8,6988,utrc,0,50,40,0,0,5,male_utrc,nottingham
41,male,0,0,0,1e-8,6988,utrc,0,50,40,0,0,5,male_utrc,nottingham
42,male,0,0,0,1e-8,6988,utrc,0,50,40,0,0,5,male_utrc,nottingham
43,male,0,0,0,1e-8,6988,utrc,0,50,40,0,0,5,male_utrc,nottingham
44,male,0,0,0,1e-8,6988,utrc,0,50,40,0,0,5,male_utrc,nottingham
45,male,0,0,0,1e-8,8007,utrc,0,50,45,0,0,5,male_utrc,nottingham
46,male,0,0,0,1e-8,8007,utrc,0,50,45,0,0,5,male_utrc,nottingham
47,male,0,0,0,1e-8,8007,utrc,0,50,45,0,0,5,male_utrc,nottingham
48,male,0,0,0,1e-8,8007,utrc,0,50,45,0,0,5,male_utrc,nottingham
49,male,0,0,0,1e-8,8007,utrc,0,50,45,0,0,5,male_utrc,nottingham
50,male,0,0,0,1e-8,8299,utrc,0,50,50,0,0,5,male_utrc,nottingham
51,male,0,0,0,1e-8,8299,utrc,0,50,50,0,0,5,male_utrc,nottingham
52,male,0,0,0,1e-8,8299,utrc,0,50,50,0,0,5,male_utrc,nottingham
53,male,0,0,0,1e-8,8299,utrc,0,50,50,0,0,5,male_utrc,nottingham
54,male,0,0,0,1e-8,8299,utrc,0,50,50,0,0,5,male_utrc,nottingham
55,male,0,0,0,1e-8,7307,utrc,0,50,55,0,0,5,male_utrc,nottingham
56,male,0,0,0,1e-8,7307,utrc,0,50,55,0,0,5,male_utrc,nottingham
57,male,0,0,0,1e-8,7307,utrc,0,50,55,0,0,5,male_utrc,nottingham
58,male,0,0,0,1e-8,7307,utrc,0,50,55,0,0,5,male_utrc,nottingham
59,male,0,0,0,1e-8,7307,utrc,0,50,55,0,0,5,male_utrc,nottingham
60,male,0,0,0,1e-8,6153,utrc,0,50,60,0,0,5,male_utrc,nottingham
61,male,0,0,0,1e-8,6153,utrc,0,50,60,0,0,5,male_utrc,nottingham
62,male,0,0,0,1e-8,6153,utrc,0,50,60,0,0,5,male_utrc,nottingham
63,male,0,0,0,1e-8,6153,utrc,0,50,60,0,0,5,male_utrc,nottingham
64,male,0,0,0,1e-8,6153,utrc,0,50,60,0,0,5,male_utrc,nottingham
65,male,0,0,0,1e-8,6033,utrc,0,50,65,0,0,5,male_utrc,nottingham
66,male,0,0,0,1e-8,6033,utrc,0,50,65,0,0,5,male_utrc,nottingham
67,male,0,0,0,1e-8,6033,utrc,0,50,65,0,0,5,male_utrc,nottingham
68,male,0,0,0,1e-8,6033,utrc,0,50,65,0,0,5,male_utrc,nottingham
69,male,0,0,0,1e-8,6033,utrc,0,50,65,0,0,5,male_utrc,nottingham
70,male,0,0,0,1e-8,5069,utrc,0,50,70,0,0,5,male_utrc,nottingham
71,male,0,0,0,1e-8,5069,utrc,0,50,70,0,0,5,male_utrc,nottingham
72,male,0,0,0,1e-8,5069,utrc,0,50,70,0,0,5,male_utrc,nottingham
73,male,0,0,0,1e-8,5069,utrc,0,50,70,0,0,5,male_utrc,nottingham
74,male,0,0,0,1e-8,5069,utrc,0,50,70,0,0,5,male_utrc,nottingham
75,male,0,0,0,1e-8,3444,utrc,0,50,75,0,0,5,male_utrc,nottingham
76,male,0,0,0,1e-8,3444,utrc,0,50,75,0,0,5,male_utrc,nottingham
77,male,0,0,0,1e-8,3444,utrc,0,50,75,0,0,5,male_utrc,nottingham
78,male,0,0,0,1e-8,3444,utrc,0,50,75,0,0,5,male_utrc,nottingham
79,male,0,0,0,1e-8,3444,utrc,0,50,75,0,0,5,male_utrc,nottingham
80,male,0,0,0,1e-8,2361,utrc,0,20,80,0,0,5,male_utrc,nottingham
81,male,0,0,0,1e-8,2361,utrc,0,20,80,0,0,5,male_utrc,nottingham
82,male,0,0,0,1e-8,2361,utrc,0,20,80,0,0,5,male_utrc,nottingham
83,male,0,0,0,1e-8,2361,utrc,0,20,80,0,0,5,male_utrc,nottingham
84,male,0,0,0,1e-8,2361,utrc,0,20,80,0,0,5,male_utrc,nottingham
85,male,0,0,0,1e-8,1242,utrc,0,20,85,0,0,5,male_utrc,nottingham
86,male,0,0,0,1e-8,1242,utrc,0,20,85,0,0,5,male_utrc,nottingham
87,male,0,0,0,1e-8,1242,utrc,0,20,85,0,0,5,male_utrc,nottingham
88,male,0,0,0,1e-8,1242,utrc,0,20,85,0,0,5,male_utrc,nottingham
89,male,0,0,0,1e-8,1242,utrc,0,20,85,0,0,5,male_utrc,nottingham
90,male,0,0,0,1e-8,478,utrc,0,10,90,0,0,5,male_utrc,nottingham
91,male,0,0,0,1e-8,478,utrc,0,10,90,0,0,5,male_utrc,nottingham
92,male,0,0,0,1e-8,478,utrc,0,10,90,0,0,5,male_utrc,nottingham
93,male,0,0,0,1e-8,478,utrc,0,10,90,0,0,5,male_utrc,nottingham
94,male,0,0,0,1e-8,478,utrc,0,10,90,0,0,5,male_utrc,nottingham
95,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
96,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
97,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
98,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
99,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
100,male,0,0,0,1e-8,76,utrc,0,10,95,0,0,6,male_utrc,nottingham
