age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,brsc,0,10,0,0,0,5,male_brsc,East of England
1,male,0,0,0,1e-8,36715,brsc,0,10,0,0,0,5,male_brsc,East of England
2,male,0,0,0,1e-8,36715,brsc,0,10,0,0,0,5,male_brsc,East of England
3,male,0,0,0,1e-8,36715,brsc,0,10,0,0,0,5,male_brsc,East of England
4,male,0,0,0,1e-8,36715,brsc,0,10,0,0,0,5,male_brsc,East of England
5,male,0,0,0,1e-8,39351,brsc,0,10,5,0,0,5,male_brsc,East of England
6,male,0,0,0,1e-8,39351,brsc,0,10,5,0,0,5,male_brsc,East of England
7,male,0,0,0,1e-8,39351,brsc,0,10,5,0,0,5,male_brsc,East of England
8,male,0,0,0,1e-8,39351,brsc,0,10,5,0,0,5,male_brsc,East of England
9,male,0,0,0,1e-8,39351,brsc,0,10,5,0,0,5,male_brsc,East of England
10,male,0,0,0,1e-8,36736,brsc,0,50,10,0,0,5,male_brsc,East of England
11,male,0,0,0,1e-8,36736,brsc,0,50,10,0,0,5,male_brsc,East of England
12,male,0,0,0,1e-8,36736,brsc,0,50,10,0,0,5,male_brsc,East of England
13,male,0,0,0,1e-8,36736,brsc,0,50,10,0,0,5,male_brsc,East of England
14,male,0,0,0,1e-8,36736,brsc,0,50,10,0,0,5,male_brsc,East of England
15,male,6.334691196600833e-8,4.074156715279224e-7,4.419380004637822e-6,4.865331974040206e-7,35788,brsc,0,50,15,0,0,5,male_brsc,East of England
16,male,6.334691196600833e-8,4.074156715279224e-7,4.419380004637822e-6,4.865331974040206e-7,35788,brsc,0,50,15,0,0,5,male_brsc,East of England
17,male,6.334691196600833e-8,4.074156715279224e-7,4.419380004637822e-6,4.865331974040206e-7,35788,brsc,0,50,15,0,0,5,male_brsc,East of England
18,male,6.334691196600833e-8,4.074156715279224e-7,4.419380004637822e-6,4.865331974040206e-7,35788,brsc,0,50,15,0,0,5,male_brsc,East of England
19,male,6.334691196600833e-8,4.074156715279224e-7,4.419380004637822e-6,4.865331974040206e-7,35788,brsc,0,50,15,0,0,5,male_brsc,East of England
20,male,1.0330855300057023e-7,8.082458756204585e-7,9.158568583792476e-6,9.188758173052938e-7,37293,brsc,0,50,20,0,0,5,male_brsc,East of England
