sex,age_cat,dem_index,scen_pif_pa_ac,pif_ihd,scen_pif_pa_neo,pif_lc,pif_copd,pif_stroke,pif_t2d,pif_breast,pif_colon,pif_endo,pif_motor_deaths,pif_motor_ylds,pif_cyclist_deaths,pif_cyclist_ylds,pif_motorcyclist_deaths,pif_motorcyclist_ylds,pif_pedestrian_deaths,pif_pedestrian_ylds,age
male,65-69,11,0.003354895347502842,0.0032740006014349283,0.0015683787398857389,0.001623547478837499,7.607062683965349e-5,0.004199369538886391,0.0036108617400885034,7.750352655440799e-4,0.001568507184989879,0.0017717290093450667,0.23076991006675893,2.9246266301193695,0.04106425886759805,0.5751183676811995,1.34781075189494e-13,1.34781075189494e-13,0.03420430441032289,0.47032360715556776,70
male,65-69,11,0.003354895347502842,0.0032740006014349283,0.0015683787398857389,0.001623547478837499,7.607062683965349e-5,0.004199369538886391,0.0036108617400885034,7.750352655440799e-4,0.001568507184989879,0.0017717290093450667,0.23076991006675893,2.9246266301193695,0.04106425886759805,0.5751183676811995,1.34781075189494e-13,1.34781075189494e-13,0.03420430441032289,0.47032360715556776,71
male,70-74,12,0.002557550884476688,0.0025667711046759795,0.0012154329123245688,0.0012879643213955735,9.984306630825691e-5,0.00335715748201748,0.0027790253937694446,6.214422047280288e-4,0.0012379599828806175,0.0013628021710851948,0.18275572512786725,2.308198815289057,0.014960359421970344,0.20889466225712494,0.005481348064554787,0.07121833644616166,0.02946515311254929,0.4039945077929617,72
male,70-74,12,0.002557550884476688,0.0025667711046759795,0.0012154329123245688,0.0012879643213955735,9.984306630825691e-5,0.00335715748201748,0.0027790253937694446,6.214422047280288e-4,0.0012379599828806175,0.0013628021710851948,0.18275572512786725,2.308198815289057,0.014960359421970344,0.20889466225712494,0.005481348064554787,0.07121833644616166,0.02946515311254929,0.4039945077929617,73
male,70-74,12,0.002557550884476688,0.0025667711046759795,0.0012154329123245688,0.0012879643213955735,9.984306630825691e-5,0.00335715748201748,0.0027790253937694446,6.214422047280288e-4,0.0012379599828806175,0.0013628021710851948,0.18275572512786725,2.308198815289057,0.014960359421970344,0.20889466225712494,0.005481348064554787,0.07121833644616166,0.02946515311254929,0.4039945077929617,74
male,70-74,12,0.002557550884476688,0.0025667711046759795,0.0012154329123245688,0.0012879643213955735,9.984306630825691e-5,0.00335715748201748,0.0027790253937694446,6.214422047280288e-4,0.0012379599828806175,0.0013628021710851948,0.18275572512786725,2.308198815289057,0.014960359421970344,0.20889466225712494,0.005481348064554787,0.07121833644616166,0.02946515311254929,0.4039945077929617,75
male,70-74,12,0.002557550884476688,0.0025667711046759795,0.0012154329123245688,0.0012879643213955735,9.984306630825691e-5,0.00335715748201748,0.0027790253937694446,6.214422047280288e-4,0.0012379599828806175,0.0013628021710851948,0.18275572512786725,2.308198815289057,0.014960359421970344,0.20889466225712494,0.005481348064554787,0.07121833644616166,0.02946515311254929,0.4039945077929617,76
male,75-79,13,0.002201371945003769,0.0021109671457181407,9.89525862253951e-4,0.0012559663313706927,1.6214324333855968e-4,0.0026096571998924694,0.002056847245783879,4.1716836580032676e-4,9.155568989128776e-4,0.0011167753958135948,0.10626317262849938,1.334921682657936,0.042521920398644227,0.5909406358214899,1.34781075189494e-13,1.34781075189494e-13,0.015631289717616948,0.21335303683634432,77
male,75-79,13,0.002201371945003769,0.0021109671457181407,9.89525862253951e-4,0.0012559663313706927,1.6214324333855968e-4,0.0026096571998924694,0.002056847245783879,4.1716836580032676e-4,9.155568989128776e-4,0.0011167753958135948,0.10626317262849938,1.334921682657936,0.042521920398644227,0.5909406358214899,1.34781075189494e-13,1.34781075189494e-13,0.015631289717616948,0.21335303683634432,78
male,75-79,13,0.002201371945003769,0.0021109671457181407,9.89525862253951e-4,0.0012559663313706927,1.6214324333855968e-4,0.0026096571998924694,0.002056847245783879,4.1716836580032676e-4,9.155568989128776e-4,0.0011167753958135948,0.10626317262849938,1.334921682657936,0.042521920398644227,0.5909406358214899,1.34781075189494e-13,1.34781075189494e-13,0.015631289717616948,0.21335303683634432,79
