"","age","sex","sex_age_cat","case_fatality_adaod","case_fatality_brsc","case_fatality_carc","case_fatality_copd","case_fatality_crdd","case_fatality_dmt2","case_fatality_iscs","case_fatality_ishd","case_fatality_lvrc","case_fatality_stmc","case_fatality_strk","case_fatality_tbalc","case_fatality_utrc","incidence_adaod","incidence_brsc","incidence_carc","incidence_copd","incidence_crdd","incidence_dmt2","incidence_iscs","incidence_ishd","incidence_lvrc","incidence_stmc","incidence_strk","incidence_tbalc","incidence_utrc","prevalence_adaod","prevalence_brsc","prevalence_carc","prevalence_copd","prevalence_crdd","prevalence_dmt2","prevalence_iscs","prevalence_ishd","prevalence_lvrc","prevalence_stmc","prevalence_strk","prevalence_tbalc","prevalence_utrc"
"15",14,"male","male_14",0.704824822925715,0.675623884056451,0.711509265028449,0.670143696309519,0.72835836951448,0.0680915203869676,0.700727163985603,0.704960208099107,0.683492412604698,0.712941459273005,0.676933216895568,0.689295099051927,0.687697629811209,0.00000001,0.00000001,0.00000001,0.000264196065563359,0.000230873625990151,0.00071773946328091,0.0000276308725928774,0.00000001,0.00000212820408836605,0.00000001,0.0000484974656525653,0.00000001,0.00000001,0.0000000127613660338086,0.0000000126335154406285,0.000000012870543260137,0.000337228626564233,0.000293473629703628,0.00195612422996732,0.0000356382768710333,0.0000000131022762917738,0.00000266881043449096,0.0000000127228693749698,0.0000623960022690508,0.0000000127040353270765,0.0000000129586222889077
"16",15,"male","male_15",0.688815157666503,0.703629201640276,0.67495740831469,0.539973845439361,0.714687838296805,0.0349331073838042,0.684956669902588,0.699868666562685,0.672032814708279,0.709523936319558,0.706897372257011,0.669368166522894,0.734826938829603,0.00000001,0.000000632089781519456,0.00000164185451467407,0.000504833654474862,0.000373855231511568,0.00296951083339782,0.0000238693782614409,0.0000202581364090132,0.00000322136089991522,0.000000774179783997914,0.000046200424973899,0.000000148635474789179,0.00000001,0.0000000127232362157444,0.0000000129583941119016,0.0000000128949944866745,0.000341254729056627,0.000287039436389956,0.00244972842472254,0.0000354327163567046,0.0000000127699667616783,0.00000275037934274564,0.0000000127816191373145,0.0000627295290753796,0.0000000128933027571792,0.0000000128863823051515
"17",16,"male","male_16",0.666153288840186,0.704271117759442,0.703402722668389,0.417884445453812,0.694723983477456,0.0188974943540844,0.70675115922585,0.692255449144423,0.714383500763162,0.698048343842325,0.691068259675314,0.683390361196079,0.67504082485743,0.00000001,0.000000632089781519456,0.00000164185451467407,0.000504833654474862,0.000373855231511568,0.00296951083339782,0.0000238693782614409,0.0000202581364090132,0.00000322136089991522,0.000000774179783997914,0.000046200424973899,0.000000148635474789179,0.00000001,0.0000000128810578327344,0.000000460412627720604,0.00000119919988655016,0.000571320462235235,0.00039666768367165,0.00521487395344215,0.0000327095454717143,0.0000145799593991878,0.00000362250785400671,0.000000561923109883839,0.0000597808226116586,0.000000114852597102025,0.0000000124618205827849
"18",17,"male","male_17",0.706158502588317,0.709817298915817,0.688937840175315,0.299698489565627,0.646703255230381,0.0138630770814127,0.695545099261077,0.703321466701323,0.692677373109428,0.680206344631249,0.729467655954578,0.698976907149596,0.703538460233229,0.00000001,0.000000632089781519456,0.00000164185451467407,0.000504833654474862,0.000373855231511568,0.00296951083339782,0.0000238693782614409,0.0000202581364090132,0.00000322136089991522,0.000000774179783997914,0.000046200424973899,0.000000148635474789179,0.00000001,0.000000013056074854743,0.000000664458913703102,0.00000172615681577498,0.000747923009859658,0.000449592648881229,0.00798648740522221,0.0000310558670095126,0.0000212260625660454,0.00000388842328232517,0.000000810473887788316,0.0000596871584077462,0.000000160280222413937,0.0000000128306713793611
"19",18,"male","male_18",0.68120437690919,0.700623926501012,0.709878960437423,0.202310296463614,0.599068074562833,0.0104065034294147,0.689501614254364,0.711414649208336,0.67575002833032,0.700250839124239,0.716290007795155,0.695901655983652,0.694376448106332,0.00000001,0.000000632089781519456,0.00000164185451467407,0.000504833654474862,0.000373855231511568,0.00296951083339782,0.0000238693782614409,0.0000202581364090132,0.00000322136089991522,0.000000774179783997914,0.000046200424973899,0.000000148635474789179,0.00000001,0.0000000130400482384056,0.000000736612022000294,0.00000193762659445475,0.000915096689319658,0.000484012077042105,0.0107413823673167,0.0000307439026841292,0.0000239029538993814,0.00000400627960192923,0.00000091893136846889,0.0000586077287048126,0.000000177332040617136,0.0000000129096197483437
"20",19,"male","male_19",0.678208871371094,0.709196850937351,0.666668446520096,0.142232871840255,0.527874754017674,0.00812551485232065,0.708738010485936,0.683344567072018,0.701238808793817,0.701066148512211,0.735959965662171,0.682146231437964,0.677479494641473,0.00000001,0.000000632089781519456,0.00000164185451467407,0.000504833654474862,0.000373855231511568,0.00296951083339782,0.0000238693782614409,0.0000202581364090132,0.00000322136089991522,0.000000774179783997914,0.000046200424973899,0.000000148635474789179,0.00000001,0.0000000128772157391824,0.000000778602213620163,0.00000202797206943699,0.00113118636236665,0.000504794120064516,0.0134939632641131,0.0000307380123689912,0.0000246408005862402,0.00000414870317000874,0.000000952365414535657,0.0000585234413425379,0.000000183774740033913,0.0000000128388402335306
"21",20,"male","male_20",0.703976890057696,0.684433773129482,0.7021005836917,0.0701622805892052,0.239852906246179,0.00535397443004091,0.694913696599084,0.688499292777561,0.722049921813242,0.711296349029362,0.717888237078789,0.677973360961932,0.726165960000273,0.00000001,0.00000074991564196848,0.00000745553223893665,0.00075053270188543,0.000692696923821777,0.00315815378458684,0.0000245608663965555,0.0000607127660638412,0.00000590674047737957,0.0000017741019514009,0.0000578696433804407,0.000000694058563230209,0.00000001,0.0000000129656630915239,0.000000794846957389227,0.00000210755018726823,0.00139168898651109,0.000546299411467506,0.0162368582540856,0.0000304398457689806,0.0000254917556904617,0.00000408688308087516,0.000000959518834416923,0.0000575667848340979,0.000000186893103604215,0.0000000129780879724102
"22",21,"male","male_21",0.7145458316605,0.691968314425224,0.689130736306839,0.0490531652971578,0.144644638532372,0.00454318220886597,0.716386055595686,0.720950807537016,0.706798525723896,0.68071908690301,0.706636540946413,0.69852650829923,0.700530103115362,0.00000001,0.00000074991564196848,0.00000745553223893665,0.00075053270188543,0.000692696923821777,0.00315815378458684,0.0000245608663965555,0.0000607127660638412,0.00000590674047737957,0.0000017741019514009,0.0000578696433804407,0.000000694058563230209,0.00000001,0.0000000127464829899201,0.000000885293234503662,0.00000636922326687133,0.0019765212454701,0.000990514595368858,0.0192014792978008,0.0000310443844507696,0.0000557484616662047,0.00000607065270960371,0.00000171575945269783,0.0000670690776227891,0.000000598665307482964,0.0000000126706400346106
"23",22,"male","male_22",0.694963671138789,0.694474187693246,0.680548598359181,0.0362041866567499,0.0942353902348114,0.00392531940482903,0.693776543755437,0.715368475596406,0.684771219297374,0.694731868732199,0.71247525402964,0.693383231302391,0.698490509707199,0.00000001,0.00000074991564196848,0.00000745553223893665,0.00075053270188543,0.000692696923821777,0.00315815378458684,0.0000245608663965555,0.0000607127660638412,0.00000590674047737957,0.0000017741019514009,0.0000578696433804407,0.000000694058563230209,0.00000001,0.0000000127335063268839,0.000000935614459166406,0.00000826593138218938,0.00257709974803717,0.00144371462720518,0.0221626782981959,0.000031461457112531,0.0000671888830143559,0.00000691576366909917,0.00000204038624398345,0.0000709079301849551,0.000000752710762080534,0.0000000126827946209272
"24",23,"male","male_23",0.668221273424507,0.731244242786164,0.70483358931306,0.0292455768072871,0.067466833372221,0.00371807036381894,0.70827426999169,0.725920869640978,0.673006032129728,0.680602773063021,0.705749742397718,0.702074952474813,0.71102617684357,0.00000001,0.00000074991564196848,0.00000745553223893665,0.00075053270188543,0.000692696923821777,0.00315815378458684,0.0000245608663965555,0.0000607127660638412,0.00000590674047737957,0.0000017741019514009,0.0000578696433804407,0.000000694058563230209,0.00000001,0.0000000129056826347679,0.000000946948642348406,0.00000887312514012334,0.00317596391343831,0.00192848389872285,0.0251190624467885,0.0000310464478435166,0.0000730047000349074,0.0000073713557100189,0.0000021794017242052,0.0000716160898126064,0.000000838148750759036,0.0000000128790395983446
"25",24,"male","male_24",0.708383351667825,0.682120714271609,0.684115344804973,0.0229984881137677,0.049437213226228,0.00320528648289325,0.688894247977838,0.75162110937576,0.698789540471469,0.711289488622956,0.732571688336516,0.700312069355163,0.70361496470584,0.00000001,0.00000074991564196848,0.00000745553223893665,0.00075053270188543,0.000692696923821777,0.00315815378458684,0.0000245608663965555,0.0000607127660638412,0.00000590674047737957,0.0000017741019514009,0.0000578696433804407,0.000000694058563230209,0.00000001,0.0000000130049117993009,0.000000946342939234193,0.00000923318290989624,0.00378292943479068,0.00242744327199943,0.0280511334332475,0.0000307545252356599,0.0000742602525083556,0.00000747497552056701,0.00000227189272607773,0.0000722984433423593,0.000000860154987358052,0.0000000127086077656382
"26",25,"male","male_25",0.677856911874169,0.698792257087191,0.664733070610669,0.0164928541888835,0.0285388667117496,0.00254993483374605,0.714456766912346,0.696689009965375,0.690822209501599,0.679929123219774,0.695335853298804,0.700191865417299,0.707076327711192,0.00000001,0.00000102995847445252,0.0000193728256573714,0.00100078547353094,0.00119999960596089,0.00125741379061364,0.0000296869869513082,0.000100852412452007,0.00000498161356493261,0.00000399583119584952,0.0000834506037171651,0.00000190089215765115,0.00000001,0.0000000127572755651589,0.000000958473618340483,0.00000947163228962163,0.00438143129384317,0.00293222277443019,0.0309832713186498,0.0000311050510942868,0.0000739062596282708,0.00000748196873958933,0.00000224466953751393,0.0000724633282701276,0.00000086505780966486,0.0000000127264129236615
"27",26,"male","male_26",0.665570355390882,0.708012268492851,0.712268438817361,0.0143611959974656,0.02158095808506,0.00243249968400984,0.673101783554357,0.681633605616359,0.701835876726592,0.701203229676838,0.67545008171735,0.667504514786767,0.672724421986489,0.00000001,0.00000102995847445252,0.0000193728256573714,0.00100078547353094,0.00119999960596089,0.00125741379061364,0.0000296869869513082,0.000100852412452007,0.00000498161356493261,0.00000399583119584952,0.0000834506037171651,0.00000190089215765115,0.00000001,0.0000000129716539989764,0.00000116664005460334,0.0000185081891919678,0.00527040373956102,0.00398791399979372,0.0320836432279111,0.000035086808324191,0.000106720037873453,0.00000688566567067585,0.00000393209251042681,0.0000926517162449442,0.00000177575124407043,0.0000000126559504082652
"28",27,"male","male_27",0.701539870482847,0.707628357866152,0.729744952255495,0.0124439532332036,0.0172722307693123,0.00236368971167815,0.705957499511054,0.679889456165334,0.684930067978951,0.701142412569314,0.682705056826052,0.689327475308835,0.674644571752023,0.00000001,0.00000102995847445252,0.0000193728256573714,0.00100078547353094,0.00119999960596089,0.00125741379061364,0.0000296869869513082,0.000100852412452007,0.00000498161356493261,0.00000399583119584952,0.0000834506037171651,0.00000190089215765115,0.00000001,0.0000000129575528867174,0.00000125246480777991,0.0000220202928923724,0.0061433960960811,0.00504095570751562,0.033199860860308,0.0000372790343817627,0.000120225097394715,0.0000063626032300857,0.00000461170291050301,0.000102023128892892,0.00000217794540878546,0.0000000130419395282644
"29",28,"male","male_28",0.681834524314533,0.7024871681977,0.701682143479966,0.0109927454644249,0.0135912729084857,0.00232808978957066,0.655145530355542,0.670171584539461,0.702388022066484,0.688205097404014,0.644918053712405,0.699950578498924,0.712880748230787,0.00000001,0.00000102995847445252,0.0000193728256573714,0.00100078547353094,0.00119999960596089,0.00125741379061364,0.0000296869869513082,0.000100852412452007,0.00000498161356493261,0.00000399583119584952,0.0000834506037171651,0.00000190089215765115,0.00000001,0.0000000127298517830088,0.00000128083303719527,0.0000232148820202859,0.00701667809596071,0.00610261466041219,0.0342959537892296,0.0000373404318113928,0.000125595288165976,0.0000063796605070717,0.00000489178572341201,0.000105681818553319,0.00000232390373057773,0.0000000129228393197205
"30",29,"male","male_29",0.70261675062112,0.6858694983593,0.693996462701954,0.00966482134467111,0.0109322772972559,0.00216531956135402,0.694631906596257,0.667511507412891,0.679275041834005,0.700423787131783,0.674316165167196,0.699777482760041,0.699113340146377,0.00000001,0.00000102995847445252,0.0000193728256573714,0.00100078547353094,0.00119999960596089,0.00125741379061364,0.0000296869869513082,0.000100852412452007,0.00000498161356493261,0.00000399583119584952,0.0000834506037171651,0.00000190089215765115,0.00000001,0.000000012797400831431,0.00000129686705895654,0.0000242377979806703,0.00790924014990127,0.0071736620033753,0.035395225312365,0.0000384106056071487,0.000128806746496005,0.00000640049304511468,0.0000050786526465498,0.000107740320411053,0.00000236186695238051,0.0000000127354765679367
"31",30,"male","male_30",0.692546206763939,0.685236153638787,0.709201396809237,0.00889238585242808,0.0254899825957254,0.00237307745933478,0.687164837967256,0.680615488638826,0.70040243872606,0.697387553558764,0.69609865667483,0.69709878748829,0.713749051946597,0.00000001,0.00000107432182708934,0.000050048986444989,0.0013322415312354,0.00215828901466279,0.000921618006511341,0.0000553645689038283,0.000280847637345221,0.0000105594073370511,0.0000100808962737289,0.000156566239112064,0.00000584126652234565,0.00000001,0.0000000126249430313639,0.00000132128535501076,0.0000247006583798695,0.0087687519372789,0.00822637034658836,0.0364959413515263,0.0000380595569921902,0.000132351148761689,0.00000642555405608078,0.00000508692398823737,0.000109523745941405,0.00000240951426173991,0.0000000127322830335972
"32",31,"male","male_31",0.709509331675819,0.683108928222421,0.71537193149539,0.00819928647616254,0.0215091607261093,0.0022436839619153,0.69816125403185,0.622270728357309,0.675430543161637,0.679382104841124,0.682879190094213,0.713852909822051,0.694279287338971,0.00000001,0.00000107432182708934,0.000050048986444989,0.0013322415312354,0.00215828901466279,0.000921618006511341,0.0000553645689038283,0.000280847637345221,0.0000105594073370511,0.0000100808962737289,0.000156566239112064,0.00000584126652234565,0.00000001,0.0000000130114095838887,0.00000136276171672298,0.0000469201046916836,0.0099755903064985,0.0100888201913222,0.0372661821811257,0.0000569147880674127,0.000265409984675268,0.0000105565315302174,0.0000096108348538062,0.000162066329382078,0.00000532864422688093,0.00000001270813441187
"33",32,"male","male_32",0.698434329050023,0.68768737781851,0.68670105067342,0.00702764171519039,0.0176181470778445,0.00223564632351484,0.705028073244796,0.538540249520319,0.669864767450569,0.696726025241578,0.68146963711066,0.704031252714352,0.686413855244749,0.00000001,0.00000107432182708934,0.000050048986444989,0.0013322415312354,0.00215828901466279,0.000921618006511341,0.0000553645689038283,0.000280847637345221,0.0000105594073370511,0.0000100808962737289,0.000156566239112064,0.00000584126652234565,0.00000001,0.0000000127762517693914,0.00000138311087827089,0.0000568059572682798,0.0111801763817555,0.0119467571558912,0.0380273803419338,0.0000655995079145324,0.000336940608256614,0.0000123839809601125,0.0000115933639092404,0.000184860120727408,0.00000656644591977901,0.0000000126533319094166
"34",33,"male","male_33",0.68888637228477,0.663077538084316,0.696006625696608,0.00654599781745086,0.015605563723919,0.00213329048856461,0.684243454746095,0.45123207457572,0.681900637504798,0.700621438448604,0.696030587391369,0.679578493293018,0.684821341541425,0.00000001,0.00000107432182708934,0.000050048986444989,0.0013322415312354,0.00215828901466279,0.000921618006511341,0.0000553645689038283,0.000280847637345221,0.0000105594073370511,0.0000100808962737289,0.000156566239112064,0.00000584126652234565,0.00000001,0.0000000127402959218544,0.00000139635203833981,0.0000610955244029327,0.012375368019284,0.013811848893409,0.0387896867525781,0.0000680029832476144,0.000384329110445329,0.0000130781366136061,0.0000122879972995076,0.000193245456826723,0.00000705034128884133,0.0000000128137341961704
"35",34,"male","male_34",0.69978618003669,0.698339732547028,0.690318511423103,0.00618629503949787,0.013798335502589,0.00213897105949623,0.704012653422414,0.335853198757353,0.696242510212229,0.697782398056186,0.649137045837483,0.685408442055651,0.693997416599286,0.00000001,0.00000107432182708934,0.000050048986444989,0.0013322415312354,0.00215828901466279,0.000921618006511341,0.0000553645689038283,0.000280847637345221,0.0000105594073370511,0.0000100808962737289,0.000156566239112064,0.00000584126652234565,0.00000001,0.0000000129287172302882,0.00000139897208368362,0.0000620236928699288,0.013573159238666,0.0156581956694427,0.0395575035960806,0.0000697871513097634,0.000435938967219292,0.0000134686563955151,0.0000126191176361082,0.000196616785834338,0.00000725825105291505,0.0000000127858113621751
"36",35,"male","male_35",0.693336426130893,0.680795653753516,0.68139825445296,0.0057224318152116,0.0124490761713384,0.00233231544760885,0.700116756342295,0.231364582735674,0.711369503562305,0.686453628536117,0.670924727743313,0.69095565316005,0.703138474503064,0.00000001,0.00000220100761546517,0.0000851740769865585,0.00196597173209552,0.00348504285156904,0.00116753061285137,0.000101654324714178,0.000600722606450637,0.00000981309746967317,0.0000227996124149971,0.000277281809955151,0.0000160765564380697,0.00000001,0.00000001291821588473,0.00000136681291041383,0.0000645748582218772,0.0147689904840738,0.0175137011468333,0.0403174985861235,0.0000701618372825593,0.000508551740451302,0.0000134588583321141,0.0000127873439561646,0.000204069664210894,0.00000740200868815114,0.0000000128964967666625
"37",36,"male","male_36",0.683306582195117,0.694185306935182,0.673346069698647,0.00479980984388078,0.0108873679329345,0.0021255383791676,0.668623321591139,0.137212407000049,0.679615849796146,0.686374838736376,0.621292955880949,0.70726312457106,0.686080824014557,0.00000001,0.00000220100761546517,0.0000851740769865585,0.00196597173209552,0.00348504285156904,0.00116753061285137,0.000101654324714178,0.000600722606450637,0.00000981309746967317,0.0000227996124149971,0.000277281809955151,0.0000160765564380697,0.00000001,0.000000012858477998559,0.0000022474027852461,0.000089954120790574,0.0165783977311879,0.0206526967023803,0.0413222515442003,0.000105060869013123,0.000883236349171263,0.0000128655563170294,0.0000222541263101162,0.000295045272151675,0.0000151203437872825,0.0000000126101531581715
