sex,age,population_number,deaths_number_crdd,deaths_number_pdri,deaths_number_cyri,deaths_number_mtri,deaths_number_mvri,deaths_number_otri,deaths_number_tbalc,deaths_number_brsc,deaths_number_carc,deaths_number_ishd,deaths_number_strk,deaths_number_iscs,deaths_number_copd,deaths_number_stmc,deaths_number_lvrc,deaths_number_allc,deaths_number_lwri,deaths_number_dmt2,ylds (years lived with disability)_number_crdd,ylds (years lived with disability)_number_pdri,ylds (years lived with disability)_number_cyri,ylds (years lived with disability)_number_mtri,ylds (years lived with disability)_number_mvri,ylds (years lived with disability)_number_otri,ylds (years lived with disability)_number_tbalc,ylds (years lived with disability)_number_brsc,ylds (years lived with disability)_number_utrc,ylds (years lived with disability)_number_carc,ylds (years lived with disability)_number_ishd,ylds (years lived with disability)_number_strk,ylds (years lived with disability)_number_iscs,ylds (years lived with disability)_number_copd,ylds (years lived with disability)_number_adaod,ylds (years lived with disability)_number_stmc,ylds (years lived with disability)_number_lvrc,ylds (years lived with disability)_number_allc,ylds (years lived with disability)_number_lwri,ylds (years lived with disability)_number_dmt2,prevalence_number_crdd,prevalence_number_pdri,prevalence_number_cyri,prevalence_number_mtri,prevalence_number_mvri,prevalence_number_otri,prevalence_number_tbalc,prevalence_number_brsc,prevalence_number_utrc,prevalence_number_carc,prevalence_number_ishd,prevalence_number_strk,prevalence_number_iscs,prevalence_number_copd,prevalence_number_adaod,prevalence_number_stmc,prevalence_number_lvrc,prevalence_number_allc,prevalence_number_lwri,prevalence_number_dmt2,incidence_number_crdd,incidence_number_pdri,incidence_number_cyri,incidence_number_mtri,incidence_number_mvri,incidence_number_otri,incidence_number_tbalc,incidence_number_brsc,incidence_number_utrc,incidence_number_carc,incidence_number_ishd,incidence_number_strk,incidence_number_iscs,incidence_number_copd,incidence_number_adaod,incidence_number_stmc,incidence_number_lvrc,incidence_number_allc,incidence_number_lwri,incidence_number_dmt2,deaths_number_utrc,deaths_number_adaod,age_cat,sex_age_cat,deaths_rate_crdd,deaths_rate_pdri,deaths_rate_cyri,deaths_rate_mtri,deaths_rate_mvri,deaths_rate_otri,deaths_rate_tbalc,deaths_rate_brsc,deaths_rate_utrc,deaths_rate_carc,deaths_rate_ishd,deaths_rate_strk,deaths_rate_iscs,deaths_rate_copd,deaths_rate_adaod,deaths_rate_stmc,deaths_rate_lvrc,deaths_rate_allc,deaths_rate_lwri,deaths_rate_dmt2,ylds (years lived with disability)_rate_crdd,ylds (years lived with disability)_rate_pdri,ylds (years lived with disability)_rate_cyri,ylds (years lived with disability)_rate_mtri,ylds (years lived with disability)_rate_mvri,ylds (years lived with disability)_rate_otri,ylds (years lived with disability)_rate_tbalc,ylds (years lived with disability)_rate_brsc,ylds (years lived with disability)_rate_utrc,ylds (years lived with disability)_rate_carc,ylds (years lived with disability)_rate_ishd,ylds (years lived with disability)_rate_strk,ylds (years lived with disability)_rate_iscs,ylds (years lived with disability)_rate_copd,ylds (years lived with disability)_rate_adaod,ylds (years lived with disability)_rate_stmc,ylds (years lived with disability)_rate_lvrc,ylds (years lived with disability)_rate_allc,ylds (years lived with disability)_rate_lwri,ylds (years lived with disability)_rate_dmt2,prevalence_rate_crdd,prevalence_rate_pdri,prevalence_rate_cyri,prevalence_rate_mtri,prevalence_rate_mvri,prevalence_rate_otri,prevalence_rate_tbalc,prevalence_rate_brsc,prevalence_rate_utrc,prevalence_rate_carc,prevalence_rate_ishd,prevalence_rate_strk,prevalence_rate_iscs,prevalence_rate_copd,prevalence_rate_adaod,prevalence_rate_stmc,prevalence_rate_lvrc,prevalence_rate_allc,prevalence_rate_lwri,prevalence_rate_dmt2,incidence_rate_crdd,incidence_rate_pdri,incidence_rate_cyri,incidence_rate_mtri,incidence_rate_mvri,incidence_rate_otri,incidence_rate_tbalc,incidence_rate_brsc,incidence_rate_utrc,incidence_rate_carc,incidence_rate_ishd,incidence_rate_strk,incidence_rate_iscs,incidence_rate_copd,incidence_rate_adaod,incidence_rate_stmc,incidence_rate_lvrc,incidence_rate_allc,incidence_rate_lwri,incidence_rate_dmt2
female,Under 5,170856.94602482047,2.2560451679296714,0.4151036710251182,0.025766868451793594,0.04153016467041176,0.5101158855513473,0.027840384768210127,0,0,0,0,0.33041415645193334,0.11797306007404933,0.12508882771058769,0,0,199.19371491574117,6.343660515356057,0,13.1130129769,1.46970340021,0.939671022316,0.825539605055,2.53706052933,0.722320029626,0,0,0,0,0,6.79081697972,5.32637642928,4.96451211129,0,0,0,4776.62732674,7.52436121783,0,49.60442151,21.1747170531,14.9659670523,12.4199548549,29.8413918665,11.7971107814,0,0,0,0,0,3.24828867196,36.9214611189,67.2932518455,0,0,0,112473.452161,119.443327449,0,62.7985764131,74.4316394211,74.5798523486,38.0805683024,144.196315294,55.7691954487,0,0,0,0,0,21.4766931037,17.3544929462,22.6876725697,0,0,0,1231216.6432,4458.81122567,0,0,0,2,female_2,1.3204292950442498e-5,2.4295393349990927e-6,1.5080960447490634e-7,2.4306980568632343e-7,2.985631532224874e-6,1.6294558351854037e-7,0,0,0,0,0,1.9338643475690704e-6,6.904785718042235e-7,7.321260892279788e-7,0,0,0,0.0011658508451087742,3.712849060543615e-5,0,7.67484921274144e-5,8.601952887513836e-6,5.4997531220035595e-6,4.8317591076166926e-6,1.484903358252371e-5,4.2276304618079045e-6,0,0,0,0,0,3.97456301175692e-5,3.117447989797403e-5,2.9056542486536094e-5,0,0,0,0.027956881109452214,4.403895418297441e-5,0,2.903272162127605e-4,1.2393243321827806e-4,8.759355355752341e-5,7.269212720854643e-5,1.7465717701734484e-4,6.904671455198684e-5,0,0,0,0,0,1.9011744898496077e-5,2.1609575716948845e-4,3.9385727891755876e-4,0,0,0,0.6582901940940752,6.990838255510456e-4,0,3.6755061982658417e-4,4.3563718744151777e-4,4.3650465540783894e-4,2.2287983712917367e-4,8.439593393706834e-4,3.2640871059815376e-4,0,0,0,0,0,1.2569985361075148e-4,1.0157323626561196e-4,1.327875342358288e-4,0,0,0,7.206125778586378,0.02609675128468155,0
female,5 to 9,184856.26527028452,0.5545972573683308,0.4709911438419519,0.06996372700211831,0.038310221080893894,0.40669476626871176,0.0315723106727068,0,0,0,0,0.1565401753650423,0.016720610597619544,0.09389853944411752,0,0.0613209041650617,14.101053878682196,0.6705621804860274,0,25.7141708387,6.36301620122,5.95109960903,2.95821516463,9.7206826677,2.70821621907,0,0,0,0,0,18.513316196,13.6933970401,16.3004736467,0,0,0.0297671004819,7039.65084073,3.89302638705,0,58.4002573433,102.345869972,100.393168854,48.9083995575,124.942880868,46.3364229053,0,0,0,0,0,57.7459986214,97.3541244671,227.720671432,0,0,0,149170.686087,61.1261230172,0,49.3611287478,185.46515004,330.251151163,78.282442841,367.736702977,137.030404935,0,0,0,0,0,11.3810858174,6.65647330295,30.5815118893,0,0,0.134793861237,1226666.42412,2537.44261065,0,0,0,7,female_7,3.0001539658795745e-6,2.547877634297653e-6,3.784763632426632e-7,2.07243292646204e-7,2.200059411965668e-6,1.707938361004095e-7,0,0,0,0,0,8.468210430204228e-7,9.045195505368336e-8,5.079543249823063e-7,0,0,3.3172207647602507e-007,7.628117909914805e-5,3.627478784695645e-6,0,1.3910359381707972e-4,3.4421425705622806e-5,3.2193118260442503e-5,1.6002785517194642e-5,5.25850863290301e-5,1.4650389128603386e-5,0,0,0,0,0,1.0014979026505303e-4,7.407591525274206e-5,8.817917868710877e-5,0,0,1.6102835594117692e-7,0.03808175411548584,2.1059748131110816e-5,0,3.1592252098088766e-4,5.5365107491681e-4,5.430877266032168e-4,2.6457528764842994e-4,6.758920542147535e-4,2.506619012212e-4,0,0,0,0,0,3.123832375222319e-4,5.266476866486255e-4,0.0012318796503815654,0,0,0,0.8069549921334425,3.306683867480794e-4,0,2.6702437526598e-4,0.0010032938281471023,0.001786529391795992,4.2347735807894113e-4,0.00198931154667287,7.412808255897807e-4,0,0,0,0,0,6.156721710654131e-5,3.6008913699610606e-5,1.6543400270791877e-4,0,0,7.291820000794313e-7,6.635784956092508,0.013726570786983716,0
female,10 to 14,172672.4861584864,0.5106148856922724,0.5527037326055734,0.10703232662792082,0.04190155346799327,0.4362206117259669,0.03960804142890199,0,0,0,0,0.17851931641254762,0.014913362275601558,0.0861341246962418,0,0.06143456605502109,12.911056864726884,0.4479535500125786,0,42.994350881,12.5118855788,13.7556032176,5.9786250071,19.1387963582,5.30295594756,0,0,0,0,0,26.2856603643,18.7692422027,29.2380798694,0,0,0.0287084301432,9719.8565089,2.14275849183,39.0529866674,304.862282696,215.16127487,245.84316319,102.338901337,259.053122503,92.4419940224,0,0,0,0,0,106.460811455,134.137000137,410.02931857,0,0,0,150728.206404,33.5289321039,783.42484812,40.4554138358,222.127260564,481.484857388,117.94514649,525.513138773,189.729881462,0,0,0,0,0,9.69491857615,5.56025505625,60.6550955481,0,0,0.128014082866,947936.08053,1506.69132297,372.757377853,0,0,12,female_12,2.957129401748508e-6,3.2008789871611487e-6,6.198574481036999e-7,2.4266491089688825e-7,2.5262890540973878e-6,2.2938247030594083e-7,0,0,0,0,0,1.0338608100464527e-6,8.636791307859793e-8,4.98829469665388e-7,0,0,3.5578665380791323e-7,7.477194052141317e-5,2.5942381440053346e-6,0,2.4899364014217005e-4,7.246021562066373e-5,7.966297076984519e-5,3.462407439719467e-5,1.1083871428499369e-4,3.071106500831125e-5,0,0,0,0,0,1.5222842358436807e-4,1.0869851138572688e-4,1.693268019698518e-4,0,0,1.662594358944374e-7,0.05629070806323301,1.2409379974197407e-5,2.2616797578020305e-4,0.0017655521703451007,0.0012460657725893605,0.0014237541177484082,5.926763644502625e-4,0.0015002570951878787,5.353603001786438e-4,0,0,0,0,0,6.165476262227764e-4,7.768290311977275e-4,0.0023746071403272498,0,0,0,0.8729138599745128,1.9417646001300792e-4,0.0045370566298613335,2.3428986711101295e-4,0.0012864079594019503,0.0027884283599534905,6.830569774836319e-4,0.003043409812786624,0.0010987846742871218,0,0,0,0,0,5.614628474887179e-5,3.2201164064705444e-5,3.512724979961665e-4,0,0,7.413693154826244e-7,5.489792274490926,0.008725717434722592,0.0021587537548446883
female,15 to 19,170520.692003806,1.5232303941961924,0.9139093479658339,0.17952094837811933,0.2674761429431248,3.0234276196400227,0.10708287603092084,0.057823185535419264,0.03779899580215538,0.05289370610540138,0.10706168664537713,0.42500024926982827,0.04841436792587338,0.12185544134713291,0.028264038027156105,0.1729589017590124,28.91024550642661,0.6370912333569781,0.025646610336256932,107.092558227,18.4204575922,20.848896796,11.026792029,33.0606656097,8.76894045961,0.0213115433177,0.377022259686,0.201424394167,0.194025474883,0.75752712344,34.4407519678,24.0238151093,59.7342957154,0,0.02333194817,0.102458051117,15792.9090715,2.40689240179,196.378614586,1337.28801438,333.514109429,390.283353201,196.437183267,477.075955043,160.47423231,0.108287390313,4.59883943498,3.00785725883,1.7465407539,20.3377128155,148.598123808,173.279691762,861.549600418,0,0.205812475339,0,162661.724827,38.5437102244,3761.40590549,53.2920014978,210.136604288,454.264834877,157.063074342,689.751308436,216.34375669,0.0791253504411,0.469506812896,0.351268217971,0.251462198712,2.76067418305,9.12034330954,4.95797292117,122.836719676,0,0.0687813453237,0.453368408995,936586.123262,1735.30584814,657.058207618,0.02076625462959484,0,17,female_17,8.932818511915224e-6,5.359521693387425e-6,1.0527810218721868e-6,1.5685846673502518e-6,1.77305615178511e-5,6.279758472275656e-7,3.390977649453162e-7,2.2166808824181705e-7,1.217814353529092e-7,3.101893704737065e-7,6.278515843871166e-7,2.492367608151287e-6,2.839207802698383e-7,7.146079453185254e-7,0,1.6575136832382345e-7,1.0142986151800978e-6,1.6954098160580614e-4,3.7361520521084817e-6,1.5040174910669787e-7,6.280326274104594e-4,1.080247644771982e-4,1.2226608132422223e-4,6.466541919002933e-5,1.9388066762573362e-4,5.142449491944519e-5,1.2497922139105751e-7,2.211005921073701e-6,1.1812313907481928e-6,1.1378412355884024e-6,4.442435193865458e-6,2.0197403355031707e-4,1.4088504349233928e-4,3.5030526215590736e-4,0,1.3682766528697427e-7,6.008540659377171e-7,0.09261579275755874,1.4114957976691054e-5,0.0011516409667257088,0.007842379705743582,0.001955857119214341,0.0022887741576388216,0.0011519844363674968,0.00279775990489384,9.41083632867372e-4,6.350395898615227e-7,2.6969392282769733e-5,1.7639250835100207e-5,1.0242397760507665e-5,1.1926829862411106e-4,8.714374898542125e-4,0.0010161798531648724,0.005052463664637076,0,1.2069648141845817e-6,0,0.9539119441490972,2.2603538474697083e-4,0.022058354685811653,3.125251303613671e-4,0.0012323231967842926,0.002663986578630943,9.210792690103226e-4,0.004044971318909525,0.001268724365047564,4.6402198766196615e-7,2.7533714963197584e-6,2.0599741523636304e-6,1.4746726380068136e-6,1.6189672646815096e-5,5.3485258606248415e-5,2.907549144275897e-5,7.203625450526456e-4,0,4.033606978451906e-7,2.658729586816836e-6,5.492507168813832,0.01017651188104062,0.0038532461949153628
female,20 to 24,183799.51706922127,4.114803807187024,0.8879607362849927,0.24245843624044705,0.4182596524944417,4.101225918515043,0.16229662545845797,0.15039662061074874,0.27604513969163996,0.33669427358456405,0.4032850569196243,1.3671133197341823,0.14780905940163588,0.20691838265038967,0.12381000885851016,0.2641717337560482,54.011585258376336,1.2907077129248232,0.04628928922737794,140.089061712,26.031216851700002,30.2366363699,17.6007076775,51.3423660915,13.3808392345,0.069220523974,3.12047771347,0.481152851196,1.40347553091,3.5254859535,47.2583346062,32.2682715639,119.205058927,0,0.119756354117,0.17350778899,21074.9622644,2.84823191164,384.900149588,1738.68740266,488.004038497,588.016102395,329.009603558,767.43869701,251.495752744,0.422931489397,37.3788385924,7.18740344728,13.1669959859,71.3353400415,219.423140118,233.152392868,1752.06013741,0,1.1031425503,0,179455.745758,45.8662492372,6958.95288407,104.255783916,180.919336974,387.361512841,164.553408734,808.774212237,219.823831802,0.23981822904,3.99944246907,0.837299535182,1.86953379364,6.91878926127,12.653241815,6.27856213928,195.329252439,0,0.342143922735,0.773118767247,1062695.455,2025.91007761,480.489563781,0.042677042997491935,0,22,female_22,2.2387457120669887e-5,4.831137483079323e-6,1.319146209449147e-6,2.275629768585952e-6,2.2313583756427764e-5,8.830089874356686e-7,8.182645036771638e-7,1.5018817464448387e-6,2.3219344467275837e-7,1.8318561384345784e-6,2.1941573261465207e-6,7.438068072939004e-6,8.041863317082008e-7,1.125783059443304e-6,0,6.736144405204379e-7,1.4372819796722193e-6,2.9386141008213245e-4,7.022367270087691e-6,2.5184663140298024e-7,7.621840576395021e-4,1.416283201761423e-4,1.6450879116571614e-4,9.57603586677072e-5,2.793389607882582e-4,7.280127525830551e-5,3.76608845756274e-7,1.6977616498822397e-5,2.617813468001614e-6,7.635904344522478e-6,1.918114916576335e-5,2.571189269686813e-4,1.7556233051334598e-4,6.485602401343951e-4,0,6.515596777759661e-7,9.440056848716024e-7,0.1146627727888039,1.5496405850551386e-005,0.0020941303640261556,0.009459695163427376,0.0026550887960886827,0.0031992255027174284,0.0017900460719605194,0.004175411933867991,0.0013683156340899604,2.3010478816313674e-6,2.0336744725135838e-4,3.910458287315919e-5,7.163781600656294e-5,3.8811494817276475e-4,0.0011938178272544776,0.0012685147196561555,0.009532452344530108,0,6.001879482003984e-6,0,0.976366796929149,2.4954499319998854e-4,0.03786164944845404,5.672255595575691e-4,9.843297733250487e-4,0.00210752192942441,8.952874923606412e-4,0.004400306514039453,0.0011959978747888196,1.3047816058715832e-6,2.1759809453491427e-5,4.555504543935565e-6,1.017159252347714e-5,3.764313079595467e-5,6.884262818946703e-5,3.415984024003399e-5,0.0010627299546463796,0,1.8615061029031114e-6,4.206315552808735e-6,5.781818537639439,0.011022390645602273,0.002614204713062665
female,25 to 29,199430.84744044323,5.713625887294903,0.6251090390167943,0.18274128108797444,0.30088285299898077,2.690224537285859,0.13684607775252575,0.34987695805978525,2.103527712538546,0.9339624558054322,0.6964272219962394,2.005904300102915,0.25066872325438844,0.23773939402980815,0.4359355815079243,0.4302828280285567,68.77757706965579,1.6519649360203248,0.08158074936072149,239.599815575,33.6098102512,40.1998458602,23.9205101627,72.9801371785,18.4534518058,0.193883104054,26.471972643,1.41787098355,3.81059377261,7.76454365635,63.7347183316,41.6285078281,209.380947316,0,0.453695827199,0.280131141493,26003.5002094,3.14333496133,529.328013693,3416.91886735,644.718337353,794.183504491,458.326872777,1143.56836768,354.010419555,1.28664911696,309.296967665,21.6369475788,37.7520579859,164.66217395,355.738543818,313.003419891,3116.2510053,0,4.23384428255,0,196809.988323,50.478778594,9099.97430935,202.07814076,148.040945928,340.098611814,139.616644065,768.913493468,206.492848757,0.646396214013,35.2111865179,2.51883067963,5.35042793882,9.59368988086,20.3764635206,9.45306184228,274.269726111,0,1.28261637314,1.0558463523,1159539.64423,2229.65302456,215.462565699,0.10932795244529284,0,27,female_27,2.8649659571853267e-5,3.1344651393685365e-6,9.163140177827662e-7,1.508707689209587e-6,1.3489510633951705e-5,6.861831031099269e-7,1.7543773320437315e-6,1.0547654686002026e-5,5.481998088482367e-7,4.68313938285974e-6,3.492073723470568e-6,1.0058144594215525e-5,1.2569205139101991e-6,1.1920893737404649e-6,0,2.185898456045569e-6,2.1575540271273913e-6,3.4486930157680393e-4,8.283397263874422e-6,4.090678568925213e-7,0.001201418028605392,1.6852864380088954e-4,2.0157285784088656e-4,1.1994388265257446e-4,3.65942070222082e-4,9.253057910868489e-5,9.721821199797088e-7,1.3273760294733452e-4,7.1095871162730935e-6,1.9107343831289546e-5,3.893351382698584e-5,3.1958304921024484e-4,2.087365538600124e-4,0.0010498924815456555,0,2.27495311293048e-6,1.4046530167639016e-6,0.1303885559487758,1.5761528377743597e-5,0.0026541932729392584,0.017133351791880677,0.0032327914443904403,0.003982250061531579,0.0022981744231612504,0.005734159897312315,0.0017751036216236279,6.451605323214789e-6,0.0015508983270873704,1.0849348461632307e-4,1.8929898995276564e-4,8.256605036950148e-4,0.001783768902271929,0.0015694834771459987,0.01562572212521244,0,2.122963592086409e-5,0,0.9868583062696662,2.5311419593237533e-4,0.04562972291469382,0.0010132742419416702,7.423171882785587e-4,0.0017053460694718497,7.000754690504649e-4,0.0038555394179810793,0.0010354107772553376,3.241204770019521e-6,1.765583758471229e-4,1.2630095654496017e-5,2.682848720490855e-5,4.810534580777429e-5,1.021730779471571e-4,4.7400198934134316e-5,0.0013752623008479478,0,6.431384059193914e-6,5.294298078010781e-6,5.814244180937343,0.011180080981332888,0.0010803873546360193
female,30 to 34,196305.82083994139,9.957417561839614,0.5530462827889956,0.14442689729372785,0.24772412836152233,1.964180646271124,0.10462069247323988,1.1363475768488729,8.110935140832792,2.263816651347057,2.07121657399753,3.62101090832136,0.34249746656016755,0.3501040944311143,1.080118171870387,0.5449040041317866,97.46172231099082,2.249192543477027,0.24114945192321507,287.255598727,37.6202173957,46.1684255219,28.3310206633,86.5312681837,21.8476463763,0.538290576179,62.7684932119,2.28990096621,8.27421505973,14.628875302,82.4414031648,51.2853113158,307.545289941,0,1.09540395207,0.348331946707,27306.5604067,3.08030629751,580.294484417,4183.67249041,741.110135628,927.008998572,553.984982002,1397.90048927,426.193553724,3.19589457378,753.589199525,35.1215592297,88.7807747954,315.447466674,506.512108182,388.29892085,4624.83870905,0,10.3395490305,0,194505.925986,50.132910913,9537.84787365,353.208280986,112.989099687,295.399088919,105.913438245,598.711925312,168.236427961,1.88627523618,86.9726991883,4.09760670064,12.70067852,20.0852109312,37.5273364406,16.3316816265,366.174771332,0,3.07084761048,1.31296303515,1105096.59854,2217.1461933,184.066437762,0.19826700817616208,0,32,female_32,5.0724005631796466e-5,2.8172688941298575e-6,7.357239672046546e-7,1.2619296121815208e-6,1.0005717802288835e-5,5.329474797313459e-7,5.788659612775302e-6,4.131785347030576e-5,1.0099904696041578e-6,1.1532091313751046e-5,1.0550968713690378e-5,1.8445764332550096e-5,1.7447137588417413e-6,1.7834626244556081e-6,0,5.502221825358225e-6,2.7757913738893966e-6,4.964790238719236e-4,1.1457594756249808e-5,1.2284376025703134e-6,0.0014633065769415713,1.916408654350284e-4,2.3518622791905686e-4,1.4432083848598556e-4,4.407982800176545e-4,1.1129393047449954e-4,2.7421019604808207e-6,3.197485074223984e-4,1.1664967225180135e-5,4.214961647253654e-5,7.452084324044422e-5,4.199641294998525e-4,2.6125211721365947e-4,0.001566664139785025,0,5.5800890028785314e-006,1.7744351401123946e-6,0.13910214322663664,1.5691365056472464e-5,0.0029560737523425,0.021312014450255,0.003775283547156081,0.004722269541501981,0.002822050714704449,0.007121034329439385,0.002171069364629276,1.6280182422027025e-5,0.0038388530523475487,1.78912469734336e-4,4.5225747466646804e-4,0.0016069185586259369,0.0025802195065575072,0.001978030601377841,0.023559355954202083,0,5.2670618661534175e-5,0,0.990831169212201,2.553816830213916e-4,0.04858667885058139,0.0017992756377509026,5.755769197446572e-4,0.0015047902688522653,5.395328462081462e-4,0.003049893898969821,8.570119176352501e-4,9.608860440862734e-6,4.430469703657615e-4,2.087358736031061e-5,6.469843056949158e-5,1.0231592137849311e-4,0.00019116772126282514,8.319509608335094e-5,0.0018653281383365693,0,1.5643181630277922e-5,6.688355085611693e-6,5.629464240090181,0.011294347685735501,9.376514510595138e-4
female,35 to 39,185982.28036679488,16.30791023213077,0.5213549584518155,0.13575431011784292,0.23817536482803062,1.698340797318507,0.10305788708448245,2.5520663464113342,18.340690482762206,3.815442567597831,4.510445492842626,5.8646780447803755,0.46125141318465956,0.6871566862182195,1.680175091329873,0.8671134197753498,140.6652791929024,3.460899995188571,0.3406707670942682,286.132384146,39.2635176583,50.1932943107,30.5322936366,93.2983129862,23.0998214974,1.06742525687,114.939872939,4.39627372569,12.1376803232,24.8872035691,109.393433049,64.8971274836,428.385988614,0,1.30933595551,0.465802957337,27611.9466201,2.96479707644,612.061811765,4220.21736988,779.654972715,1005.32444477,602.863006209,1542.56953619,452.715537971,6.28130341047,1411.99918494,67.6472277661,137.113707003,583.482625992,774.841969221,501.671264946,6503.48754564,0,11.5484547414,0,184648.198389,48.030724757,9692.06888977,542.153897256,94.6358155083,265.933220016,87.969083473,444.116135249,128.212092712,3.7523222968,162.251497415,7.87974329192,19.4923069335,37.2490199384,62.4426819484,26.3256661202,520.76144726,0,3.86293909348,1.67735771902,1014387.4888,2125.44732465,237.630507476,0.3867800161994018,0,37,female_37,8.768529023285581e-5,2.8032507044412913e-6,7.299314206176407e-7,1.2806347161584445e-6,9.131734453244866e-6,5.541274517186871e-7,1.3722094069274451e-5,9.861525757502614e-5,2.0796605753870365e-6,2.051508649142812e-5,2.4252017363950536e-5,3.153353122251237e-5,2.4800825770873333e-6,3.69474277260719e-6,0,9.034060062153373e-6,4.662344273149172e-6,7.563369957368083e-4,1.86087620194944e-5,1.8317377678260325e-6,0.0015384927186702342,2.1111429315128497e-4,2.698821318445425e-4,1.6416775607000896e-4,5.016516240267447e-4,1.2420442125907078e-4,5.739392240835097e-6,6.180151824803697e-4,2.363813217592372e-5,6.526256318215922e-5,1.33814917851407e-4,5.881927720923408e-4,3.4894253020024095e-4,0.0023033699112040983,0,7.040111310215807e-6,2.504555576038437e-6,0.14846546975143882,1.5941287904378942e-005,0.003290968422141559,0.022691502446130208,0.004192092769146404,0.005405485096683919,0.003241507766331457,0.008294174763035162,0.0024341864024795957,3.377366595399299e-5,0.007592116744429903,3.6372942429077604e-4,7.372407023539226e-4,0.0031373022464358086,0.00416621394088111,0.0026974143125710805,0.03496831812586554,0,6.209438188747927e-5,0,0.9928268328834134,2.5825430606761914e-4,0.05211286188477348,0.0029150836100447974,5.088431829186035e-4,0.0014298847153154893,4.729971226264517e-4,0.0023879486495870074,6.893780012759262e-4,2.017569786433233e-5,8.724029896558266e-4,4.236824753616067e-5,1.0480733376887952e-4,2.00282628350063e-4,3.357453292069026e-4,1.4154932431347994e-4,0.002800059480037305,0,2.0770468486898316e-5,9.018911456037153e-6,5.454215782274643,0.011428224884963157,0.001277705096460503
female,40 to 44,177474.00479249094,26.43156894651933,0.544024700969855,0.11598287884137176,0.1905067937455065,1.5995701359999335,0.08865472884020473,6.748511142372708,30.713420672734344,6.272547029490308,8.481886792711677,9.008124426662857,0.7504910781866324,1.8740904709535302,2.7710719420513272,1.326004319367435,198.24286602358333,4.965099010589228,0.4511901378795995,452.080486285,41.3178503621,54.5153457861,32.8338699244,98.5404116617,24.286614237,2.49119710617,182.008340472,8.31433055029,17.9331760994,43.7624992485,150.181922172,86.4070504229,589.822522321,1.72619942909,1.80538295305,0.672484903669,28298.709659,2.80782791137,681.031356611,9036.26872508,827.822504167,1090.08395046,650.299104224,1644.45031259,482.444952036,14.5595790622,2265.1713032,127.828390843,206.682602849,1061.9790936,1130.01761293,678.567047385,9090.67956641,12.9599453251,15.5498174106,0,176534.266591,45.5672925146,10444.6085085,1071.23154139,87.493036474,247.876233564,75.9286743338,344.149843676,98.6903652407,8.7899932581,257.08717477,14.9225750905,29.3265393658,69.3223252846,94.6316450905,40.5480064698,650.410415634,7.69654145678,5.43413153044,2.35231064259,922685.412378,2025.9660157,468.183352204,0.8469598696717592,0.31137904194061433,42,female_42,1.4893205896505284e-4,3.06537682296598e-6,6.535203788125656e-7,1.073434917796857e-6,9.012982706229055e-6,4.995364191159323e-7,3.802534996752517e-5,1.7305870067363155e-4,4.772303812392443e-6,3.5343469241168013e-5,4.7792276973909546e-5,5.0757430290681065e-5,4.228738056957321e-6,1.0559802677269749e-5,1.7545050741639037e-6,1.5613959606599092e-5,7.471541090864813e-6,0.0011170248074098294,2.7976486000834894e-5,2.5422885926710643e-6,0.0025473053747425657,2.3281071732398408e-4,3.07173694817116e-4,1.8500664343936202e-4,5.552385645262079e-4,1.3684603705988824e-4,1.4036969014604693e-5,0.001025549294866089,4.684815987564724e-5,1.0104677651449925e-4,2.465854044352507e-4,8.462192665770863e-4,4.8687158732869224e-4,0.0033234305103479345,9.726491669066324e-6,1.0172661371793122e-5,3.789202280386324e-6,0.159452702338508,1.5821065821177667e-5,0.0038373583635940745,0.05091601294310981,0.004664471876514649,0.0061422175700298525,0.003664193553215601,0.009265865806728998,0.002718397844236919,8.203781212478745e-5,0.012763397692233973,7.202654326331431e-4,0.00116457958499703,0.005983857156104098,0.006367228903473823,0.00382347289778244,0.05122259779419049,7.302447105001793e-5,8.761743686790306e-5,0,0.9947049247996081,2.567547431404331e-4,0.058851483746660334,0.00603599125766347,4.929907147601702e-4,0.0013966903708169875,4.278298358262584e-4,0.001939156351818355,5.560834971639501e-4,4.9528342296538476e-5,0.00144859059821519,8.408315971653437e-5,1.6524414040292636e-4,3.906055163721255e-4,5.33214118885449e-4,2.2847293335838227e-4,0.003664820751605191,4.3367148139689955e-5,3.061930977888161e-5,1.3254395455494494e-5,5.198989077058566,0.011415564877058098,0.0026380390342316162
