sex,age,population_number,deaths_number_crdd,deaths_number_pdri,deaths_number_cyri,deaths_number_mtri,deaths_number_mvri,deaths_number_otri,deaths_number_strk,deaths_number_iscs,deaths_number_copd,deaths_number_allc,deaths_number_lwri,ylds (years lived with disability)_number_crdd,ylds (years lived with disability)_number_pdri,ylds (years lived with disability)_number_cyri,ylds (years lived with disability)_number_mtri,ylds (years lived with disability)_number_mvri,ylds (years lived with disability)_number_otri,ylds (years lived with disability)_number_tbalc,ylds (years lived with disability)_number_brsc,ylds (years lived with disability)_number_carc,ylds (years lived with disability)_number_ishd,ylds (years lived with disability)_number_strk,ylds (years lived with disability)_number_iscs,ylds (years lived with disability)_number_copd,ylds (years lived with disability)_number_adaod,ylds (years lived with disability)_number_stmc,ylds (years lived with disability)_number_lvrc,ylds (years lived with disability)_number_allc,ylds (years lived with disability)_number_lwri,ylds (years lived with disability)_number_dmt2,prevalence_number_crdd,prevalence_number_pdri,prevalence_number_cyri,prevalence_number_mtri,prevalence_number_mvri,prevalence_number_otri,prevalence_number_tbalc,prevalence_number_brsc,prevalence_number_carc,prevalence_number_ishd,prevalence_number_strk,prevalence_number_iscs,prevalence_number_copd,prevalence_number_adaod,prevalence_number_stmc,prevalence_number_lvrc,prevalence_number_allc,prevalence_number_lwri,prevalence_number_dmt2,incidence_number_crdd,incidence_number_pdri,incidence_number_cyri,incidence_number_mtri,incidence_number_mvri,incidence_number_otri,incidence_number_tbalc,incidence_number_brsc,incidence_number_carc,incidence_number_ishd,incidence_number_strk,incidence_number_iscs,incidence_number_copd,incidence_number_adaod,incidence_number_stmc,incidence_number_lvrc,incidence_number_allc,incidence_number_lwri,incidence_number_dmt2,ylds (years lived with disability)_number_utrc,prevalence_number_utrc,incidence_number_utrc,deaths_number_lvrc,deaths_number_tbalc,deaths_number_brsc,deaths_number_carc,deaths_number_ishd,deaths_number_stmc,deaths_number_dmt2,deaths_number_utrc,deaths_number_adaod,age_cat,sex_age_cat,deaths_rate_crdd,deaths_rate_pdri,deaths_rate_cyri,deaths_rate_mtri,deaths_rate_mvri,deaths_rate_otri,deaths_rate_tbalc,deaths_rate_brsc,deaths_rate_utrc,deaths_rate_carc,deaths_rate_ishd,deaths_rate_strk,deaths_rate_iscs,deaths_rate_copd,deaths_rate_adaod,deaths_rate_stmc,deaths_rate_lvrc,deaths_rate_allc,deaths_rate_lwri,deaths_rate_dmt2,ylds (years lived with disability)_rate_crdd,ylds (years lived with disability)_rate_pdri,ylds (years lived with disability)_rate_cyri,ylds (years lived with disability)_rate_mtri,ylds (years lived with disability)_rate_mvri,ylds (years lived with disability)_rate_otri,ylds (years lived with disability)_rate_tbalc,ylds (years lived with disability)_rate_brsc,ylds (years lived with disability)_rate_utrc,ylds (years lived with disability)_rate_carc,ylds (years lived with disability)_rate_ishd,ylds (years lived with disability)_rate_strk,ylds (years lived with disability)_rate_iscs,ylds (years lived with disability)_rate_copd,ylds (years lived with disability)_rate_adaod,ylds (years lived with disability)_rate_stmc,ylds (years lived with disability)_rate_lvrc,ylds (years lived with disability)_rate_allc,ylds (years lived with disability)_rate_lwri,ylds (years lived with disability)_rate_dmt2,prevalence_rate_crdd,prevalence_rate_pdri,prevalence_rate_cyri,prevalence_rate_mtri,prevalence_rate_mvri,prevalence_rate_otri,prevalence_rate_tbalc,prevalence_rate_brsc,prevalence_rate_utrc,prevalence_rate_carc,prevalence_rate_ishd,prevalence_rate_strk,prevalence_rate_iscs,prevalence_rate_copd,prevalence_rate_adaod,prevalence_rate_stmc,prevalence_rate_lvrc,prevalence_rate_allc,prevalence_rate_lwri,prevalence_rate_dmt2,incidence_rate_crdd,incidence_rate_pdri,incidence_rate_cyri,incidence_rate_mtri,incidence_rate_mvri,incidence_rate_otri,incidence_rate_tbalc,incidence_rate_brsc,incidence_rate_utrc,incidence_rate_carc,incidence_rate_ishd,incidence_rate_strk,incidence_rate_iscs,incidence_rate_copd,incidence_rate_adaod,incidence_rate_stmc,incidence_rate_lvrc,incidence_rate_allc,incidence_rate_lwri,incidence_rate_dmt2
female,Under 5,37495.974134741315,0.4826382765011443,0.11692546440496492,0.005808218435217007,0.0077934586946175,0.10096746296730154,0.004537639173054591,0.06665749602749817,0.019827485715167906,0.05780657844289953,36.826023058335004,1.5675717573525594,2.538149651454,0.3206901495599,0.20624676834490002,0.183010169207,0.5643810992923,0.1543945017398,0,0,0,0,1.236297218364,0.9142880274221,1.09221191957,0,0,0,1126.057392442,1.825078071249,0,7.482785322651,4.625868978999,3.284926634624,2.758356227584,6.649029116847,2.523333949993,0,0,0,0,0,6.405835395704,14.80311785862,0,0,0,25674.41641854,29.0707186736,0,12.18442523988,16.20952094295,16.34844502728,8.439811343727,32.02569064722,11.917857246039999,0,0,0,0,3.263803651581,2.348094608641,4.997393160959,0,0,0,271348.9790222,1088.439427919,0,0,0,0,0,0,0,0,0,0,0,0,0,2,female_2,1.2871735903347643e-5,3.1183471586788148e-6,1.549024547100776e-7,2.0784787899126993e-7,2.6927547636041198e-6,1.2101670319988597e-7,0,0,0,0,0,1.7777240774693648e-6,5.287897213689684e-7,1.5416742670872428e-6,0,0,0,9.821327197954946e-4,4.1806401714475e-5,0,6.769125779565536e-5,8.552655503961677e-6,5.500504336912407e-6,4.880795163484892e-6,1.5051778552657507e-5,4.117628766890687e-6,0,0,0,0,0,3.297146552110852e-5,2.438363180368691e-5,2.9128778349514272e-5,0,0,0,0.030031421197260454,4.867397402960128e-5,0,1.995623662359512e-4,1.2336975063978863e-4,8.760744881089519e-5,7.356406364245616e-5,1.7732648024968754e-4,6.729613000386203e-5,0,0,0,0,0,0,1.7084061805367986e-4,3.947921930345157e-4,0,0,0,0.6847246140686812,7.753023983090753e-4,0,3.2495289217171475e-4,4.3230030201912585e-4,4.3600534202770856e-4,2.250858002354771e-4,8.54110111451861e-4,3.178436491131909e-4,0,0,0,0,0,8.704410878492081e-5,6.262257916551658e-5,1.332781258862866e-4,0,0,0,7.236749685369176,0.029028167770964067,0
female,5 to 9,38631.57641580273,0.13605484575919902,0.1291101542275508,0.018323268300723745,0.007231607061726708,0.08907275419722199,0.005062195985639435,0.0352229902399952,0.003803734512883307,0.04565379298568631,3.612113760077315,0.2081331969053499,4.968856734918,1.31747931866,1.245489566067,0.6241931386873,2.053715120828,0.5526732969961,0,0,0,0,3.494530868419,2.474748304846,3.476663513254,0,0,0.0076682769945609994,1501.043429701,0.8875360112685,0,10.38871115288,21.15855581542,21.02964414742,10.3079297494,26.36738680205,9.45177776965,0,0,0,0,10.38871115288,17.57483615358,48.05638694847,0,0,0,31501.17808748,14.02958722495,0,10.32304104926,38.23201703865,69.12449333535,16.46465302622,77.22804094242001,27.93524467026,0,0,0,0,2.451262506619,1.446090512744,6.463544041495,0,0,0.03465399644852,256988.71539169998,583.2280144043,0,0,0,0,0.01593967340256324,0,0,0,0,0,0,0,0,7,female_7,3.521855911205945e-6,3.3420886799415375e-6,4.7430806611423657e-7,1.8719420051335333e-7,2.3056981480255015e-6,1.3103777933247063e-7,0,0,0,0,0,9.117668370785613e-7,9.846179902012338e-8,1.181774010314812e-6,0,0,4.1260737669620226e-7,9.350158847257744e-5,5.38764441464031e-6,0,1.2862164053148572e-4,3.4103690320053015e-5,3.224019523980691e-5,1.6157589117485922e-5,5.3161566556934554e-5,1.430625794421431e-5,0,0,0,0,0,9.045788944272847e-5,6.406024642146556e-5,8.999538294357119e-5,0,0,1.9849764638194248e-7,0.038855350181541626,2.2974366919840276e-5,0,2.6891760877328235e-4,5.477010719853728e-4,5.443641212326391e-4,2.6682653688404526e-4,6.825345804750564e-4,2.446645632038881e-4,0,0,0,0,0,2.6891760877328235e-4,4.5493448065429695e-4,0.0012439665011654024,0,0,0,0.8154256442559783,3.631637258067217e-4,0,2.6721770134747157e-4,9.896571816575084e-4,0.0017893262390160645,4.2619676838983266e-4,0.001999091109075966,7.23119459832158e-4,0,0,0,0,0,6.345230337575043e-5,3.743286313712165e-5,1.6731245890475767e-4,0,0,8.970381139907184e-7,6.652296883400687,0.015097183923504691,0
female,10 to 14,36342.251389492376,0.11908134630433873,0.14595496511726672,0.018821756484799557,0.007505115180008714,0.08695077064611056,0.005661695231360538,0.039685341420266376,0.003311439241411326,0.041464875868634045,3.0144529722090923,0.12750375100237257,8.36882794099,2.624343629318,2.918927876877,1.273777153019,4.079286565387,1.097438114648,0,0,0,0,5.180414493527,3.576780376144,6.1829734698620005,0,0,0.0062887634842089995,2117.093865893,0.5181360156943,8.886152177116,51.04205886687,45.05424559485,52.15830601271,21.77737705432,55.16943345603,19.11851454587,0,0,0,0,15.668134321210001,25.36299083326,87.84294802229999,0,0,0,31933.37432683,8.077052390081,178.4576072504,8.55777633481,46.98098797024,102.9360025882,25.34292084705,112.7144139075,39.55470178427,0,0,0,0,2.118635105248,1.239253107564,13.276272467990001,0,0,0.02780521924254,199829.18348890002,360.0729204515,82.26964329496,0,0,0,0.01446670383330748,0,0,0,0,0,0,0,0,12,female_12,3.2766639861714423e-6,4.016123369821459e-6,5.1790287517084e-7,2.0651211449653517e-7,2.392553221709611e-6,1.557882358658028e-7,0,0,0,0,0,1.091989073405083e-6,9.11181645276044e-8,1.140955066989129e-6,0,0,3.980684542149811e-7,8.294623632152465e-5,3.5084164059037272e-6,0,2.3027819193969026e-4,7.221191668045023e-5,8.031775042205967e-5,3.5049483846432446e-5,1.1224639116789673e-4,3.0197306790005363e-5,0,0,0,0,0,1.4254522753713632e-4,9.841933945727295e-5,1.7013182269851564e-4,0,0,1.7304275997681496e-7,0.05825433991976388,1.4257124858371007e-5,2.445129797237947e-4,0.0014044825764874813,0.0012397208172930233,0.0014351974360011861,5.992302683981897e-4,0.0015180521664648746,5.260685239604537e-4,0,0,0,0,0,4.311272340639888e-4,6.978926693736204e-4,0.0024171025366826336,0,0,0,0.878684536755554,2.2224964280601273e-4,0.00491047198308681,2.3547733031433236e-4,0.001292737410974588,0.0028324057715907454,6.973404199822742e-4,0.0031014703161755435,0.0010883943694172573,0,0,0,0,0,5.829674894221221e-5,3.4099513931663157e-5,3.6531232822379755e-4,0,0,7.650934705321893e-7,5.4985361624204865,0.009907831977509456,0.0022637464700039633
female,15 to 19,38264.88798313993,0.4700667475934977,0.3447092234050468,0.049440560317606796,0.06679327428328279,0.6916048113343484,0.020060568495251587,0.12844849802109687,0.013260982928354247,0.07353150110534096,8.470010252046986,0.2344988663643976,21.50116038677,4.132303037724,4.731623333927,2.505009525162,7.466783389903,1.933728472131,0.008422234141188,0.0978960418054,0.05368998148442,0.1800218543646,7.298728230798,4.92828604748,13.71506122628,0,0.007009745324955,0.0263281041926,3594.101111178,0.6039491405343,46.23337083275,258.1880013919,74.71741974508,88.47617406251,44.6232962329,107.7457032302,35.42816986564,0.04039264291973,1.183894914331,0.4821240367824,4.933255855451,30.42871504592,35.56983958689,200.0066175812,0,0.0600639785958,0,36455.86765876,9.717020659033,886.5142784827,12.05874131168,47.04845583128,102.2146994472,35.51130600015,153.6276219264,47.44817577061,0.03191261347185,0.12312900182459999,0.07003305399715,0.6519100928736999,2.115015052812,1.162417777955,29.03222688113,0,0.02118074002761,0.1154648520905,211768.9933096,431.7212820821,152.2229153145,0.04462791905644,0.6658520015773,0.07788043789406,0.04902320603163457,0.023943644654473045,0.010345131424777925,0.015395428596608952,0.03720756882801986,0.009409902488644081,0.006213001598024261,0.004864108392018342,0,17,female_17,1.2284545241596316e-5,9.008499477561014e-6,1.2920607617978923e-6,1.7455499755471094e-6,1.8074136572386663e-5,5.242552520757559e-7,6.257340846005603e-7,2.70355722178937e-7,1.2711675503039599e-7,4.023382638253744e-7,9.723684241389666e-7,3.356824096223492e-6,3.465574741574372e-7,1.9216442274113022e-6,0,2.459148055729373e-7,1.2811537839398591e-6,2.2135202004979073e-4,6.128304007259115e-6,1.6236821601991362e-7,5.619031315665611e-4,1.0799203278851236e-4,1.236544410116089e-4,6.546496428437851e-5,1.951340715591007e-4,5.053532295672808e-5,2.201034573758313e-7,2.5583778488658956e-6,1.1662890291513126e-6,1.4031135151389072e-6,4.7046225365645985e-6,1.9074218207600468e-4,1.287939494204576e-4,3.5842418334853236e-4,0,1.831900129445981e-7,6.88048641464743e-7,0.0939268687461365,1.5783376676822073e-5,0.0012082452940440096,0.00674738683426073,0.0019526365731947675,0.0023122026151362026,0.0011661682180426525,0.00281578514688647,9.25866289775895e-4,1.0556059366364168e-6,3.0939458514882925e-5,1.7401122456458885e-5,1.259964584228839e-5,1.2892382848800351e-4,7.952124427837692e-4,9.295686322814427e-4,0.005226896722377074,0,1.5696891265503e-6,0,0.9527237522509666,2.539409147967312e-4,0.023167826307849408,3.151385499153495e-4,0.0012295464147709053,0.0026712400018585524,9.280389378324274e-4,0.004014845724730478,0.001239992543334149,8.339920787409901e-7,3.217806409856797e-6,2.0352976840903143e-6,1.830217143925982e-6,1.7036769927588472e-5,5.527299736886481e-5,3.0378183217658397e-5,7.587171532795816e-4,0,5.535293880108193e-7,3.0175144414737473e-6,5.5342901670823785,0.011282439459180508,0.003978135657461525
female,20 to 24,44480.15370698712,0.7712803089673834,0.2016657544910261,0.04226611585637791,0.06981458019666067,0.6452259174684514,0.01854807762794105,0.23412430405546697,0.022062614682229562,0.0732224961433721,10.36300646986509,0.2877018065871806,30.50419551691,6.265335608021,7.304421918985,4.273371331444,12.268249775623,3.139752189453,0.01815754760382,0.5238388264634,0.2485913552587,0.9057217072974,10.897325146099,7.221756924695,30.04745202386,0,0.02201521742217,0.03008972002972,5226.396087762,0.7678011120189,96.97465973104,369.3615017303,117.57758761353999,142.28917298689998,80.02511894521,184.1305338626,59.18865032696,0.11018845203469,6.315120246779,2.326695637633,18.56461550594,49.20277975427,51.96763429805,443.9318419629,0,0.1989123646259,0,43456.89091915,12.417610043216,1752.653738015,25.783455332640003,42.16974063282,90.66509831565,38.805221579539996,184.78671392569998,49.80071889888,0.06317455328725,0.6537482563363,0.33063933927550004,1.758271901898,3.151326702243,1.597980347931,50.6683341758,0,0.06394830750851,0.13363080775877,259579.45981970002,543.5461522516,121.4632038748,0.07146493755244,1.0663251615934,0.12438618057281,0.04958664803928093,0.040664697531357465,0.0470189976458265,0.06231215618489929,0.07981393049958677,0.024523541142973643,0.007452340717027306,0.006678811955436419,0,22,female_22,1.7339875083350435e-5,4.533836726813011e-6,9.50224141193527e-7,1.5695669726450141e-6,1.4505928233046927e-5,4.1699670711856027e-7,9.142211557818806e-7,1.057078128721497e-6,1.5015262760630444e-7,1.4008979509239206e-6,1.7943717331860137e-6,5.2635677834604645e-6,4.960103066991848e-7,1.6461835232343188e-6,0,5.513366996104014e-7,1.1148038823321705e-6,2.3298045546630447e-4,6.468093803866223e-6,1.6754305225920707e-7,6.857933926635302e-4,1.4085687853719842e-4,1.6421755120503534e-4,9.607366376462683e-5,2.7581401486244985e-4,7.058770997366845e-5,4.0821683583723187e-7,1.1776911337001817e-5,1.6066702022482896e-6,5.588815112832002e-6,2.0362378090324036e-5,2.449929741224614e-4,1.623590820361886e-4,6.755249143651234e-4,0,4.949447244988221e-7,6.764751809972588e-7,0.11749950600869927,1.7261655997791454e-5,0.0021801781614753466,0.008303961900929295,0.00264337188194272,0.0031989361800372697,0.0017991196584520644,0.004139611006642633,0.0013306754899469336,2.4772498035990633e-6,1.419761336343358e-4,2.3973054783439235e-5,5.230862404298557e-5,4.173685106448676e-4,0.0011061737798478207,0.001168333064682884,0.009980447569657689,0,4.471935190157719e-6,0,0.976995070777456,2.7917192294381376e-4,0.03940305039322933,5.796620106685881e-4,9.48057439518151e-4,0.0020383270011364186,8.724165351399025e-4,0.004154363205284359,0.0011196166098467665,1.4202863079883263e-6,1.469752691600089e-5,2.796442237861937e-6,7.4334126957740685e-6,3.952935759801126e-5,7.08479274375344e-5,3.592569302834902e-5,0.0011391222815815229,0,1.4376818014112378e-6,3.004279361062072e-6,5.835848984013835,0.012219970187877693,0.002730728060764774
female,25 to 29,49771.794943023735,1.179239995239972,0.16417215149128314,0.033411727500135116,0.05166018453330467,0.4661940120860596,0.016265852990466494,0.39631949120846094,0.04348625315009642,0.09146337647525551,14.625657913311505,0.4045048292416971,55.13903863208,8.264931349169,9.933748967069999,5.938837355475,17.69680224099,4.411507682807,0.05435847744205,4.633659482344,0.7693995859631,2.095247180603,15.31293089453,9.743195839826,55.10235043724,0,0.09501447407097,0.05376921744034,6670.148993953,0.9198836010943,138.3521639977,775.9165781117,158.940349781,196.7224983066,114.09878931821,278.6601039737,85.0327655606,0.3515778368829,54.73877702774,7.564462614302999,44.514282466299996,79.95231477487,72.35453322276,825.2688863879,0,0.8717668994503001,0,49184.7991729,14.8493644986,2379.565610025,51.87351243415,34.95400287487,81.31831571368001,33.604004007629996,179.6108118304,47.65916060924,0.1836329047429,6.204646692012,1.0729269261913,2.50729880984,5.223147089107,2.5274279995430002,74.81297867114,0,0.2725895461405,0.2071256691736,291629.9447914,647.978842219,60.75391030281,0.2251091201756,3.363647095633,0.3919929433476,0.08725060478040494,0.1026006491046851,0.38840343013116957,0.18878171763813165,0.1548711256887294,0.09594988327592306,0.013320260154252224,0.01820636573174129,0,27,female_27,2.369293686494343e-5,3.2984977069687607e-6,6.712984239042051e-7,1.0379409581760647e-6,9.36663049061693e-6,3.2680864752992797e-7,2.0614215183948497e-6,7.803685412105278e-6,3.6579684844766057e-7,3.7929457407401023e-6,3.1116242817044903e-6,7.962732540832568e-6,8.737127764806816e-7,1.837654771742876e-6,0,1.9277963229126395e-6,1.753013024350138e-6,2.938543391905843e-4,8.127189901524629e-6,2.676266783124979e-7,0.0011078370529975948,1.660565257618352e-4,1.995859096189249e-4,1.193213417814946e-4,3.555588513785451e-4,8.863469135194086e-5,1.0921542513039136e-6,9.309809878563516e-5,4.522825034405404e-6,1.5458546087073415e-5,4.209707893801167e-5,3.0766282212766244e-4,1.9575737324682634e-4,0.001107099924773025,0,1.9090023612718373e-6,1.0803150158014657e-6,0.13401463623300414,1.8482025857161407e-5,0.0027797302499553943,0.015589483541831886,0.0031933819136510345,0.003952489528091122,0.0022924387084858923,0.005598755365216307,0.0017084528628702514,7.063796619860079e-6,0.0010997951167001755,6.758139021274068e-5,1.5198291769389507e-4,8.94367633661951e-4,0.0016063779670071256,0.0014537256151920552,0.016581055341335922,0,1.7515279496113317e-5,0,0.988206256760567,2.983489849140223e-4,0.04780951968376884,0.0010422270784795325,7.022853589042468e-4,0.0016338232488253468,6.75161585916244e-4,0.003608686647447806,9.575535835868051e-4,3.6894973338436715e-6,1.2466190337549147e-4,7.875804836782237e-6,2.1556926516705556e-5,5.037589688517825e-5,1.049419072606523e-4,5.0780326537073326e-5,0.0015031199649677526,0,5.476787535039612e-6,4.161506921956645e-6,5.85934152315068,0.013018996862796967,0.0012206493732516185
female,30 to 34,46458.25022740334,2.6204351871020726,0.1821037909937428,0.034020929048428676,0.05351466359755638,0.4205306845181954,0.0163641672992677,0.9072987013430539,0.07424336546679287,0.16887277535985903,26.849531906660012,0.7062738133065144,62.96052633736,8.723266008524,10.772296506970001,6.627616383526,19.81658554502,4.943303051319,0.20089338920379998,14.393871968900001,2.085488198942,3.7218139877,18.7559760709,11.33383056936,78.14712148113,0,0.2960572335515,0.08786075011955,6597.315793281,0.9105013394441,144.9545832742,910.8056432572,171.9119146178,216.6547078814,129.7055337463,320.5585879457,96.67861560922,1.155487046095,172.6855006383,22.62264540456,81.13716933471,113.7892099577,85.77394025068,1178.072403321,0,2.744964175158,0,46043.03295619,14.70005585615,2384.472531915,85.86047237722,25.61507788726,68.46507873892,24.561881732139998,136.04579059670002,37.88067785029,0.7139202736913001,19.95180001561,3.255107345466,5.052067380337,9.174434174236,4.129594648258,97.87801576151,0,0.8419078741237,0.3404072202649,263342.0774397,639.3493336781,50.17829974442,0.4586473146049,7.015737151625,0.8197085377735,0.14644683470656192,0.4402571512752966,1.9245502323081372,0.594677230855851,0.5800656846848199,0.30617430878653323,0.049709963716819884,0.042123420618295236,0,32,female_32,5.640408698725403e-5,3.919729867190072e-6,7.322903656918502e-7,1.1518871962592949e-6,9.051797742269378e-6,3.5223382755847565e-7,9.476404064301402e-6,4.142537058300451e-5,9.066940836581225e-7,1.2800250288055002e-5,1.2485741108318128e-5,1.952933433571041e-5,1.5980663305954756e-6,3.634936196117211e-6,0,6.590310812135079e-6,3.1522245024239085e-6,5.779281779928692e-4,1.5202333489734396e-5,1.069992164437965e-6,0.0013552065785771418,1.877657028800149e-4,2.3187047411906133e-4,1.4265746882599357e-4,4.2654610210289865e-4,1.0640312597057732e-4,4.324170372764131e-6,3.0982380736349375e-4,9.87224685303295e-6,4.4889512384430644e-5,8.011093765870443e-5,4.0371679904200984e-4,2.4395732757655076e-4,0.0016820935161917705,0,6.37254378075718e-6,1.89117647973159e-6,0.1420052576450583,1.959827016702928e-5,0.003120104234762994,0.01960482021597883,0.003700352763531287,0.004663428063280921,0.0027918729851300634,0.0068999281371259855,0.00208097840826976,2.487151454131687e-5,0.003717003972234014,1.5101165276962532e-4,4.8694570488184383e-4,0.0017464534057473249,0.0024492788557624492,0.0018462585187955776,0.025357657629260334,0,5.908453636807196e-5,0,0.9910625718966828,3.164143243492023e-4,0.0513250611084901,0.0018481210970484488,5.513569228690189e-4,0.001473690429660994,5.286871892917784e-4,0.0029283451255866194,8.153703091457829e-4,1.5366921272256506e-5,4.294565533129239e-4,1.7643982150881694e-5,7.006521617867517e-5,1.0874424576061723e-4,1.9747696328056003e-4,8.888829493242869e-5,0.002106795139343771,0,1.8121816254437876e-5,7.327164036498973e-6,5.668359788642406,0.013761803997107507,0.0010800729579527382
female,35 to 39,42203.77398136034,5.07005227214304,0.20572841070135045,0.03757142855965957,0.060378348818972166,0.39805448774887964,0.018221549869055678,1.7631470230142692,0.12033279018701405,0.3853689600576181,44.17664256560246,1.2578900629981726,60.64075850349,8.713509138976,11.2493583947,6.842490432422,20.49319469672,5.020343274977,0.44365649241189997,30.01991595112,3.46858590943,6.151605279246,24.050496903320003,13.93200363252,107.1547039383,0,0.4149781551448,0.131252929006,6432.9303312209995,0.8689094666572,147.676229688,894.2515589484,173.046639595,225.4182274103,135.2510310697,338.9617700232,98.57759645207,2.526988701662,368.7899155846,39.274361066590004,144.6136254772,169.3826028429,107.367239439,1629.683690676,0,3.5824094840150003,0,41922.13497906,14.10310384405,2345.909341904,126.49451763990001,20.99861335871,60.60418002505,20.04015389993,98.83511988199001,28.50033721894,1.582530788916,42.573435956430004,5.628271991641,9.053004982485,14.70472989103,6.352218021221,140.7782263749,0,1.246531144871,0.4875953530296,232532.3027986,611.35165571540006,62.17057793417,1.0273323301883999,15.90999983887,1.856976017707,0.25822735203957425,1.1020922516205727,4.9852151762542265,1.1275044993583514,1.5350080760664673,0.5589864536463816,0.0860536274313332,0.09559343302749193,0,37,female_37,1.2013267520535657e-4,4.874644878730802e-6,8.902385975304796e-7,1.430638616481047e-6,9.431727312459872e-6,4.317516693436796e-7,2.6113594772527242e-5,1.1812249725477133e-4,2.265044663297448e-6,2.671572688869776e-5,3.6371346238950496e-5,4.177699899049261e-5,2.8512329309734257e-6,9.131149271812033e-6,0,1.3244939987908729e-5,6.1185843747912825e-6,0.001046746259827698,2.9805155897994587e-5,2.039003134395979e-6,0.0014368562993980706,2.064627950766772e-4,2.665486361401797e-4,1.621298236371952e-4,4.85577301825448e-4,1.1895484221847737e-4,1.0512246904929514e-5,7.11308802961047e-4,2.4342191071398732e-5,8.218662887735895e-5,1.4575960154565581e-4,5.698660246342451e-4,3.301127439141625e-4,0.0025389839303382156,0,9.832726223206452e-6,3.1099808529912275e-6,0.15242547583688035,2.0588430481145156e-5,0.0034991237928916614,0.021188900294636066,0.004100264579926609,0.005341186489858891,0.0032047141359783315,0.008031551163479015,0.002335753112875821,5.987589410316874e-5,0.008738316050774967,3.769805005091912e-4,9.305888398496272e-4,0.0034265567231278856,0.004013446828658245,0.00254401986624276,0.0386146435955174,0,8.488362878630717e-5,0,0.9933266867928747,3.3416688873082195e-4,0.05558529772574583,0.002997232373004542,4.97552976375625e-4,0.001435989588320143,4.748426979250933e-4,0.0023418550181232936,6.753030482896487e-4,3.7497376173394785e-5,0.0010087589791195671,4.400023605773146e-5,1.3335944776234407e-4,2.1450700087824698e-4,3.484221552680211e-4,1.5051303288721315e-4,0.003335678615781515,0,2.9536011291822884e-5,1.1553359025307801e-5,5.50975140046243,0.014485710590370633,0.0014731047029497449
female,40 to 44,40068.6969576229,8.258274811572118,0.21712469715706562,0.03141384688197003,0.04781929232655001,0.36388746466345695,0.015608520859662852,2.7275119104389525,0.19733422060868525,0.9689450740533545,62.34289349961766,1.835483745357624,94.71871673759,9.082694655725,12.138060866470001,7.309387807086,21.44802860985,5.25146498433,1.0153578510528,46.07303333174,5.159098676279,10.85184581114,33.03535662309,18.61068881572,151.5759937115,0.3927044279793,0.5781949501359,0.19370230919280002,6523.36094884,0.8356727459766999,165.88872924380001,1932.721575038,182.0890824965,242.9462971582,144.9203412438,358.1695312346,104.5078157132,5.775727206297,571.7301051151,59.09857727288,263.2329802559,248.593051915,146.2202258754,2339.247701557,2.948358287326,4.881786263912,0,39873.67989347,13.47860644355,2548.926976141,249.53491787450002,19.18539889514,56.17942975771,17.1915261247,75.92259648782,21.85964761743,3.643855670787,65.29286637772,8.467334850288,16.73478192615,22.031786472409998,9.6747119833,181.7634919649,1.752749375075,1.774999171254,0.6954455047879,211157.9462636,582.2365276229,122.1060286845,1.988747000829,30.62430197693,3.585050367249,0.40219564771040184,2.8440150871918526,8.031014247308665,1.8788010824231107,2.9125581429611316,0.9351614031474063,0.11406265853147265,0.21311301332542362,0.0921449390137606,42,female_42,2.0610290422736136e-4,5.418811033128906e-6,7.839997121741608e-7,1.193432678310558e-6,9.08158967705659e-6,3.895440092841201e-7,7.097847704405547e-5,2.0043113095996994e-4,5.31869088607534e-6,4.6889497914298325e-5,7.268911554676922e-5,6.807089118280036e-5,4.924897378554339e-6,2.4182095940831854e-5,2.299673960229206e-6,2.3338952203423118e-5,1.0037652288412783e-5,0.0015559001972425557,4.580842115476957e-5,2.84667751117803e-6,0.00236390808609937,2.2667806405910724e-4,3.029312602630265e-4,1.8242140029700715e-4,5.352814101375363e-4,1.310615363879691e-4,2.5340426022005503e-5,0.0011498510515694422,4.963343337399569e-5,1.2875633769012554e-4,2.708310136118734e-4,8.244679545738301e-4,4.644695293037073e-4,0.0037829029946196764,9.800778607665444e-6,1.44300911693586e-5,4.834255264094605e-6,0.16280441951329683,2.0856000055617398e-5,0.004140107910652692,0.048235199090254116,0.00454442236265081,0.00606324426809144,0.0036167969574121507,0.008938886423319532,0.002608215980263312,1.4414562101696177e-4,0.014268747139937393,7.642949310110734e-4,0.0014749313494118192,0.006569541818000672,0.006204171105886342,0.0036492383575648622,0.058380927735958425,7.358258469059317e-5,1.218354135417738e-4,0,0.995132932214912,3.3638744124384984e-4,0.06361392233036112,0.006227677384627978,4.788126480736494e-4,0.0014020777819934095,4.2905129016004563e-4,0.0018948107189040008,5.455542425187673e-4,9.094020887778762e-5,0.0016295230774979895,8.947259680145298e-5,2.1132044446674038e-4,4.176522621598823e-4,5.498503356800213e-4,2.4145312220989073e-4,0.004536296554817719,4.374360805715063e-5,4.429889929116634e-5,1.735632944398993e-5,5.269898007587393,0.014530957376494668,0.003047417010182305
