sex,age,population_number,deaths_number_crdd,deaths_number_pdri,deaths_number_cyri,deaths_number_mtri,deaths_number_mvri,deaths_number_otri,deaths_number_strk,deaths_number_iscs,deaths_number_copd,deaths_number_allc,deaths_number_lwri,ylds (years lived with disability)_number_crdd,ylds (years lived with disability)_number_pdri,ylds (years lived with disability)_number_cyri,ylds (years lived with disability)_number_mtri,ylds (years lived with disability)_number_mvri,ylds (years lived with disability)_number_otri,ylds (years lived with disability)_number_tbalc,ylds (years lived with disability)_number_brsc,ylds (years lived with disability)_number_utrc,ylds (years lived with disability)_number_carc,ylds (years lived with disability)_number_ishd,ylds (years lived with disability)_number_strk,ylds (years lived with disability)_number_iscs,ylds (years lived with disability)_number_copd,ylds (years lived with disability)_number_adaod,ylds (years lived with disability)_number_stmc,ylds (years lived with disability)_number_lvrc,ylds (years lived with disability)_number_allc,ylds (years lived with disability)_number_lwri,ylds (years lived with disability)_number_dmt2,prevalence_number_crdd,prevalence_number_pdri,prevalence_number_cyri,prevalence_number_mtri,prevalence_number_mvri,prevalence_number_otri,prevalence_number_tbalc,prevalence_number_brsc,prevalence_number_utrc,prevalence_number_carc,prevalence_number_ishd,prevalence_number_strk,prevalence_number_iscs,prevalence_number_copd,prevalence_number_adaod,prevalence_number_stmc,prevalence_number_lvrc,prevalence_number_allc,prevalence_number_lwri,prevalence_number_dmt2,incidence_number_crdd,incidence_number_pdri,incidence_number_cyri,incidence_number_mtri,incidence_number_mvri,incidence_number_otri,incidence_number_tbalc,incidence_number_brsc,incidence_number_utrc,incidence_number_carc,incidence_number_ishd,incidence_number_strk,incidence_number_iscs,incidence_number_copd,incidence_number_adaod,incidence_number_stmc,incidence_number_lvrc,incidence_number_allc,incidence_number_lwri,incidence_number_dmt2,deaths_number_lvrc,deaths_number_tbalc,deaths_number_brsc,deaths_number_carc,deaths_number_ishd,deaths_number_stmc,deaths_number_dmt2,deaths_number_utrc,deaths_number_adaod,age_cat,sex_age_cat,deaths_rate_crdd,deaths_rate_pdri,deaths_rate_cyri,deaths_rate_mtri,deaths_rate_mvri,deaths_rate_otri,deaths_rate_tbalc,deaths_rate_brsc,deaths_rate_utrc,deaths_rate_carc,deaths_rate_ishd,deaths_rate_strk,deaths_rate_iscs,deaths_rate_copd,deaths_rate_adaod,deaths_rate_stmc,deaths_rate_lvrc,deaths_rate_allc,deaths_rate_lwri,deaths_rate_dmt2,ylds (years lived with disability)_rate_crdd,ylds (years lived with disability)_rate_pdri,ylds (years lived with disability)_rate_cyri,ylds (years lived with disability)_rate_mtri,ylds (years lived with disability)_rate_mvri,ylds (years lived with disability)_rate_otri,ylds (years lived with disability)_rate_tbalc,ylds (years lived with disability)_rate_brsc,ylds (years lived with disability)_rate_utrc,ylds (years lived with disability)_rate_carc,ylds (years lived with disability)_rate_ishd,ylds (years lived with disability)_rate_strk,ylds (years lived with disability)_rate_iscs,ylds (years lived with disability)_rate_copd,ylds (years lived with disability)_rate_adaod,ylds (years lived with disability)_rate_stmc,ylds (years lived with disability)_rate_lvrc,ylds (years lived with disability)_rate_allc,ylds (years lived with disability)_rate_lwri,ylds (years lived with disability)_rate_dmt2,prevalence_rate_crdd,prevalence_rate_pdri,prevalence_rate_cyri,prevalence_rate_mtri,prevalence_rate_mvri,prevalence_rate_otri,prevalence_rate_tbalc,prevalence_rate_brsc,prevalence_rate_utrc,prevalence_rate_carc,prevalence_rate_ishd,prevalence_rate_strk,prevalence_rate_iscs,prevalence_rate_copd,prevalence_rate_adaod,prevalence_rate_stmc,prevalence_rate_lvrc,prevalence_rate_allc,prevalence_rate_lwri,prevalence_rate_dmt2,incidence_rate_crdd,incidence_rate_pdri,incidence_rate_cyri,incidence_rate_mtri,incidence_rate_mvri,incidence_rate_otri,incidence_rate_tbalc,incidence_rate_brsc,incidence_rate_utrc,incidence_rate_carc,incidence_rate_ishd,incidence_rate_strk,incidence_rate_iscs,incidence_rate_copd,incidence_rate_adaod,incidence_rate_stmc,incidence_rate_lvrc,incidence_rate_allc,incidence_rate_lwri,incidence_rate_dmt2
female,Under 5,145539.51704977598,1.207521354803636,0.23588810155886322,0.025700317578941437,0.03382483188458755,0.39490492531544497,0.025233240152675914,0.17388113487503198,0.05494883859187989,0.0670064396072466,96.75467009777746,3.221216135350607,9.93020914385,1.34630150788,0.790616591675,0.683970347991,2.16179020189,0.622622887378,0,0,0,0,0,4.46988180908,3.23462428405,4.14388682042,0,0,0,4071.31529694,5.58728838567,0,42.5696601744,19.4238197906,12.6183791026,10.3185950251,25.4896904699,10.1883650376,0,0,0,0,0,0,22.7253611202,56.1694444177,0,0,0,95681.8918185,88.6788452649,0,45.8045025305,68.2984032604,62.9943318485,31.6738845241,122.997317167,48.1966016527,0,0,0,0,0,11.2674131087,7.70128804962,18.9073308251,0,0,0,1039293.48836,3473.63590984,0,0,0,0,0,0,0,0,0,0,2,female_2,8.296862455512008e-6,1.6207838691548434e-6,1.7658652508893284e-7,2.3240995002765547e-7,2.7133862563277813e-6,1.7337724258110524e-7,0,0,0,0,0,1.1947348623917921e-6,3.7755270668575074e-7,4.6040031577354844e-7,0,0,0,6.647999942495782e-4,2.213293132097531e-5,0,6.823032908961605e-5,9.25041895954314e-6,5.432315619163427e-6,4.6995507602040155e-6,1.485363044835889e-5,4.27803321049263e-6,0,0,0,0,0,3.071249582030189e-5,2.2225058524439972e-5,2.8472588781524872e-5,0,0,0,0.02797395085176467,3.8390180886467355e-5,0,2.9249554373497576e-4,1.3346079597032645e-4,8.670070753556497e-5,7.089892308472438e-5,1.7513930914847181e-4,7.000411464960047e-5,0,0,0,0,0,0,1.5614564058521435e-4,3.859394723598642e-4,0,0,0,0.6574289495943278,6.09311114001917e-4,0,3.147221006294421e-4,4.692773800880571e-4,4.328331790942752e-4,2.1763082059195792e-4,8.451128577328843e-4,3.311581804700937e-4,0,0,0,0,0,7.741823895737149e-5,5.291544321248559e-5,1.2991200746278073e-4,0,0,0,7.140971121984355,0.023867304085198944,0
female,5 to 9,153359.59343093637,0.28376473878283026,0.23092109002539257,0.056997802313014524,0.02822354665075036,0.3075843886628906,0.02727812461065676,0.07335958455290122,0.009929023283002521,0.05005941390707006,8.396649887759885,0.3446372178530031,19.1420721083,5.58688926906,4.89293157867,2.38008874317,7.99818774239,2.26511838433,0,0,0,0,0,13.1315376744,9.15618495887,13.3116654873,0,0,0.0230945537887,5799.3505892699995,2.9875710976,0,40.794796541,89.5856830323,82.5118292096,39.2860298834,102.682375231,38.7116404157,0,0,0,0,0,36.1878247838,65.0185865549,185.816930629,0,0,0,123440.92768,47.0409112653,0,40.8347818852,161.121110871,271.650076548,62.7929595794,301.235403613,114.324593209,0,0,0,0,0,9.45385137186,5.43367169118,24.9615647722,0,0,0.109129393448,1014376.31831,1954.67162124,0,0.02987884372916005,0,0,0,0,0,0,0,0,7,female_7,1.850322711703199e-6,1.505749231979968e-6,3.716611464458713e-7,1.8403509046508062e-7,2.0056416542432183e-6,1.778703503341063e-7,0,0,0,0,0,4.783501502039246e-7,6.474341161757147e-8,3.264185355943429e-7,0,0,1.948286576712635e-7,5.47513833331934e-5,2.2472491621999918e-6,0,1.2481822414924697e-4,3.6429995307570946e-5,3.190495924777913e-5,1.551965996989842e-5,5.2153162143011854e-5,1.4769981672845713e-5,0,0,0,0,0,8.562579869066769e-5,5.970402473056488e-5,8.680034414211426e-5,0,0,1.5059086472539688e-7,0.03781537535101556,1.948082301708381e-5,0,2.660074640806311e-4,5.841544113941839e-4,5.380284817118936e-4,2.5616936641848875e-4,6.695529958955046e-4,2.524239895897567e-4,0,0,0,0,0,2.3596714084989242e-4,4.239616518296283e-4,0.0012116420399398125,0,0,0,0.8049116779615755,3.067360196575136e-4,0,2.662681934116463e-4,0.0010506099244685266,0.0017713275737806016,4.094491787217605e-4,0.0019642423201171157,7.454675032148197e-4,0,0,0,0,0,6.164499501048448e-5,3.5430921337353366e-5,1.6276493836325367e-4,0,0,7.115915672868884e-7,6.614364942006788,0.01274567555579927,0
female,10 to 14,145876.08148440978,0.39442563375685935,0.35878955189446354,0.1261048343321492,0.0435955902272749,0.42569311951566935,0.04661318288281583,0.1389990139512642,0.010956727808690723,0.057212399555985685,10.140115502667161,0.33756367413342486,34.081561955,11.0372347953,11.5116603562,4.87382147246,16.0309832411,4.50393571065,0,0,0,0,0,19.8759485681,13.570867987,23.8849223992,0,0,0.0334195106012,8194.97924438,1.63555819672,22.0576296294,227.816807645,189.572048839,205.560886769,83.3214259785,216.832596685,78.4442131425,0,0,0,0,0,57.3622522121,95.9658947598,337.268341826,0,0,0,127344.335536,25.6102884195,443.48530873,34.2630804933,193.99007257,402.992308346,96.1913486856,442.363869869,160.871804644,0,0,0,0,0,8.23246277013,4.71225302647,48.3445862333,0,0,0.155226143674,799348.472897,1154.53591917,230.573680727,0.043703418844562816,0,0,0,0,0,0,0,0,12,female_12,2.703840339987559e-6,2.4595502445876194e-6,8.644654630761138e-7,2.988535871244532e-7,2.9181831262801263e-6,3.195395873572154e-7,0,0,0,0,0,9.528567845861658e-7,7.510983087286796e-8,3.921986317002911e-7,0,0,2.99592766681449e-7,6.951184457028937e-5,2.3140440207773287e-6,0,2.336336540452137e-4,7.56617170065648e-5,7.89139675199617e-5,3.3410696413454736e-5,1.0989452882180194e-4,3.087508016954342e-5,0,0,0,0,0,1.3625227909775054e-4,9.303011054934567e-5,1.6373432954978746e-4,0,0,2.2909520369020636e-7,0.056177676017818055,1.1211969639414786e-5,1.5120799383247326e-4,0.0015617146095972389,0.0012995416857235786,0.0014091473028151563,5.711794910490849e-4,0.0014864163780556002,5.377455463861194e-4,0,0,0,0,0,3.932258916498966e-4,6.578590114518271e-4,0.0023120194784094533,0,0,0,0.8729624091911852,1.7556194380116422e-4,0.003040150957012076,2.348779878417683e-4,0.0013298278278110474,0.0027625660371818324,6.594045281911433e-4,0.003032463344008022,0.0011027976828483213,0,0,0,0,0,5.643463058753624e-5,3.23031231612402e-5,3.3140858831244883e-4,0,0,1.0640959237076128e-6,5.479640423316614,0.00791449775330981,0.0015806133423706074
female,15 to 19,149609.24372245112,1.5304031030065635,0.6687939224086618,0.23289545921254104,0.3048830535238442,3.298266937739074,0.1432358493815714,0.42980073795154955,0.048528226670017466,0.0935994068569516,29.75739971823143,0.6141065673868704,89.9321714035,16.7367978409,18.0582537114,9.28137344863,28.8416879666,7.68773648305,0.0236082547321,0.461535686719,0.225725241612,0.241403318416,0.650295377227,27.3737852564,18.310908901,49.6780422519,0,0.0283179077091,0.144126283048,13692.2888002,1.888508559,123.481523278,1144.79372696,302.802512561,338.047511127,165.515309747,415.54077744,140.822800717,0.13951112808900001,5.52497102225,3.37911327042,2.18365443604,17.3212162671,113.458584012,131.68913046,719.006935719,0,0.272913171459,0,142246.11037,30.1971448865,2368.33795885,46.7637278024,187.234112105,390.860762554,131.827928268,599.806699414,188.598927804,0.0829039220198,0.580566691852,0.392998318872,0.309142402699,2.34756288874,7.93467234325,4.30175201962,99.7020388104,0,0.0783212358922,0.666720043101,820956.456315,1368.78830943,422.155577794,0.15527002389043876,0.05502946332884449,0.04180675718663082,0.05722917893427452,0.10592169901366029,0.025049702709514014,0.02107020648786793,0.020058268275956068,0,17,female_17,1.022933519967325e-5,4.470271393453339e-6,1.5566916416247585e-6,2.03786240701444e-6,2.204587668298011e-5,9.57399728905098e-7,3.678212786833738e-7,2.794396666036825e-7,1.3407104920045808e-7,3.825243515062727e-7,7.079890010684222e-7,2.8728220747435773e-6,3.2436649943933295e-7,6.256258271754475e-7,0,1.6743419113851804e-7,1.0378371016866397e-6,1.98900809721598e-4,4.104736793711326e-6,1.408349241237828e-7,6.011137357952189e-4,1.118700785089818e-4,1.2070279390557527e-4,6.203743310037994e-5,1.9278012005799524e-4,5.138543776955367e-5,1.5779943902328025e-7,3.084940978481396e-6,1.508765340935458e-6,1.6135588444243556e-6,4.346625656589783e-6,1.829685424196296e-4,1.223915611455776e-4,3.3205195759200985e-4,0,1.8927913145282795e-7,9.633514578509407e-7,0.09152033964960994,1.2622940347880394e-5,8.253602531878164e-4,0.007651891677788131,0.0020239559069140586,0.002259536260701456,0.0011063174014438383,0.0027775073725450684,9.41270721067534e-4,9.32503397636414e-7,3.692934263139313e-5,2.25862599552257e-5,1.459571869831135e-5,1.1577637742246463e-4,7.583661356011108e-4,8.802205477644431e-4,0.004805899139847749,0,1.8241731905636608e-6,0,0.9507842351899667,2.0184010115391327e-4,0.015830157949622704,3.125724496619616e-4,0.0012514875915845746,0.0026125442040139495,8.811482832742722e-4,0.0040091553468897725,0.0012606101274990798,5.54136361878815e-7,3.88055361692118e-6,2.626831799250815e-6,2.066332233271015e-6,1.5691295740356137e-5,5.3035976560178836e-5,2.875325021761645e-5,6.66416301090079e-4,0,5.235053258974981e-7,4.456409420382282e-6,5.487337786681179,0.00914908915634464,0.0028217212204960113
female,20 to 24,161845.87634449583,2.9784869450426426,0.46366506572932364,0.2239494210144115,0.3500764609254094,3.3616505465630615,0.15606437658027986,0.9779006953121834,0.10457105915160687,0.11660163818426879,41.32962299593104,0.8963875918863182,118.029259462,23.6222516017,26.1740491807,14.8226614265,44.5784353316,11.7122881522,0.0553560149217,2.79708788876,0.451942930918,1.281566222,3.03249938188,37.889916408,24.8162633956,98.6767192799,0,0.100187478707,0.175268149605,18593.0229192,2.22370461337,244.385019453,1484.99958302,442.857767166,509.71466354,277.820489476,667.768752245,220.516831626,0.35196720159,33.492230361,6.76624597227,12.0752628617,61.1817995091,169.767323409,178.944535581,1448.50934128,0,0.991715994384,0,158028.925704,35.7730964368,4430.77480215,92.4978778345,160.151510504,331.07220883,137.537243215,689.752988919,190.120549027,0.188355890441,3.56996797203,0.785370277288,1.68436678824,5.87095846665,11.0358122541,5.4567900683,159.305560035,0,0.270270766848,0.816808211398,933241.305158,1598.14198382,304.487929735,0.17267129628484207,0.1068879257797457,0.21985071548219756,0.2667409351345332,0.2842212347382631,0.07870668414535893,0.027898396260903704,0.0353879357730097,0,22,female_22,1.8403230359127633e-5,2.864855603379062e-6,1.3837202780361586e-6,2.1630236669129384e-6,2.0770690131193986e-5,9.64277744389917e-7,6.60430331584292e-7,1.3583955331320024e-6,2.1865206931614973e-7,1.6481169688053328e-6,1.756122807437405e-6,6.042172450725159e-6,6.461150664662158e-7,7.204486195006739e-7,0,4.863063917540192e-7,1.0668872150767924e-6,2.5536407803161557e-4,5.538525986156849e-6,1.7237631808128853e-7,7.292694885272807e-4,1.459552268815242e-4,1.617220640517737e-4,9.158504227163214e-5,2.754375726985648e-4,7.236692349992221e-5,3.4202919575085356e-7,1.7282416777837944e-5,2.7924278401509607e-6,7.918436051296924e-6,1.8736957965028383e-5,2.3411110164678957e-4,1.5333268882784215e-4,6.096956036733516e-4,0,6.1903015986485e-7,1.0829324389577545e-6,0.11488104200828671,1.3739643317428428e-5,0.0015099860742377896,0.009175393383882796,0.002736293176993638,0.003149383073900818,0.0017165744086345904,0.004125954688049177,0.0013625112768188207,2.174706019947168e-6,2.0693904050857843e-4,4.180672455236214e-5,7.46096418051288e-5,3.7802507478702725e-4,0.001048944386124754,0.0011056477904948837,0.008949930477047103,0,6.12753328526635e-6,0,0.9764161390657164,2.210318683724474e-4,0.027376507219244235,5.715182859377544e-4,9.89530991590485e-4,0.002045601755866172,8.498038153424812e-4,0.00426178908291016,0.001174701223912065,1.1637978964634013e-6,2.2057824719804238e-5,4.852581326300251e-6,1.0407227087174921e-5,3.627499568882074e-5,6.818716981463157e-5,3.3715966026128406e-5,9.843041023542135e-4,0,1.6699268029091898e-6,5.046827449958558e-6,5.766234681021815,0.009874468351719304,0.0018813449969332832
female,25 to 29,175135.50525589843,4.840921356483149,0.396142368481007,0.2027817476747191,0.30290134984703515,2.6355972349889347,0.15300779090517988,1.701421196121175,0.21001243240804854,0.1542729537996281,61.4702414342354,1.3566956815938105,202.03693843,30.4070296959,34.719249318,20.1427239093,63.0073414021,16.0992270117,0.18570977398,27.0306048488,1.54342295264,3.62570773778,6.61761052076,52.6066442715,33.3716474582,172.126866404,0,0.401486288818,0.262291176256,22792.8387518,2.49008881347,333.68172319,2876.80923209,582.235456165,685.491172716,385.969400877,986.782257018,308.901279644,1.35912161631,316.168668561,23.7163643693,35.9047490761,140.136392224,254.001344163,240.994348294,2561.74173733,0,3.989328828,0,172820.011196,39.835948277,5747.82278057,179.781936817,132.654693975,293.278709996,117.902571721,657.765335825,180.022774908,0.5889279156,35.9577323699,2.75149864285,5.03452108265,8.05000602373,17.8425247173,8.26713156368,224.750393801,0,1.07624464739,0.954754747519,1012220.92072,1780.90309752,127.192580604,0.3261444764929695,0.28923969827813134,1.936087011322919,0.859759831817691,0.5667894995371536,0.323119408846932,0.05455216429549112,0.10336498551905822,0,27,female_27,2.7641004885958783e-5,2.261919237348163e-6,1.1578562974904803e-6,1.7295256573157581e-6,1.504890302590525e-5,8.73653749887056e-7,1.6515194783348477e-6,1.1054794448984027e-5,5.902000589088258e-7,4.909112121847919e-6,3.236291228948646e-6,9.714884446960947e-6,1.199142527388663e-6,8.808776585548024e-7,0,1.8449680341790638e-6,1.8622407604695862e-6,3.509867479150983e-4,7.746548477485938e-6,3.114854650162597e-7,0.0011536035376424367,1.736200186905043e-4,1.9824220832474908e-4,1.150122237056875e-4,3.5976338041813463e-4,9.19244044100406e-5,1.0603776413506275e-6,1.5434109039914184e-4,8.812735889189544e-6,2.0702299813406275e-5,3.778565923049532e-5,3.00376809343337e-4,1.9054758433727743e-4,9.828210798975207e-4,0,2.292432298244552e-6,1.4976470697518157e-6,0.1301440203030011,1.4218069658871387e-5,0.0019052774176340915,0.01642619083941068,0.0033244855480005,0.003914061695910249,0.0022038329710074643,0.005634392955192996,0.0017637844433237586,7.760400235943737e-6,0.0018052802491364136,1.3541722641931996e-4,2.0501125128018986e-4,8.001598077970561e-4,0.00145031325196948,0.0013760450683136592,0.014627198143442833,0,2.2778526959287957e-5,0,0.9867788427222958,2.2745786594667876e-4,0.03281928911086073,0.0010265304945123062,7.574403247426739e-4,0.0016745816878620766,6.732077059344832e-4,0.003755750924770561,0.0010279056473726476,3.3626985843875044e-6,2.0531377870729596e-4,1.5710684357404632e-5,2.8746433085020844e-5,4.596444342891964e-5,1.0187839805086626e-4,4.72042008363782e-5,0.001283294289599399,0,6.145211079943214e-6,5.451520216440205e-6,5.77964427738966,0.010168715332267103,7.262523976400625e-4
female,30 to 34,169935.49190113455,7.817074183103226,0.33214600574590497,0.1518887286160527,0.22925799942931302,1.7350148424385095,0.10903951737458986,2.788764025886376,0.2570481852649065,0.21124845254358474,80.78979206596273,1.6911948757192055,236.840829201,33.5263549751,39.3669469543,23.5673366526,73.7977468145,18.833666678,0.500391438881,59.3494554121,2.31889447334,7.81574133483,12.1263955812,65.9941764694,39.2446316972,248.799683655,0,0.898714913951,0.350934873114,23402.3825614,2.45948969275,358.389149874,3479.35411025,658.592281863,789.028305483,460.191657031,1189.4581084,367.023381853,3.38495886881,714.601007837,35.596783963,84.4429196355,263.796736543,398.328433917,297.489804108,3741.77853625,0,9.04609402097,0,168265.435729,39.7381725413,5900.62896305,310.808513024,100.714100097,253.14978386,88.9214189523,512.903074217,146.215497374,1.65355289674,82.2200255544,4.13798608738,11.8693289213,16.6897087288,32.4329692787,14.1141697579,294.2463609,0,2.37914037816,1.23892576811,950465.369892,1778.39493978,107.393007705,0.3979210095878538,0.9029572053748839,6.865529892356022,1.9604009875827622,1.550066187229016,0.7340923063391511,0.14187064157892443,0.17233456627063318,0,32,female_32,4.600024453779827e-5,1.9545417030312986e-6,8.938022711842849e-7,1.3490883915097104e-6,1.0209843882688793e-5,6.416524067734309e-7,5.313529241438324e-6,4.040080041872751e-5,1.014117559214142e-6,1.1536148015055552e-5,9.121497633530357e-6,1.6410721472526938e-5,1.5126221273096535e-6,1.2431096657929783e-6,0,4.319829237121536e-6,2.3416003633858734e-6,4.754144714687665e-4,9.951981524278122e-6,8.348499774341563e-7,0.001393710204686316,1.9728871585345477e-4,2.3165818107734074e-4,1.3868401702871497e-4,4.342691805513719e-4,1.1082832942842272e-4,2.9445964070420255e-6,3.49246968647541e-4,1.3645733727531688e-5,4.599240127763928e-5,7.135881648699332e-5,3.88348400508319e-4,2.3093840643973203e-4,0.0014640831110180753,0,5.288565113130437e-6,2.0651064070722066e-6,0.1377133305090563,1.4473078373650677e-5,0.0021089717390084966,0.02047455814747767,0.00387554285744003,0.004643104843230999,0.00270803733747822,0.006999468416474208,0.002159780618792263,1.991908124042333e-5,0.004205131016731585,2.0947233308807306e-4,4.969116144650194e-4,0.001552334557023981,0.0023439978868495604,0.0017506043074337542,0.022018817225226264,0,5.3232517349776796e-5,0,0.9901724109928363,2.3384268993330108e-4,0.034722758012686844,0.001828979394162244,5.926607736281111e-4,0.0014896816493594996,5.232657284096539e-4,0.0030182221999592524,8.604176545948716e-4,9.730474065429531e-6,4.8383080329231134e-4,2.435033459512629e-5,6.984608564410644e-5,9.82120247047025e-5,1.9085459379826862e-4,8.305604438483852e-5,0.0017315179872559366,0,1.400025592972739e-5,7.290565109440381e-6,5.593095116616156,0.010465117791959778,6.319633791831982e-4
female,35 to 39,162157.578578676,11.577277569552209,0.2948164185716188,0.1307451336794523,0.2113938173902599,1.446914700152701,0.10001355540704872,4.129489595161793,0.31764836710025457,0.3847119345745806,107.01137948429904,2.3895643769965695,241.243066902,35.2023737572,43.0693914673,25.5781071969,80.1405847901,20.0594862145,0.906097673617,103.46960142,4.19622642303,10.7210313034,20.841672759,89.3096930098,50.7131562855,346.965624395,0,1.07656238123,0.402828299914,23985.4630449,2.41245004419,378.158788371,3605.13540557,697.807395149,861.952561441,505.054469817,1323.01475506,393.030365221,6.0938956277,1273.03025425,64.7116500482,121.588675428,490.795878551,626.167659937,391.015285027,5272.93492872,0,10.3387591402,0,160927.235948,38.911506562,6007.52636858,480.539667347,84.5050397985,227.73866328,73.7449481847,380.993138527,111.703354396,3.00334326142,145.634192559,7.51089750166,16.9609877053,31.3019961282,54.3460791563,22.9047699483,414.975553473,0,2.96813588372,1.33838220644,880368.043178,1742.53187215,142.938135086,0.5819893726201952,1.8609659537587377,14.612408747811138,3.0476114541024746,3.064405412826392,1.0584845373106153,0.19007816336109554,0.3121026727891138,0,37,female_37,7.139522969587953e-5,1.8180859701760966e-6,8.062844476677793e-7,1.303632054962484e-6,8.922892860358563e-6,6.167676915484027e-7,1.1476281096882744e-5,9.011240101073324e-5,1.9246875509903292e-6,1.8794135191306073e-5,1.889770086409866e-5,2.5465905641642504e-5,1.9588869659035834e-6,2.372457321739823e-6,0,6.527505816183961e-6,3.5890359101398658e-6,6.59922159804446e-4,1.4736063512672612e-5,1.1721818062846378e-6,0.0014877076299271027,2.1708744090625666e-4,2.656020880726428e-4,1.5773611952703124e-4,4.942142420510873e-4,1.237036615267876e-4,5.587760261093053e-6,6.380805777128595e-4,2.5877461046287543e-5,6.611489513700616e-5,1.2852728155957256e-4,5.507586743253477e-4,3.1273997015745315e-4,0.0021396818294660115,0,6.6389890048072646e-6,2.4841780658346153e-6,0.14791453631174367,1.4877195782863281e-5,0.0023320451112158413,0.022232296739808872,0.004303267237124141,0.005315524374476249,0.0031145905991187234,0.008158821602149766,0.0024237557606985884,3.758008525480879e-5,0.007850575134435349,3.990664550827826e-4,7.498180257360424e-4,0.0030266601342525254,0.0038614763825743394,0.0024113290815901416,0.032517351177402204,0,6.375748349734895e-5,0,0.9924126726517498,2.3996107306893967e-4,0.0370474597686796,0.0029634117107505435,5.211291420308157e-4,0.001404428120326829,4.547733681711351e-4,0.0023495240978956083,6.888568229440075e-4,1.8521140286778706e-5,8.98102906046669e-4,4.631851047292152e-5,1.0459571395900454e-4,1.9303443232542364e-4,3.3514362777643624e-4,1.4125007384213625e-4,0.0025590882468170375,0,1.8304021987352954e-5,8.25359023100262e-6,5.429089721827962,0.010745916949571088,8.814767483509808e-4
female,40 to 44,163329.57484374262,21.12868819574824,0.3593197370926402,0.12996078519364965,0.1937120429697478,1.486930601099761,0.09997950529034819,7.293151325434848,0.5953090789451391,1.1862483613673547,166.52161822942125,3.8827912547910852,397.578472843,39.0294006739,49.3223532348,29.0008635763,89.1713734301,22.2402039063,2.31807413586,183.253757093,9.06627176592,18.718368105,38.7268367364,131.15373794,72.4326804457,501.381364116,1.58924413696,1.71492059293,0.622253765578,25782.0189866,2.4099820589,444.278375182,8064.82680376,780.027396554,985.168696088,573.90324687,1485.74306848,441.558800064,15.4492149663,2282.53942857,139.720091945,216.798256083,943.670176042,981.8717597,565.293262075,7717.98586329,11.9329749079,16.2771747915,0,162440.596673,39.058702975,6840.96949235,996.853830748,82.4451912575,224.013518367,67.1074263668,309.814473923,90.5689893306,7.72889438285,258.332644814,16.244050098,30.2158290872,61.5874489172,87.0271835074,37.2771833709,539.662368983,7.08436242311,4.82557392569,2.06066481374,844999.538812,1751.45125901,316.924218483,0.9799251709273861,5.420855492122035,27.24309402976381,5.654770306015493,6.651057305420875,1.9887037027495025,0.2942722340476493,0.7784956934302327,0.26227121418186705,42,female_42,1.2936229226067633e-4,2.1999673815131235e-6,7.956965865978841e-7,1.1860193914976641e-6,9.103866231956505e-6,6.121335060475028e-7,3.3189674909202246e-5,1.6679829146575123e-4,4.766409844481744e-6,3.4621839378602505e-5,4.0721696066275445e-5,4.465297440718991e-5,3.6448333347752306e-6,7.26291219763621e-6,1.605779078484603e-6,1.2176017139897015e-5,5.999679922419931e-6,0.0010195435724897493,2.3772738394168667e-5,1.801708198464237e-6,0.002434209929361313,2.389610131002877e-4,3.019805401562251e-4,1.7756039348075888e-4,5.459597474334347e-4,1.361676470876582e-4,1.4192617216310648e-5,0.001121987596357358,5.550906364994644e-5,1.1460489089564984e-4,2.3710853820228188e-4,8.030005469950851e-4,4.4347559537209557e-4,0.003069752459685709,9.730290049921637e-6,1.0499755445825804e-5,3.8098046001363203e-6,0.1578527282108317,1.4755331734657542e-5,0.002720134278234919,0.049377626871775174,0.004775787834507327,0.006031783876438243,0.0035137742042067586,0.009096595456771439,0.00270348343517357,9.458920701336706e-5,0.013975052777512615,8.554488192274437e-4,0.0013273668059836125,0.005777705458088709,0.00601159808711531,0.003461058798541636,0.04725406204402232,7.306071126013935e-5,9.965846544982664e-5,0,0.99455715125939,2.3914041907209676e-4,0.041884450497680865,0.006103327163507833,5.047780926165717e-4,0.0013715428977349245,4.108712487068044e-4,0.0018968669588431822,5.545167763844811e-4,4.7320850435349706e-5,0.0015816648335804878,9.945565653703978e-5,1.849991290071469e-4,3.7707469070510165e-4,5.328317519387343e-4,2.2823290519529652e-4,0.0033041313522017973,4.3374645589371115e-5,2.9545010022260974e-5,1.2616605508900868e-5,5.1735856143653765,0.01072341773181993,0.0019403970088466913
